variableMetadata	accession	description	uniprot_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2
Q99LX0_Protein/nucleic acid deg.	sp|Q99LX0|PARK7_MOUSE	Protein/nucleic acid deglycase DJ-1  OS=Mus musculus (Mouse) GN=Park7 PE=1 SV=1	Q99LX0	-0.199843436738593	0.764173583935424	0	0.923604156959911	0.0555101246615568	0	-0.0472437397914547	0.926665698936218	0	0.213886046410806	0.706430900386096	0	0.291059172143767	0.185285620882989
P47739_Aldehyde dehydrogenase, .	sp|P47739|AL3A1_MOUSE	Aldehyde dehydrogenase, dimeric NADP-preferring  OS=Mus musculus (Mouse) GN=Aldh3a1 PE=1 SV=2	P47739	0.577751349370004	0.648797997719386	0	-0.0710162258611469	0.938741340202252	0	0.922995408350154	0.287537027563107	0	-0.758255866574306	0.303953708203249	0	1.04647852989381	1.19363257184885
P01749_Ig heavy chain V region 3	sp|P01749|HVM05_MOUSE	Ig heavy chain V region 3  OS=Mus musculus (Mouse) GN=Ighv1-61 PE=1 SV=1	P01749	0.237220701252848	0.80699269584813	0	0.979415236807679	0.116887067221624	0	0.544313408153961	0.463165219055343	0	-0.366205371694502	0.596343579266567	0	0.325429662342611	1.05022952147586
P01633_Ig kappa chain V19-17	sp|P01633|KV5A1_MOUSE	Ig kappa chain V19-17  OS=Mus musculus (Mouse) GN=Igk-V19-17 PE=1 SV=1	P01633	0.204181526527247	0.776649600702639	0	0.632421418705281	0.185909577046278	0	0.703611136784414	0.233462987138683	0	0.524842967861197	0.325553110345065	0	0.260213558086805	1.18178669950635
Q9DC11_Plexin domain-containing.	sp|Q9DC11|PXDC2_MOUSE	Plexin domain-containing protein 2  OS=Mus musculus (Mouse) GN=Plxdc2 PE=1 SV=1	Q9DC11	-0.183080324334639	0.77703744535678	0	0.891282456786687	0.0578618641790683	0	0.278393328199517	0.637315360419028	0	0.572239870383061	0.19855713998012	0	0.131019413388252	0.16915241234355
Q61268_Apolipoprotein C-IV	sp|Q61268|APOC4_MOUSE	Apolipoprotein C-IV  OS=Mus musculus (Mouse) GN=Apoc4 PE=1 SV=1	Q61268	-0.0491338493069478	0.837246217994402	0	-0.0963420555198446	0.574997286212099	0	-0.162794506875525	0.422312535096005	0	-0.145490609260545	0.420638185665152	0	0.416587573173406	0.71237546955397
P62806_Histone H4	sp|P62806|H4_MOUSE	Histone H4  OS=Mus musculus (Mouse) GN=Hist1h4a PE=1 SV=2	P62806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P01680_Ig kappa chain V-IV regi.	sp|P01680|KV4A1_MOUSE	Ig kappa chain V-IV region S107B  OS=Mus musculus (Mouse) PE=4 SV=1	P01680	-0.68530768846303	0.543245428820694	0	0.215465691797483	0.795010368185403	0	-0.341220234867951	0.758513914577214	0	-0.44968556743866	0.643419255470819	0	0.823628061708666	0.170592806076253
Q02053_Ubiquitin-like modifier-.	sp|Q02053|UBA1_MOUSE	Ubiquitin-like modifier-activating enzyme 1  OS=Mus musculus (Mouse) GN=Uba1 PE=1 SV=1	Q02053	1.309214035524	0.171825089385561	0	1.50998465265865	0.0137812846175463	1	1.25127567847683	0.177840918503847	0	0.764882882930426	0.351287931713108	0	1.72471847020965	1.45799030415275
Q9JHK5_Pleckstrin	sp|Q9JHK5|PLEK_MOUSE	Pleckstrin  OS=Mus musculus (Mouse) GN=Plek PE=1 SV=1	Q9JHK5	0.210090709067028	0.855683878539777	0	0.982219144524706	0.186201445342255	0	1.13714580269585	0.177857746890612	0	0.657935156350433	0.392387008502503	0	0.407924035707624	1.54389698351156
O55222_Integrin-linked protein .	sp|O55222|ILK_MOUSE	Integrin-linked protein kinase  OS=Mus musculus (Mouse) GN=Ilk PE=1 SV=2	O55222	0.426035711034235	0.663883704020049	0	0.202176958443669	0.786084413802172	0	NA	NA	NA	NA	NA	NA	0.715720091353477	NA
P62897_Cytochrome c, somatic	sp|P62897|CYC_MOUSE	Cytochrome c, somatic  OS=Mus musculus (Mouse) GN=Cycs PE=1 SV=2	P62897	0.0966662984930089	0.840917691093157	0	0.11616073692014	0.739290433074152	0	0.00802883771617857	0.998762634064498	0	0.188026270495328	0.650766729312769	0	0.310687589379424	0.203812528867246
P21460_Cystatin-C	sp|P21460|CYTC_MOUSE	Cystatin-C  OS=Mus musculus (Mouse) GN=Cst3 PE=1 SV=2	P21460	1.16527453918185	0.276924615996529	0	0.635449722639326	0.337956944937838	0	0.934335814588813	0.287537027563107	0	0.445782842732797	0.625938406901232	0	1.3086910597669	1.09141435051355
P62835_Ras-related protein Rap-.	sp|P62835|RAP1A_MOUSE	Ras-related protein Rap-1A  OS=Mus musculus (Mouse) GN=Rap1a PE=1 SV=1	P62835	0.859909783954325	0.367929620506375	0	0.101546909191281	0.883217104033849	0	1.37502186827673	0.0781385997765617	0	-0.074458541516158	0.852586624367729	0	1.54131385635276	1.97695252241486
P05784_Keratin, type I cytoskel.	sp|P05784|K1C18_MOUSE	Keratin, type I cytoskeletal 18  OS=Mus musculus (Mouse) GN=Krt18 PE=1 SV=5	P05784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P30412_Peptidyl-prolyl cis-tran.	sp|P30412|PPIC_MOUSE	Peptidyl-prolyl cis-trans isomerase C  OS=Mus musculus (Mouse) GN=Ppic PE=1 SV=1	P30412	-0.0957821299755963	0.569030291035308	0	0.0511516442135758	0.670041057815618	0	-0.133180834043721	0.300815290919486	0	0.0405529004511429	0.706430900386096	0	0.736875579126324	1.0653129761276
P04945_Ig kappa chain V-VI regi.	sp|P04945|KV6AB_MOUSE	Ig kappa chain V-VI region NQ2-6.1  OS=Mus musculus (Mouse) PE=2 SV=1	P04945	-0.342622117878623	0.735774250836535	0	1.32931790420613	0.0666320112626746	0	1.28336639436169	0.177840918503847	0	0.621258387242854	0.484086282519311	0	0.529202525948902	1.50789103710112
Q8CIT9_Suprabasin	sp|Q8CIT9|SBSN_MOUSE	Suprabasin  OS=Mus musculus (Mouse) GN=Sbsn PE=2 SV=1	Q8CIT9	-0.249036059549763	0.700979391157378	0	1.33407575571681	0.00626326087166815	1	-0.0961539134047484	0.759156345813235	0	1.44949856976489	0.000426020961616068	1	0.701006836571555	0.676165145217308
P12399_Protein CTLA-2-alpha	sp|P12399|CTL2A_MOUSE	Protein CTLA-2-alpha  OS=Mus musculus (Mouse) GN=Ctla2a PE=2 SV=2	P12399	0.443549033110518	0.502891551403146	0	0.301181913847039	0.53786946606738	0	0.616561558692329	0.268010604983812	0	0.404491707438879	0.420638185665152	0	0.828767208364588	1.18363264359036
Q91V80_Apolipoprotein F	sp|Q91V80|APOF_MOUSE	Apolipoprotein F  OS=Mus musculus (Mouse) GN=Apof PE=2 SV=2	Q91V80	-0.660511019023446	0.367929620506375	0	-0.417581516891186	0.345013175551431	0	-0.135665437788241	0.525150186537908	0	-0.00338392139659405	0.994109140646594	0	1.39064496698264	0.831454144336369
P97399_Dentin sialophosphoprote.	sp|P97399|DSPP_MOUSE	Dentin sialophosphoprotein  OS=Mus musculus (Mouse) GN=Dspp PE=1 SV=2	P97399	1.08453189729057	0.124224122879883	0	0.280524726280102	0.572071165462739	0	0.185697881377497	0.68578001811918	0	-1.1529019670207	0.0100932750719142	1	2.36357219757382	0.632638333840646
P20065_Thymosin beta-4	sp|P20065|TYB4_MOUSE	Thymosin beta-4  OS=Mus musculus (Mouse) GN=Tmsb4x PE=1 SV=1	P20065	0.683459290124411	0.455739093141537	0	0.943250386574285	0.116315628216751	0	1.10913848324147	0.0956388274655759	0	0.829668090274915	0.127530596328169	0	0.978437136332659	1.54475576521639
P0DP26_Calmodulin-1	sp|P0DP26|CALM1_MOUSE	Calmodulin-1  OS=Mus musculus (Mouse) GN=Calm1 PE=1 SV=1	P0DP26	0.272081892320468	0.663883704020049	0	0.639879558021512	0.116887067221624	0	0.569316484746928	0.235997480731039	0	-0.0213350826840966	0.925608344050541	0	0.751539314086434	1.45531392047934
Q64339_Ubiquitin-like protein I.	sp|Q64339|ISG15_MOUSE	Ubiquitin-like protein ISG15  OS=Mus musculus (Mouse) GN=Isg15 PE=1 SV=4	Q64339	-0.512783866526128	0.700979391157378	0	1.49186268941947	0.107098841666862	0	-0.00418149538893076	0.939989901370143	0	1.79382555509416	0.0671060806198431	0	0.534239646072468	0.000926365469038184
P03976_Ig kappa chain V-II regi.	sp|P03976|KV2A5_MOUSE	Ig kappa chain V-II region 17S29.1  OS=Mus musculus (Mouse) PE=1 SV=1	P03976	0.637662577789765	0.482818751375932	0	0.386472644027748	0.558796883652316	0	0.60376118040492	0.400282253568826	0	0.0602783498656976	0.965201167141195	0	0.763102163105697	0.816611185676215
Q9Z126_Platelet factor 4	sp|Q9Z126|PLF4_MOUSE	Platelet factor 4  OS=Mus musculus (Mouse) GN=Pf4 PE=1 SV=1	Q9Z126	0.177760152775257	0.700979391157378	0	0.0474144505992626	0.904125131253714	0	0.428702135836332	0.214084168878075	0	0.0247043401871565	0.994109140646594	0	0.397824622936888	1.41574054113976
P61982_14-3-3 protein gamma	sp|P61982|1433G_MOUSE	14-3-3 protein gamma  OS=Mus musculus (Mouse) GN=Ywhag PE=1 SV=2	P61982	0.142869515137583	0.820345862415836	0	0.625306322881187	0.119602907461175	0	0.512485952624083	0.207253528818935	0	0.161191462863918	0.71903678004957	0	0.214954894193141	1.56945745992709
Q8K426_Resistin-like gamma	sp|Q8K426|RETNG_MOUSE	Resistin-like gamma  OS=Mus musculus (Mouse) GN=Retnlg PE=1 SV=1	Q8K426	-0.646767700717554	0.316159411750792	0	-0.251934253667255	0.556407136991794	0	-0.787151605741226	0.10344124338722	0	-0.362123562732386	0.410763123649249	0	0.96094049352065	1.38486869081126
P70269_Cathepsin E	sp|P70269|CATE_MOUSE	Cathepsin E  OS=Mus musculus (Mouse) GN=Ctse PE=1 SV=2	P70269	0.322864914698091	0.169199293993066	0	-0.0422725637570451	0.784031308308422	0	0.428976650021323	0.0182590548781605	1	-0.243896946081236	0.0715476848207929	0	1.95405956750569	2.18512472243626
P08113_Endoplasmin	sp|P08113|ENPL_MOUSE	Endoplasmin  OS=Mus musculus (Mouse) GN=Hsp90b1 PE=1 SV=2	P08113	0.291865757383867	0.764173583935424	0	0.206234676890016	0.784031308308422	0	0.200134958553154	0.820869567998894	0	-0.279937993734254	0.727882703058659	0	0.46281157711998	0.179397845813285
P13595_Neural cell adhesion mol.	sp|P13595|NCAM1_MOUSE	Neural cell adhesion molecule 1  OS=Mus musculus (Mouse) GN=Ncam1 PE=1 SV=3	P13595	-0.00599748832935987	0.970196421754803	0	0.145529392513595	0.168329798748448	0	-0.290028993743285	0.287537027563107	0	-0.0409220365725602	0.92263780015778	0	0.23287802588798	0.982897315875322
P97430_Antileukoproteinase	sp|P97430|SLPI_MOUSE	Antileukoproteinase  OS=Mus musculus (Mouse) GN=Slpi PE=1 SV=1	P97430	-0.458625209111322	0.495547204440785	0	0.043436659816912	0.92840730824931	0	0.271360942906963	0.567728422921498	0	0.176389117781508	0.706106371598579	0	1.11398183399084	0.828680460929835
Q91WG0_Acylcarnitine hydrolase	sp|Q91WG0|EST2C_MOUSE	Acylcarnitine hydrolase  OS=Mus musculus (Mouse) GN=Ces2c PE=1 SV=1	Q91WG0	0.641531036379618	0.591751997975708	0	-0.199578732578864	0.831626185804694	0	0.683140151028674	0.386842167994493	0	-0.0107414629245959	0.959498179699294	0	0.976289122580596	1.06951913649775
P02104_Hemoglobin subunit epsil.	sp|P02104|HBE_MOUSE	Hemoglobin subunit epsilon-Y2  OS=Mus musculus (Mouse) GN=Hbb-y PE=1 SV=2	P02104	0.237781041947486	0.685344567620784	0	0.78793937452761	0.0479524647045111	1	0.417391944133453	0.410651490020578	0	0.500396235008797	0.25588089514469	0	0.615851483330768	0.915194070109145
P15379_CD44 antigen	sp|P15379|CD44_MOUSE	CD44 antigen  OS=Mus musculus (Mouse) GN=Cd44 PE=1 SV=3	P15379	-0.203684532317336	0.214530468312808	0	0.0557905830241197	0.598871751461465	0	-0.199101411257033	0.176087831965397	0	-0.000895072333637614	0.956777458733818	0	1.65853600943205	1.47596138127672
P47879_Insulin-like growth fact.	sp|P47879|IBP4_MOUSE	Insulin-like growth factor-binding protein 4  OS=Mus musculus (Mouse) GN=Igfbp4 PE=1 SV=2	P47879	0.029264816770489	0.968562736842884	0	0.852659358181764	0.0134869565523625	1	-0.351742207106124	0.36348868990065	0	0.574902621982499	0.0817373541400516	0	0.206256262487448	0.949982458053275
P01758_Ig heavy chain V region .	sp|P01758|HVM14_MOUSE	Ig heavy chain V region 108A  OS=Mus musculus (Mouse) GN=Igh-VJ558 PE=4 SV=1	P01758	0.101250271802687	0.922122935456697	0	1.13911345506015	0.0555101246615568	0	0.407837657070079	0.648029984926925	0	1.49903210405694	0.0107924153637778	1	0.0422493877702292	0.542645051068294
P01648_Ig kappa chain V-V regio.	sp|P01648|KV5AF_MOUSE	Ig kappa chain V-V region HP 91A3  OS=Mus musculus (Mouse) PE=1 SV=1	P01648	0.971788468005499	0.367929620506375	0	0.45610038931267	0.513289400083629	0	0.53941108086725	0.525775203859892	0	0.549781714138973	0.454523691850348	0	1.3752452504913	0.486361094597849
P63028_Translationally-controll.	sp|P63028|TCTP_MOUSE	Translationally-controlled tumor protein  OS=Mus musculus (Mouse) GN=Tpt1 PE=1 SV=1	P63028	0.357260885741482	0.672748054893623	0	0.573916041886211	0.3034933971563	0	0.304366609990954	0.575237134733312	0	-0.0940692908836631	0.832098107088304	0	0.527235510436625	0.911965924976965
B2RPV6_Multimerin-1	sp|B2RPV6|MMRN1_MOUSE	Multimerin-1  OS=Mus musculus (Mouse) GN=Mmrn1 PE=1 SV=2	B2RPV6	NA	NA	NA	NA	NA	NA	0.982346935034265	0.10344124338722	0	0.00249408792866035	0.947488080244397	0	NA	1.67335327157425
P01786_Ig heavy chain V region .	sp|P01786|HVM17_MOUSE	Ig heavy chain V region MOPC 47A  OS=Mus musculus (Mouse) PE=1 SV=1	P01786	-0.190904834818767	0.802001771568845	0	0.0632369900843202	0.917937984546569	0	0.186506881664297	0.669494582961579	0	0.252981673668753	0.482527279164274	0	0.267784666506444	0.55876128520411
Q9WUU7_Cathepsin Z	sp|Q9WUU7|CATZ_MOUSE	Cathepsin Z  OS=Mus musculus (Mouse) GN=Ctsz PE=1 SV=1	Q9WUU7	0.0332084694603125	0.982656835415756	0	1.71603580645236	0.00108502582379536	1	0.399787330670812	0.551084989362382	0	1.17780254591931	0.0113204882965034	1	0.125265930129143	0.465683260546698
P13609_Serglycin	sp|P13609|SRGN_MOUSE	Serglycin  OS=Mus musculus (Mouse) GN=Srgn PE=1 SV=1	P13609	0.569395663650212	0.503125970671737	0	-0.227723067778072	0.704321266709143	0	0.510887395259779	0.510490450602513	0	0.533326191164726	0.427068430883341	0	0.853176422265246	0.558744131586336
Q61316_Heat shock 70 kDa protei.	sp|Q61316|HSP74_MOUSE	Heat shock 70 kDa protein 4  OS=Mus musculus (Mouse) GN=Hspa4 PE=1 SV=1	Q61316	-0.0703906196358126	0.840917691093157	0	0.647930773391721	0.0134869565523625	1	NA	NA	NA	NA	NA	NA	0.165018440546294	NA
P01674_Ig kappa chain V-III reg.	sp|P01674|KV3AM_MOUSE	Ig kappa chain V-III region PC 2154  OS=Mus musculus (Mouse) PE=1 SV=1	P01674	0.0619907369177533	0.948945539250408	0	0.628140545345612	0.273582945854082	0	0.850878015091986	0.176087831965397	0	0.196309604459174	0.777644875725902	0	0.286104873731689	1.62944030718514
Q91X17_Uromodulin	sp|Q91X17|UROM_MOUSE	Uromodulin  OS=Mus musculus (Mouse) GN=Umod PE=1 SV=1	Q91X17	0.0766804577665603	0.94768170061427	0	-0.283554922258315	0.722976821361029	0	-0.447642587279958	0.631405179660505	0	-0.809489148101257	0.265758482875715	0	0.417675995452942	0.795333926562209
P31786_Acyl-CoA-binding protein	sp|P31786|ACBP_MOUSE	Acyl-CoA-binding protein  OS=Mus musculus (Mouse) GN=Dbi PE=1 SV=2	P31786	0.546778846864289	0.648797997719386	0	-0.757168962290795	0.35332288525735	0	NA	NA	NA	NA	NA	NA	0.955832509372959	NA
Q71KU9_Fibrinogen-like protein 1	sp|Q71KU9|FGL1_MOUSE	Fibrinogen-like protein 1  OS=Mus musculus (Mouse) GN=Fgl1 PE=1 SV=2	Q71KU9	0.281739667414026	0.80699269584813	0	1.35945426006318	0.0685256346004439	0	1.49767230033324	0.177857746890612	0	0.568948375878975	0.633055121957666	0	0.186379421943437	1.3368480613952
Q11136_Xaa-Pro dipeptidase	sp|Q11136|PEPD_MOUSE	Xaa-Pro dipeptidase  OS=Mus musculus (Mouse) GN=Pepd PE=1 SV=3	Q11136	-0.163729848462125	0.846701309915053	0	0.600382821303945	0.314287924833563	0	-0.111499595083007	0.820869567998894	0	0.701081797518377	0.159825140422089	0	0.49663996969134	0.606233359019019
P99026_Proteasome subunit beta .	sp|P99026|PSB4_MOUSE	Proteasome subunit beta type-4  OS=Mus musculus (Mouse) GN=Psmb4 PE=1 SV=1	P99026	0.0237523766935261	0.982656835415756	0	0.899626059942189	0.0430611784555163	1	-0.0984057293264975	0.861106189058622	0	0.260973948144937	0.648551912770814	0	0.327118125445299	0.0133128153147593
P27931_Interleukin-1 receptor t.	sp|P27931|IL1R2_MOUSE	Interleukin-1 receptor type 2  OS=Mus musculus (Mouse) GN=Il1r2 PE=1 SV=1	P27931	-0.248388636173068	0.619515383557574	0	-0.424520747710748	0.198235533159057	0	NA	NA	NA	NA	NA	NA	0.835897727792841	NA
P09803_Cadherin-1	sp|P09803|CADH1_MOUSE	Cadherin-1  OS=Mus musculus (Mouse) GN=Cdh1 PE=1 SV=1	P09803	2.0793041919342	0.0361013633136675	1	0.40322012897116	0.598871751461465	0	1.27102121528379	0.202459634731859	0	-0.0598755892083531	0.910060388519536	0	2.31150806655114	1.39805326349234
Q05020_Apolipoprotein C-II	sp|Q05020|APOC2_MOUSE	Apolipoprotein C-II  OS=Mus musculus (Mouse) GN=Apoc2 PE=2 SV=1	Q05020	0.562577839997115	0.455739093141537	0	-0.978736478006279	0.0483350358473257	1	0.90619528592276	0.169951929965962	0	-0.85015383962099	0.0928317134239763	0	1.00676087364783	1.28542464703751
P08228_Superoxide dismutase [Cu.	sp|P08228|SODC_MOUSE	Superoxide dismutase [Cu-Zn]  OS=Mus musculus (Mouse) GN=Sod1 PE=1 SV=2	P08228	NA	NA	NA	NA	NA	NA	0.830237048400271	0.409629680585175	0	0.273910877396627	0.799712932437364	0	NA	0.909172333072697
Q9R1P1_Proteasome subunit beta .	sp|Q9R1P1|PSB3_MOUSE	Proteasome subunit beta type-3  OS=Mus musculus (Mouse) GN=Psmb3 PE=1 SV=1	Q9R1P1	-0.130221690208547	0.75442638738724	0	0.154907066162483	0.614928160621851	0	0.00424215492203928	0.981237560952879	0	-0.0327002402592917	0.879074176915408	0	0.0647640049082413	0.210602833156559
P10649_Glutathione S-transferas.	sp|P10649|GSTM1_MOUSE	Glutathione S-transferase Mu 1  OS=Mus musculus (Mouse) GN=Gstm1 PE=1 SV=2	P10649	NA	NA	NA	NA	NA	NA	0.236114401460487	0.746561751983174	0	-0.248206114779432	0.706106371598579	0	NA	0.766695980933856
Q9R1P0_Proteasome subunit alpha.	sp|Q9R1P0|PSA4_MOUSE	Proteasome subunit alpha type-4  OS=Mus musculus (Mouse) GN=Psma4 PE=1 SV=1	Q9R1P0	0.386115750999661	0.591858886613113	0	0.967854425435963	0.0552864133101465	0	-0.167404768271439	0.823569565597564	0	0.109175694016429	0.879074176915408	0	0.715368251507225	0.132564357922502
P31725_Protein S100-A9	sp|P31725|S10A9_MOUSE	Protein S100-A9  OS=Mus musculus (Mouse) GN=S100a9 PE=1 SV=3	P31725	0.704789868151938	0.455739093141537	0	0.716479397885053	0.258974368342051	0	1.50905356042713	0.0395651750323818	1	0.637482874158597	0.35245515477291	0	0.902546256033316	1.69596452911668
Q60692_Proteasome subunit beta .	sp|Q60692|PSB6_MOUSE	Proteasome subunit beta type-6  OS=Mus musculus (Mouse) GN=Psmb6 PE=1 SV=3	Q60692	-0.123592435102807	0.764833085321401	0	0.523664963498906	0.0771378358501324	0	-0.196818774666074	0.59235949484562	0	0.310023743424551	0.340952204508929	0	0.194766944055732	0.611613160889695
P24472_Glutathione S-transferas.	sp|P24472|GSTA4_MOUSE	Glutathione S-transferase A4  OS=Mus musculus (Mouse) GN=Gsta4 PE=1 SV=3	P24472	1.87687820243918	0.185672532457654	0	-0.444059428342861	0.63012081199994	0	2.1846902997926	0.0164617510194812	1	-0.780005680124283	0.223186440148657	0	2.19953597380512	2.20928601970346
O09043_Napsin-A	sp|O09043|NAPSA_MOUSE	Napsin-A  OS=Mus musculus (Mouse) GN=Napsa PE=1 SV=1	O09043	0.515908902732161	0.477347818281041	0	1.07899703712679	0.0285987241567473	1	-0.0957783305045687	0.823569565597564	0	0.446667429767196	0.321792991288761	0	0.882711822811224	0.175956686245575
P26041_Moesin	sp|P26041|MOES_MOUSE	Moesin  OS=Mus musculus (Mouse) GN=Msn PE=1 SV=3	P26041	0.0812766481946952	0.922122935456697	0	1.07094375239903	0.0199231502956693	1	0.109717492386881	0.885602898799926	0	0.194739090296505	0.768383680977107	0	0.25962551100815	0.545902626438901
Q3UV17_Keratin, type II cytoske.	sp|Q3UV17|K22O_MOUSE	Keratin, type II cytoskeletal 2 oral  OS=Mus musculus (Mouse) GN=Krt76 PE=1 SV=1	Q3UV17	-0.285228140552391	0.725251692234493	0	-0.0981141381866664	0.883217104033849	0	-0.128365974005675	0.885263235046045	0	-0.118905006156016	0.890175230430305	0	0.43718002607232	0.125287620833602
Q9EQ21_Hepcidin	sp|Q9EQ21|HEPC_MOUSE	Hepcidin  OS=Mus musculus (Mouse) GN=Hamp PE=2 SV=1	Q9EQ21	0.182886308459388	0.646446946394009	0	0.471738064709733	0.075484157153493	0	-0.0876600924302444	0.700400365978291	0	0.855884554929538	0.000728182525928492	1	0.60521128935508	0.721342071237164
O35664_Interferon alpha/beta re.	sp|O35664|INAR2_MOUSE	Interferon alpha/beta receptor 2  OS=Mus musculus (Mouse) GN=Ifnar2 PE=1 SV=2	O35664	0.105272367072434	0.837246217994402	0	0.144983896847702	0.686792812650439	0	0.129780951947417	0.778557677383327	0	0.188024752782969	0.643419255470819	0	0.168422524033062	0.308732085004431
P70296_Phosphatidylethanolamine.	sp|P70296|PEBP1_MOUSE	Phosphatidylethanolamine-binding protein 1  OS=Mus musculus (Mouse) GN=Pebp1 PE=1 SV=3	P70296	NA	NA	NA	NA	NA	NA	-0.138724398702841	0.764468622035548	0	0.314172527257185	0.454523691850348	0	NA	0.0222366447284762
Q91Y47_Coagulation factor XI	sp|Q91Y47|FA11_MOUSE	Coagulation factor XI  OS=Mus musculus (Mouse) GN=F11 PE=2 SV=2	Q91Y47	0.509674205558234	0.591751997975708	0	0.0508854425553551	0.949273365208675	0	0.645405153241036	0.409741314545371	0	-0.148168749719527	0.809301643662275	0	1.06644767061984	1.07620723453922
P00329_Alcohol dehydrogenase 1	sp|P00329|ADH1_MOUSE	Alcohol dehydrogenase 1  OS=Mus musculus (Mouse) GN=Adh1 PE=1 SV=2	P00329	1.12297026628027	0.178312306554702	0	-0.0390064218232702	0.936837359881274	0	0.4724683081708	0.44651476182335	0	-1.08443883100529	0.0485517824037035	1	2.01924869523287	0.833201093675063
Q9R0P3_S-formylglutathione hydr.	sp|Q9R0P3|ESTD_MOUSE	S-formylglutathione hydrolase  OS=Mus musculus (Mouse) GN=Esd PE=1 SV=1	Q9R0P3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q07079_Insulin-like growth fact.	sp|Q07079|IBP5_MOUSE	Insulin-like growth factor-binding protein 5  OS=Mus musculus (Mouse) GN=Igfbp5 PE=1 SV=1	Q07079	-0.0416301501565997	0.871381646582684	0	0.484668851987706	0.0144911072390482	1	-0.344923000253317	0.453942225338007	0	0.575199237858619	0.155927214462361	0	0.422597895813699	0.850028131405998
Q9CQ19_Myosin regulatory light .	sp|Q9CQ19|MYL9_MOUSE	Myosin regulatory light polypeptide 9  OS=Mus musculus (Mouse) GN=Myl9 PE=1 SV=3	Q9CQ19	NA	NA	NA	NA	NA	NA	1.30071560314349	0.0773167707732207	0	0.273375977820454	0.749743664469983	0	NA	1.86689505300292
Q5MJS3_Extracellular serine/thr.	sp|Q5MJS3|FA20C_MOUSE	Extracellular serine/threonine protein kinase FAM20C  OS=Mus musculus (Mouse) GN=Fam20c PE=1 SV=1	Q5MJS3	0.103476566981445	0.848707396868751	0	0.0102145379106524	0.980645815082478	0	-0.221075417529914	0.525775203859892	0	0.236400185968069	0.430923918582199	0	0.376898538380117	0.524122671272017
O09061_Proteasome subunit beta .	sp|O09061|PSB1_MOUSE	Proteasome subunit beta type-1  OS=Mus musculus (Mouse) GN=Psmb1 PE=1 SV=1	O09061	0.000939738307579319	0.999515001347033	0	0.250843424542197	0.614928160621851	0	-0.119186081018306	0.778557677383327	0	0.102908281062806	0.794519168359658	0	0.344952452047864	0.347251240567989
G5E8Q8_Adhesion G protein-coupl.	sp|G5E8Q8|AGRF5_MOUSE	Adhesion G protein-coupled receptor F5  OS=Mus musculus (Mouse) GN=Adgrf5 PE=1 SV=1	G5E8Q8	0.82087596085934	0.276924615996529	0	-0.290045517775589	0.554947309424001	0	0.430638642722631	0.463165219055343	0	-0.467193383897424	0.380206398140517	0	1.3182903586999	0.891709906325826
P18337_L-selectin	sp|P18337|LYAM1_MOUSE	L-selectin  OS=Mus musculus (Mouse) GN=Sell PE=1 SV=1	P18337	-0.621897814577306	0.646446946394009	0	-0.526511749364001	0.596674447808763	0	-0.839412112447395	0.463165219055343	0	-0.44419168397944	0.706106371598579	0	0.768558485229913	0.82144399070521
Q05909_Receptor-type tyrosine-p.	sp|Q05909|PTPRG_MOUSE	Receptor-type tyrosine-protein phosphatase gamma  OS=Mus musculus (Mouse) GN=Ptprg PE=1 SV=1	Q05909	0.847459443515813	0.276924615996529	0	0.0589578502763253	0.924076916061557	0	0.00468670848286479	0.981237560952879	0	-0.209125351667033	0.706106371598579	0	1.77044723642805	0.167419155621469
O55111_Desmoglein-2	sp|O55111|DSG2_MOUSE	Desmoglein-2  OS=Mus musculus (Mouse) GN=Dsg2 PE=1 SV=3	O55111	NA	NA	NA	NA	NA	NA	-0.0781793959633887	0.785444566638869	0	0.554053611637439	0.0715476848207929	0	NA	0.456870588835892
Q9D1H9_Microfibril-associated g.	sp|Q9D1H9|MFAP4_MOUSE	Microfibril-associated glycoprotein 4  OS=Mus musculus (Mouse) GN=Mfap4 PE=1 SV=1	Q9D1H9	0.406043268356512	0.455739093141537	0	-0.302071859014209	0.361758773154614	0	0.633733064568819	0.085549785974317	0	-0.494426262650844	0.0842809680115038	0	1.62476300748499	1.69282682766648
P15535_Beta-1,4-galactosyltrans.	sp|P15535|B4GT1_MOUSE	Beta-1,4-galactosyltransferase 1  OS=Mus musculus (Mouse) GN=B4galt1 PE=1 SV=1	P15535	NA	NA	NA	NA	NA	NA	0.224813631940989	0.198858601294052	0	-0.111636313094177	0.434880705940651	0	NA	1.47206983999031
