variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M477.9281T16.56	hilic					0.441565674294388	0.0104688474404244	1	-0.0291042929433765	0.995150866168199	0	0.170924414091527	0.706418829600741	0	0.11275184496613	0.739890903202108	0	1.67339684276638	0.703303153341019	E	E	E	E	E	E											M478T17	477.92809540565	993.679036572531			14	4	@M417.8957T16.56|+(NH3)+(CONH)|@M460.9017T16.56|+(NH3)|+NH3|@M520.9338T16.56|-(NHCO)|@M521.9179T16.56|-(CO2)
M483.8675T16.56	hilic					0.347236003865838	0.0125632533871781	1	-0.0193423122705774	0.984042464200626	0	0.141012887268339	0.696929351195183	0	0.0995756551477669	0.713509215786868	0	1.66289717308607	0.711746647537261	E	E	E	E	E	E											M484T17	483.867518316471	993.708349613207	[591][M]2-		14	4	@M439.9035T16.56|+2Na|@M461.8857T16.56|+Na|@M500.8942T16.56|-(NH3)|-NH3|@M505.8491T16.56|-Na|@M528.889T16.56|-(NH3CO)|@M543.8998T16.56|-(NH3)-(CONH)|@M544.8839T16.56|-(NH3)-(CO2)|@M545.8677T16.56|-(H2O)-(CO2)|@M551.855T16.56|-(HCOONa)
M500.8942T16.56	hilic					0.387234268092268	0.0125679650643281	1	-0.0216307922981862	0.984042464200626	0	0.145072906993768	0.710398077749461	0	0.109975754550398	0.711704104711777	0	1.65174147659298	0.66615314728456	E	E	E	E	E	E											M501T17.2	500.894177388064	993.649723531854			14	4	@M324.9207T16.56|+2(HCOOH)+(HCOOK)|@M408.9035T16.56|+(CH2S)+(HCOOH)|@M483.8675T16.56|+(NH3)|+NH3|@M528.889T16.56|-(CO)|@M543.8998T16.56|-(NHCO)|@M544.8839T16.56|-(CO2)|@M560.9262T16.56|-(NH3)-(CONH)
M505.8491T16.56	hilic					0.363441513847608	0.0353696065083908	1	0.00958684282082878	0.912887989798974	0	0.10181917449891	0.869799212347153	0	0.317213394766748	0.383005358317725	0	1.37475714648361	0.0601248214417795	E	E	E	E	E	E											M506T17	505.849092031965	993.861697757937	[603][M+1]-		14	4	@M439.9035T16.56|+3Na|@M461.8857T16.56|+2Na|@M483.8675T16.56|+Na
M520.9338T16.56	hilic					0.473754279291031	0.0131827692612452	1	-0.0336915440862935	0.999091166478515	0	0.199657439288368	0.684727500294852	0	0.160302851211245	0.641261950962964	0	1.60396221112226	0.788258631897797	E	E	E	E	E	E											M521T17.1	520.933789208481	993.537394787707			14	4	@M324.9207T16.56|+(C5H9O6P)|@M460.9017T16.56|+(NH3)+(CONH)|@M477.9281T16.56|+(NHCO)
M521.9179T16.56	hilic					0.407068791737535	0.010077670360059	1	-0.00213220584122098	0.928109015086865	0	0.184519050106024	0.686633517348766	0	0.167006744302059	0.59216207122311	0	1.70155065411405	0.736480495200905	E	E	E	E	E	E											M522T17	521.917854645352	993.72674238445			14	4	@M460.9017T16.56|+(NH3)+(CO2)|@M461.8857T16.56|+(NH3)+(CONH)|@M477.9281T16.56|+(CO2)|@M543.8998T16.56|-Na
M522.9018T16.56	hilic					0.37944860308378	0.0153151135398399	1	0.0092188517975238	0.894201051076947	0	0.208270691132917	0.645241626929044	0	0.206471003523051	0.437003535822007	0	1.58016011046429	0.854279361834285	E	E	E	E	E	E											M523T17.2	522.901773416771	993.746284062693		[M-H+CF3COOH]- 389.92	14	4	@M460.9017T16.56|+(H2O)+(CO2)|@M461.8857T16.56|+(NH3)+(CO2)|@M544.8839T16.56|-Na
M523.8599T16.56	hilic					0.351510790211783	0.0119929224464202	1	-0.0372373071490877	0.965434148838032	0	0.128584578692198	0.715790522412465	0	0.0817138462047069	0.778361741688465	0	1.68616197841259	0.591397757217337	E	E	E	E	E	E											M524T17	523.859894140708	993.730595761661		[M-H+NH3]- 507.843	14	4	@M439.9035T16.56|+(HCOOK)|@M525.8578T16.55|-34S|-41K|-37Cl|@M551.855T16.56|-(CO)|@M566.8658T16.56|-(NHCO)|@M567.8497T16.56|-(CO2)|@M583.8923T16.56|-(NH3)-(CONH)
M525.8578T16.55	hilic					0.888572547679383	0.00814780591772708	1	-0.0725246476119583	0.989902052351583	0	0.312091162949207	0.737280998984392	0	0.298859122782622	0.685255174451771	0	1.70302857516885	0.584712153367529	E	E	E	E	E	E											M526T17	525.857812795503	993.29978719936	[610][M+1]-		14	4	@M523.8599T16.56|+34S|+41K|+37Cl
M528.889T16.56	hilic					0.449541586798473	0.0178451402491572	1	-0.0140533792985931	0.962808334047018	0	0.162515491074695	0.783866006366472	0	0.224241148070867	0.609113066134109	0	1.51465063522154	0.377108710795093	E	E	E	E	E	E											M529T17	528.888979194967	993.537394787707		[M+Cl]- 493.921	14	4	@M460.9017T16.56|+(HCOONa)|@M483.8675T16.56|+(NH3CO)|@M500.8942T16.56|+(CO)
M543.8998T16.56	hilic					0.427012896855608	0.0128068548313215	1	-0.00339355700086941	0.938839625078772	0	0.15704595020771	0.714100206877563	0	0.165000736151747	0.603600289932611	0	1.63326168943518	0.658988873810024	E	E	E	E	E	E											M544T17	543.899842932133	993.64984922257		[3M-2H+K]- 168.976	14	4	@M483.8675T16.56|+(NH3)+(CONH)|@M500.8942T16.56|+(NHCO)|@M521.9179T16.56|+Na|@M560.9262T16.56|-(NH3)|-NH3
M544.8839T16.56	hilic					0.389442301082074	0.00986840752132928	1	-0.00871102457029949	0.953235268911039	0	0.175016913803304	0.686633517348766	0	0.15272976262132	0.608656146017046	0	1.6830308583452	0.741700814787945	E	E	E	E	E	E											M545T17	544.883901919639	993.736650031455	[618][M]-	[M+Cl+HCOOH]- 463.919	14	4	@M483.8675T16.56|+(NH3)+(CO2)|@M500.8942T16.56|+(CO2)|@M522.9018T16.56|+Na|@M566.8658T16.56|-Na
M545.8677T16.56	hilic					0.377664712669819	0.0125476265399236	1	0.00801033420437847	0.894201051076947	0	0.189135712082342	0.681486704402955	0	0.182114260075926	0.535629348689923	0	1.61932122627908	0.758469327657287	E	E	E	E	E	E											M546T17	545.867737483174	993.800924191624	[618][M+1]-		14	4	@M483.8675T16.56|+(H2O)+(CO2)|@M567.8497T16.56|-Na
M551.855T16.56	hilic					0.413937544910507	0.0131441839352124	1	0.0326397754178771	0.806271202217229	0	0.131632604810859	0.785591946032596	0	0.235101186322018	0.472732626494885	0	1.5711934386558	0.44637437020636	E	E	E	E	E	E											M552T17.1	551.854952095041	993.466988239507		[M+Cl]- 516.882	14	4	@M483.8675T16.56|+(HCOONa)|@M523.8599T16.56|+(CO)
M560.9262T16.56	hilic					0.595612608466165	0.00588249431778806	1	-0.122837807956978	0.778713202174713	0	0.283096153127431	0.647100095246286	0	0.0787899504154108	0.879916066532367	0	1.74750649303361	0.805516037289292	E	E	E	E	E	E											M561T17	560.926224684126	993.508493413165			14	4	@M500.8942T16.56|+(NH3)+(CONH)|@M543.8998T16.56|+(NH3)|+NH3
M566.8658T16.56	hilic					0.446128999918493	0.0333977792833228	1	-0.0804089495646707	0.894201051076947	0	0.206505952120235	0.684727500294852	0	0.145400330370236	0.691320655255122	0	1.35378557173753	0.774943680816953	E	E	E	E	E	E											M567T17	566.865801434055	993.492094351209	[629][M]-	[M+Cl+NaCOOH]- 463.919	14	4	@M523.8599T16.56|+(NHCO)|@M544.8839T16.56|+Na
M567.8497T16.56	hilic					0.463424188997157	0.00601096496473032	1	-0.0199541756659123	0.967142406807705	0	0.215346355677388	0.651245376744069	0	0.175935339792634	0.56830337989817	0	1.81865313301249	0.871193815071948	E	E	E	E	E	E											M568T17	567.84969811813	993.649723531854	[629][M+1]-		14	4	@M523.8599T16.56|+(CO2)|@M545.8677T16.56|+Na|@M589.8317T16.56|-Na
M583.8923T16.56	hilic					0.59787207218892	0.00910497709872583	1	-0.0482252173221642	0.990236031372578	0	0.128899742657495	0.852541652377748	0	0.172917680353226	0.736784299251067	0	1.69465692941657	0.397097801508151	E	E	E	E	E	E											M584T17	583.892323368404	993.460304721639		[3M-2H]2- 389.92	14	4	@M523.8599T16.56|+(NH3)+(CONH)
M589.8317T16.56	hilic					0.47911710986768	0.0101448834778113	1	-0.0127455412218573	0.956809586096561	0	0.169167095150268	0.710398077749461	0	0.112164194283515	0.758528261847488	0	1.67108765811692	0.688114675943602	E	E	E	E	E	E											M590T17	589.831709962472	993.514744569458		[M+Cl]- 554.865	14	4	@M567.8497T16.56|+Na|@M606.8586T16.56|-(NH3)|-NH3|@M649.8642T16.56|-(NH3)-(CONH)
M606.8586T16.56	hilic					0.596435838012066	0.0151717598264418	1	-0.0330846690309645	0.984042464200626	0	0.263478773484485	0.688660639063175	0	0.175658364204768	0.716445948415404	0	1.57951759337547	0.783221993252324	E	E	E	E	E	E											M607T17	606.858566526555	993.489317340279		[M+Cl+HCOOH]- 525.878 [M+Cl+NH3]- 554.865	14	4	@M430.8853T16.56|+2(HCOOH)+(HCOOK)|@M589.8317T16.56|+(NH3)|+NH3|@M649.8642T16.56|-(NHCO)
M649.8642T16.56	hilic					0.762626104561503	0.00966212370401629	1	-0.0618369423939349	0.990015111421016	0	0.282397195339424	0.71054718355111	0	0.288518822279562	0.609863050485342	0	1.65932208070362	0.649279701627254	E	E	E	E	E	E											M650T17	649.86416518798	993.366625238536		[M-H+CF3COOH]- 516.882	14	4	@M589.8317T16.56|+(NH3)+(CONH)|@M606.8586T16.56|+(NHCO)
M82.9543T3.11	hilic					-0.202566316947568	0.725884368550681	0	0.904346986353602	0.0117124904879556	1	0.671923301912837	0.468400862594428	0	1.08978763913152	0.0179978807183418	1	0.38488168057518	1.1106889175554	E	E	E	E	E	E											M83T3	82.9543062485523	186.898607568742			813	5	@M84.9514T3.11|-34S|-41K|-37Cl
M84.0218T10.17	hilic					0.600649962745102	0.000918761880077145	1	0.0842576935479933	0.484053166851304	0	0.0912396210601294	0.769092858597558	0	-0.083058887671287	0.729217676530296	0	2.13429267460051	0.449826257029181	B	E	E	E	E	E											M84T10.1	84.0217719126357	610.390215970191			10	6	@M112.0123T10.19|-(CO)|@M128.0117T10.18|-(CO2)|@M146.0223T10.17|-(H2O)-(CO2)
M95.0064T10.17	hilic					0.496104659137384	0.000777482888376288	1	0.0530171235012027	0.56673364476229	0	0.0908649379365372	0.727159227244059	0	-0.0826626446653513	0.684383223913235	0	2.19129279137882	0.649030324064967	B	E	E	E	E	E											M95T10	95.0063972512647	610.185869247952	[27][M]2-	[M-2H]2- 192.026	10	6	@M95.5081T10.17|-13Cdb|@M96.0085T10.17|-13C|@M112.0123T10.19|-(OH.)
M95.5081T10.17	hilic					0.525459699441257	0.00052075601280555	1	0.0506465350606788	0.5787363082781	0	0.117628097404769	0.686633517348766	0	-0.0737214557332564	0.712376221201748	0	2.23431691598922	0.822380186350375	A	E	E	E	E	E											M96T10	95.5080538894784	610.339850023314	[27][M+1]2-		10	6	@M95.0064T10.17|+13Cdb|@M96.0085T10.17|-13Cdb
M96.0085T10.17	hilic					0.540445425812932	0.00217181150086111	1	0.0385075654809999	0.712607803496891	0	0.13564771091359	0.672110554245804	0	-0.168364473237329	0.382497977045171	0	2.07943669807759	0.879552113571457	B	E	E	E	E	E											M96T10.3	96.0085342001144	610.171554846553	[27][M+2]2-		10	6	@M95.0064T10.17|+13C|@M95.5081T10.17|+13Cdb
M112.0123T10.19	hilic					0.292220466777268	0.00239315372490491	1	0.0225045254093779	0.706750334015167	0	0.110909126039964	0.602802135074687	0	-0.0585518760583863	0.653461271829506	0	2.22907397378167	1.28702817410114	S	E	E	E	E	E											M112T10	112.012301627806	611.281770796534	[42][M+1]-		10	6	@M84.0218T10.17|+(CO)|@M95.0064T10.17|+(OH.)|@M111.0089T10.19|+13C|@M192.0234T10.18|-2(H2O)-(CO2)
M128.0117T10.18	hilic					0.540027334389075	0.00052075601280555	1	0.147816805232157	0.168013137685277	0	0.178712545302835	0.608113885674766	0	-0.0144615522394531	0.929795944704357	0	2.23974562267117	1.22875188186796	B	E	E	E	E	E											M128T10	128.011726772449	610.933528171626		[M-H-H20]- 147.03	10	6	@M84.0218T10.17|+(CO2)|@M111.0089T10.19|+(OH.)|@M146.0223T10.17|-(H2O)
M146.0223T10.17	hilic					0.58851085463742	0.00052075601280555	1	0.0903447804641786	0.399792239792635	0	0.111376199581684	0.715813272902181	0	-0.0898466522569343	0.701946872774769	0	2.22123773675141	0.62028053874435	B	E	E	E	E	E											M146T10	146.022290733609	610.171147494403		[3M-H+Cl]2- 86.0345 [M-H]- 147.03	10	6	@M84.0218T10.17|+(H2O)+(CO2)|@M128.0117T10.18|+(H2O)|@M130.9987T10.17|+(CH3.)|@M192.0234T10.18|-(HCOOH)|-(H2O-CO)
M191T10_Citric.acid.Isocitric.ac.	hilic	Citric acid|Isocitric acid	CHEBI:30769|CHEBI:30887	2	a,b	0.27825865745173	0.00653485587917175	1	0.0317913919629227	0.693077916877774	0	0.0442660540700004	0.8120036270206	0	-0.0711606110683896	0.634928524829654	0	1.95174567237214	0.373537749620603	B	E	E	E	E	E	C00158|C00311	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Citrate Cycle|Glyoxylate and dicarboxylate metabolism	Glutamate|Krebs cycle|Citrate	HMDB00094|HMDB00193	CID311|CID1198	C6H8O7	192.027	KRKNYBCHXYNGOX-UHFFFAOYSA-N|ODBLHEXUDAPZAU-UHFFFAOYSA-N	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)|InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)	M191T10	191.020009497449	610.931248670165	[207][M]-	[M-H]- 192.026	10	6	@M111.0089T10.19|+2(H2O)+(CO2)|@M130.9987T10.17|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M192.0234T10.18|-13C|@M193.024T10.18|-18O|-13C2|@M194.0274T10.19|-13C3|-13C-18O
M85.0296T10.19	hilic					0.30986060659939	0.0116580963558418	1	0.111848940828143	0.323552980237521	0	0.228745624358147	0.367049381798871	0	0.124930598033295	0.499868374323324	0	1.75923594421926	1.82003140375234	E	E	E	E	E	E											M85T10	85.0296242643131	611.193118216582	[4][M]-	[M-H]- 86.0345	10	7	@M129T10_Mesaconic.acid.Citraconi.|-(CO2)
M130.0228T10.19	hilic					0.298504345761078	0.010077670360059	1	0.135259232322579	0.200440294321586	0	0.169725048531767	0.476632765889667	0	0.083128649869078	0.626384025532311	0	1.87845890471603	1.7238950219973	E	E	E	E	E	E											M130T10	130.022816582936	611.39507022689	[78][M+1]-		10	7	@M129T10_Mesaconic.acid.Citraconi.|+13C|@M174.0128T10.19|-(CO2)
M173T10.1_cis.Aconitic.acid.Dehydr.	hilic	cis-Aconitic acid|Dehydroascorbic acid|trans-Aconitic acid	CHEBI:32805|CHEBI:17242|CHEBI:32806	2	a,b	0.307100754691465	0.00833595797286266	1	0.13661342457268	0.187761946970257	0	0.184661329325813	0.380455943631246	0	0.0497579243032682	0.788072595402602	0	1.88900479754137	1.97975760846415	E	E	E	E	E	E	C00417|C02341	Carbohydrate metabolism	Ascorbate and Aldarate metabolism|Citrate Cycle|Glyoxylate and dicarboxylate metabolism	Others|Krebs cycle|Citrate	HMDB00072|HMDB01264|HMDB00958	CID643757|CID835|CID444212	C6H6O6	174.0164	GTZCVFVGUGFEME-IWQZZHSRSA-N|SBJKKFFYIZUCET-UHFFFAOYSA-N|GTZCVFVGUGFEME-HNQUOIGGSA-N	InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1-|InChI=1S/C6H6O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8H,1H2|InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1+	M173T10.1	173.009434403931	611.44138210297	[161][M]-	[M-H-H20]- 192.026	10	7	@M129T10_Mesaconic.acid.Citraconi.|+(CO2)|@M174.0128T10.19|-13C|@M175.0136T10.19|-18O|-13C2
M87.0089T2.99	hilic					0.552243435864778	0.00052075601280555	1	-0.305965748396719	0.0240076303252159	1	0.4097648521556	0.0692385441034849	0	-0.183667758089015	0.25989791421951	0	2.25590013132161	2.42270181440743	B	E	E	E	E	E											M87T3	87.0088671570841	179.61452883344	[6][M]-		22	8	@M88.0122T2.99|-13C|@M89.0132T3|-18O|-13C2
M87.9727T7.28	hilic					0.415307405991168	0.0203764131541584	1	0.0706290869925077	0.683649806596042	0	0.272833722126773	0.569118666869935	0	0.214302405843661	0.454198544530405	0	1.54085980879029	1.09202476169306	E	E	E	E	E	E											M88T7	87.972745508922	437.038429342645			9	9	@M89.9698T7.28|-34S|-41K|-37Cl
M299.9861T7.28	hilic					0.439246692800069	0.0441618579222038	1	-0.0340732271010289	0.995150866168199	0	0.290396225474545	0.569681146549134	0	0.104766059322248	0.780194775448189	0	1.36446640949676	1.21597831494347	E	E	E	E	E	E											M300T7	299.986124882143	436.990035067955			9	9	@M301.9831T7.28|-34S|-41K|-37Cl|@M303.9802T7.28|-44Ca
M301.9831T7.28	hilic					0.39180279067665	0.0274476141246538	1	-0.0223376681204712	0.988246088662976	0	0.179749452819866	0.688660639063175	0	0.160435585628274	0.602742133903833	0	1.43560437246776	0.795671211165595	E	E	E	E	E	E											M302T7	301.983115578163	436.780851021038		[M+Cl+NH3]- 249.987 [M+Cl+NH3]- 249.987	9	9	@M89.9698T7.28|+(C5H9O7P)|@M299.9861T7.28|+34S|+41K|+37Cl|@M303.9802T7.28|-34S|-41K|-37Cl|@M305.9773T7.28|-44Ca
M303.9802T7.28	hilic					0.381030637817638	0.0430517017026724	1	-0.0375269319056315	0.980408940421322	0	0.19082574994361	0.686633517348766	0	0.137419729112093	0.689911219194246	0	1.33339807240839	0.729368706027821	E	E	E	E	E	E											M304T7	303.980178402612	436.730845519256		[M-H]- 304.987 [M-H]- 304.987	9	9	@M299.9861T7.28|+44Ca|@M301.9831T7.28|+34S|+41K|+37Cl|@M305.9773T7.28|-34S|-41K|-37Cl
M305.9773T7.28	hilic					0.383967773020828	0.0515581200378504	0	-0.0390464807356015	0.979077492701256	0	0.0994262543884208	0.855250936546933	0	0.193044203706624	0.604156320311769	0	1.23712160721984	0.363652421396622	E	E	E	E	E	E											M306T7	305.977272071941	436.780629434152		[M+Cl+NH3]- 253.983 [M+Cl+NH3]- 253.983	9	9	@M301.9831T7.28|+44Ca|@M303.9802T7.28|+34S|+41K|+37Cl
M88.0123T8.78	hilic					0.61643457141907	0.0561164753359732	0	-0.949682084318695	0.00192039226654637	1	0.390229400964738	0.439296942460406	0	-0.734839464436789	0.0098546996210632	1	1.25085901047654	1.45257467796139	E	E	E	E	E	E											M88T9.2	88.0122604380051	526.98156089255	[8][M+1]-		18	10	@M176.0284T8.78|-(C3H4O3)
M175T9_D.....Glucuronic.acid.γ.	hilic	D-(+)-Glucuronic acid γ-lactone;Glucuronolactone	CHEBI:18268	2	a,b	0.47105828575528	0.0361187119166746	1	-0.72820663258813	0.000662660679662542	1	0.278240448151102	0.468400862594428	0	-0.657777508549863	0.00221283778016151	1	1.34473166037885	1.26025249590208	E	E	E	E	E	E		Carbohydrate metabolism	Ascorbate and Aldarate metabolism	Sucrose		CID439782	C6H8O6	176.03209	OGLCQHRZUSEXNB-SMAHDKISSA-N	InChI=1S/C6H8O6/c7-1-3-4(12-5(1)9)2(8)6(10)11-3/h1-5,7-9H/t1-,2-,3-,4-,5?/m1/s1	M175T9	175.025067679039	526.990080436443	[168][M]-	[M+Cl]- 140.053	18	10	@M176.0284T8.78|-13C|@M177.0292T8.78|-18O|-13C2|@M237.0257T8.78|-(H2O)-(CO2)|@M351.0576T8.78|-(C6H8O6)
M352.0609T8.78	hilic					1.19070076056684	0.0710344407690111	0	-2.02066124262251	0.00107769946726855	1	0.727417408202474	0.49706880171726	0	-1.88838978964088	0.00163458514045421	1	1.22373935409559	1.15655442883609	E	E	E	E	E	E											M352T9	352.060868729482	526.865893082956	[495][M+1]-		18	10	@M176.0284T8.78|+(C6H8O6)|@M351.0576T8.78|+13C
M88T8.1_β.Alanine.L.Alanine.Ala.	hilic	β-Alanine|L-Alanine;Alanine|Sarcosine	CHEBI:16958|CHEBI:16977|CHEBI:15611	2	a,b	0.264306955263315	0.133072132258722	0	0.26773332167733	0.160526133316485	0	0.234750153262656	0.608113885674766	0	0.472982002797032	0.026123439399934	1	0.797716048959794	0.847032476304482	E	E	E	E	E	E	C00099|C00041|C00213	Amino acid metabolism|Carbohydrate metabolism|Metabolism of cofactors and vitamins|Metabolism of other amino acids|Nucleotide metabolism	Alanine, Aspartate and Glutamate|Glycine, Serine and Threonine|Propanoate metabolism|Pantothenate and CoA biosynthesis|beta-Alanine metabolism|Selenocoumpound metabolism|Pyrimidine metabolism	Alanine|Glycine|Propenoyl-CoA|beta-Alanine|Selenocysteine|Uracil	HMDB00056|HMDB00161|HMDB00271	CID239|CID5950|CID1088	C3H7NO2	89.04768	UCMIRNVEIXFBKS-UHFFFAOYSA-N|QNAYBMKLOCPYGJ-REOHCLBHSA-N|FSYKKLYZXJSNPZ-UHFFFAOYSA-N	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)|InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1|InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)	M88T8.1	88.0405161104027	456.372265012465		[M-H-C6H10O5]- 251.103	3	11	@M268.1043T7.64|-(C6H10O5)-(H2O)
M269.1076T7.64	hilic					0.193391155653529	0.258041830566496	0	0.108566270756722	0.599465266903634	0	0.0753134879165636	0.859317476718647	0	0.419352880164368	0.0265458764342209	1	0.652344805854874	0.113560261208824	E	E	E	E	E	E											M269T8.1	269.107643216013	458.497123921102	[356][M]-	[M+Cl]- 234.14	3	11	@M268.1043T7.64|+13C
M89T10_Oxalic.acid	hilic	Oxalic acid	CHEBI:16995	2	a,b	0.240317257410236	0.254678538347195	0	0.0262983328784259	0.914430591860983	0	0.430988595663582	0.117147950558338	0	0.0914859115902722	0.763084506971762	0	0.845112777394142	2.10093336802346	E	E	E	E	E	E	C00209	Lipid metabolism|Microbial Metabolism	Fatty acids|Microbial Metabolism	Dicarboxylic|Microbial Metabolism	HMDB02329	CID971	C2H2O4	89.99531	MUBZPKHOEPUJKR-UHFFFAOYSA-N	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	M89T10	88.9881954287784	595.753417448596	[11][M]-	[M-H-C2H4]- 118.027 [M-H-COCH2]- 132.006 [M-H-C3H2O3]- 176.001	39	12	@M89.9915T9.93|-13C|@M90.9924T9.93|-18O|-13C2|@M150.9886T9.93|-(H2O)-(CO2)|@M209T10.1_D.Saccharic.acid.D.Gluca.|-(C4H8O4)
M210.034T9.91	hilic					0.364388119482783	0.226156761652039	0	0.371860047089164	0.273246519752453	0	0.76382753067406	0.0446687105148212	1	0.469436239768061	0.108645911172149	0	0.670582558658715	2.21516819272573	E	E	E	E	E	E											M210T10	210.034007214358	594.334883928564	[244][M+1]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+13C|@M211.0348T9.91|-13C|-15N
M211.0348T9.91	hilic					0.440894600773719	0.181900663514702	0	0.442527392089643	0.225079296672441	0	0.875019845869554	0.0446687105148212	1	0.597163538141276	0.0710172046534087	0	0.739852472571264	2.16024765404062	E	E	E	E	E	E											M211T10.1	211.034777655937	594.474495552872	[244][M+2]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+18O|+13C2|@M210.034T9.91|+13C|+15N
M306.9983T10	hilic					0.544236687099675	0.141534090743907	0	0.0093367524175143	0.954394155524116	0	0.918920140464978	0.0330860543730386	1	0.0437969843283845	0.983886325815186	0	0.955063374601991	2.41288444231702	E	E	E	E	E	E											M307T10	306.998318364376	599.97616929622			393	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+(H2SO4)
M91.0401T3.89	hilic					0.15005942090534	0.427287901625539	0	0.116683723246489	0.626904310693122	0	-0.100817980486276	0.77732271501404	0	-0.00704163860724449	0.991396518064455	0	0.702557506411326	0.622982108628822	E	E	E	E	E	E											M91T4.17	91.0400594283453	233.362800826185	[22][M]-	[M-H-CO2]- 136.039	8	13	@M152.0565T3.87|-(NH3)-(CO2)
M135T2.1_o.Toluic.acid.2.Methylbe.	hilic	o-Toluic acid;2-Methylbenzoic acid|Phenylacetic acid	CHEBI:30745	2	a,b	0.570224601374321	0.0439369604383185	1	0.617931966864862	0.0334469515071157	1	0.119012655825667	0.893058556795605	0	1.24383324002215	7.36191063939336e-05	1	1.19263404120301	0.08158534509729	E	E	E	E	E	E	C07215|C07086	Amino acid metabolism	Phenylalanine metabolism	Phenylalanine	HMDB02340|HMDB00209	CID8373|CID999	C8H8O2	136.0524	ZWLPBLYKEWSWPD-UHFFFAOYSA-N|WLJVXDMOQOGPHL-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	M135T2.1	135.045379984688	131.727218216367			41	14	@M91.0554T2.19|+(CO2)
