dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m
Q9CQF9_Prenylcysteine oxidase	21.2485266851803	21.2762566239156	21.4250500299433	21.2122697173016	21.7845811329328	21.3321722110775	21.6099580578092	21.3240861693266	21.4853494083312	21.2999797617966	21.4550937675523	21.5194414147412	21.6034544122183	21.6586233649698	21.6471785333536	21.504037976454	21.632251527538	21.5818276371731	21.3319092078012	21.5522047108455	21.281349099872	21.5064310769758	21.4853427743434	21.8461303184019	21.592730871818
P97290_Plasma protease C1 inhib.	27.2200086407467	27.2934587387074	27.1410684123798	27.0485439132901	27.009922562543	27.2759235688187	27.1580619939134	26.9929604577921	27.1223055714898	27.2312213272255	27.3400581675568	27.1029328225696	27.4415829343041	27.2264365951692	27.364333199622	27.4166246277545	27.0995786456426	27.3060309463189	27.2037403513088	27.5694874678022	27.2768448570725	27.3800424618124	27.2604771090732	27.1347766179785	27.2012419566908
Q71KU9_Fibrinogen-like protein 1	19.8759824316849	21.7023369858226	21.9606172673805	20.2537189275962	19.6934811041618	17.2160896199074	20.5873179956971	18.9592818363805	20.1762218053339	19.7634050770486	19.7122642763041	19.9788157094948	20.2342881322792	20.2075650378036	20.2479968899389	19.912776065865	19.968406914042	20.9025950054917	15.9524343597916	16.5907615872126	17.5311303244815	16.5756277285504	19.5749560956346	16.2919007494091	16.4093153283812
Q8VDD5_Myosin-9	22.8478528734498	21.8834321580922	23.0478346697185	23.5220825657497	19.9357905640273	23.9609168493025	22.4608453110952	23.7834828804145	22.0597496060175	20.7319734988002	20.884941560316	19.7051122896655	21.1497041764933	21.0144671488813	21.3553645398915	19.5663211991448	21.435557724015	19.220764820803	18.768665203291	21.297263765736	21.3431200962855	18.8103498992315	20.7715792385975	23.1212870368106	22.230903356106
Q9JHK5_Pleckstrin	20.4661820365214	19.1277350835664	20.3818783612636	20.3062615676532	19.3619029626891	20.9343190551418	20.5669813345406	21.1021306204048	20.1349883846698	19.4868321939785	19.5644946898831	19.615195179782	16.6149913055059	20.2944843187039	20.0491627128899	18.4149177575092	19.3169897989192	17.3568216947026	16.3474279397998	20.0996885988394	20.001706434166	16.9109070051841	20.0198826821186	20.6765430466601	20.2498911958908
P70663_SPARC-like protein 1	21.9491088251007	20.4021815640176	21.2328487691459	20.8650076954659	21.7616553122734	21.6043400034371	21.5905636368858	21.5717527592133	22.1816013363217	22.2295288269714	21.7864904964538	21.0016548994411	20.9662246691377	21.4283142912968	21.0960337123419	21.5651575258637	21.7811667798677	21.2979712225055	19.1249293494182	19.6561056734531	21.1226142775013	20.5606293966902	21.662186898238	20.4928302945144	21.0927258535975
P01844_Ig lambda-2 chain C regi.	17.6480908441633	21.2218797236719	21.7861416777897	21.8902496165583	17.4538799622921	21.1447444284818	21.6238264684664	22.1372221014172	23.124999071048	22.2579549097814	17.6657856482352	21.3635041013842	17.0371801422713	17.3644258942997	17.8527500979913	17.7688219937049	21.2540447841909	20.7273770687847	20.1841248576242	22.6238555977821	21.1820636162441	20.8487797502395	20.4081191499113	17.2135857466114	17.8989311564866
Q00898_Alpha-1-antitrypsin 1-5	24.9695267878622	29.597179752046	28.8221635124611	29.1110335991192	26.0880253778644	25.0154931513333	26.2008604498102	24.3982204844541	30.1194422346706	30.3600677030927	26.2462142010215	26.1899610077031	26.8973022548985	26.423775050595	26.4466038895822	26.4653734677553	26.3493629027737	29.7368443069027	29.9362050562086	29.7121827152812	29.3514095861713	29.1216835352245	26.9444356728477	27.4418441593649	29.0757268903435
P32261_Antithrombin-III	28.4328804459694	29.0472326036558	28.2023139744722	28.3670160817845	29.1210719841207	28.9776991726589	28.6769996463686	28.4399119000218	29.0162398972462	28.4942089698132	28.7233222231109	29.1865806672967	28.9284739178077	29.0300224893963	29.5615467841747	29.3771823259926	28.9599144931624	29.3837902359267	29.5689467323265	29.2131511024809	28.7600554477791	29.6173911226826	28.510670617639	28.1032703573832	29.1780695394256
P01654_Ig kappa chain V-III reg.	20.5298674320202	18.3079021661767	21.3836698872949	19.6681027735786	22.6150555088892	21.3257678247773	22.9036762159496	21.5832638029756	22.1242480235748	21.972338900382	18.6130661950354	22.6333236474815	17.8534640519715	21.2762951084828	22.2930475186688	18.6578949727127	18.0174811302438	17.7476448543008	17.1394291442063	21.4979046934115	20.9541895642129	18.1891062363205	21.9380753065629	21.2891080470724	17.7768392858492
Q9JHH6_Carboxypeptidase B2	24.2870834585039	24.5870356944332	24.5401035556218	24.2390406661632	24.3655945086948	24.2130821129646	24.3439275195574	24.1031509162354	24.7071892262581	24.5769959791229	24.2078887955253	24.3265925581775	24.3262469189339	24.3938574340576	24.3563502767464	24.3330027133665	24.3333883703829	24.9692189214193	24.7835356348248	24.5610719579426	24.6712823309911	24.6694706374427	24.2747040305749	24.3990125285133	24.6119275864439
P68033_Actin, alpha cardiac mus.	23.302195582171	22.3241033417825	22.9802679057262	22.6644892769502	23.3092609531409	22.952961146083	22.2490875496612	22.3998531510649	22.05636500786	22.0640157774709	21.4653527899488	22.5293358232713	22.6645835655137	22.7238890052794	22.6877891468211	22.4498369235368	22.834792179127	17.465549506099	21.3276829734728	21.0587276956085	18.5925986849919	22.3381954391626	22.6423142914861	22.8774000376766	18.6637441827548
Q8CIZ8_von Willebrand factor	22.9917396319797	21.9294048887904	23.4107890399094	22.7994652309463	22.6807401332678	22.6842068138862	22.0293286839015	23.0991970573036	21.4974250170694	22.4009454761086	21.9958615849598	21.9476598543927	21.9549369549259	22.1969439514821	19.96509878533	21.5740351787334	22.2531189172006	22.2552909819072	17.9806712279556	21.7971377501842	22.4005209188358	19.5699867581495	22.6665239550833	22.802641983638	21.8809207493947
P01027_Complement C3	32.5993712469592	32.1029600460467	31.7471049588226	32.0207641495921	32.6365428685645	32.478004626837	32.4492244791199	32.6191385914288	32.0760995639006	32.1208401340639	32.6575006549182	32.3707523160679	32.3131581704991	32.4223086299966	32.3683601840185	32.5907515014612	32.5498672576418	31.8525464631292	31.834437775761	31.6682607829473	31.4761915663763	31.8768172394655	32.5116966834017	32.6106250032142	31.9331564630643
E9Q414_Apolipoprotein B-100	27.7292389134218	27.8284967967719	27.9592029377826	27.7157509985357	28.1408311746626	27.9826125032658	28.0347130034483	27.7733357323553	27.8714468459465	27.8647336453236	27.9606897649832	28.0088667793445	28.1689100232893	28.2456894970943	27.9648467214134	28.1597053772046	28.1762282490967	27.9156816514676	27.803074761169	27.9086075655361	27.7863158982251	27.7663202301757	28.1074870434462	28.4331106421661	27.9499848273603
P43025_Tetranectin	23.573844777965	22.9927151134335	22.988671599781	22.8991997060064	23.5772169730763	23.5023153967426	23.5181443030457	23.7288192089969	23.3557879449831	23.1565568446068	23.5900842144025	23.3819586117861	23.6113599758674	23.8367433577007	23.6035477949669	23.7517323131415	23.6872087481906	23.0025853331009	23.1885434215299	23.3549467928512	23.2368099731223	23.2089093144715	24.0111322005471	23.4997004185338	23.1644995759038
P42703_Leukemia inhibitory fact.	27.1778945619986	27.0694101031536	26.6541865059566	26.6495422460413	27.098298312645	26.9446489780684	26.9737205730864	26.9104595641988	26.622448459935	26.8336891440223	27.5127423914564	26.9106550810046	27.5158068958614	27.3413802358187	27.4346107946541	27.2593167150886	27.153361220118	26.9272678031338	27.3088132553847	26.9363535288826	26.778456278341	26.3649759440044	27.4976820498742	27.4868709795112	26.6926391247471
Q8K1I3_Secreted phosphoprotein .	22.3956987309615	21.8274904082839	21.9411352109083	21.5631511090703	22.2260544888479	22.3702776662088	21.8577459409313	22.1336925499161	21.3002232301246	21.6589744616388	22.3488777861489	22.3456330485049	22.1070580407214	22.365775902261	22.2977727050784	22.4478797915355	22.397677374469	21.925754621218	22.0997394700628	21.7417130259812	22.1999680778851	22.1393842878051	22.0478845809989	22.4387364047026	21.9023936087025
Q80YC5_Coagulation factor XII	25.5934199612668	25.8412524981421	25.6285191863782	25.8857434718194	25.7825054758959	25.7705954431824	25.6931799017296	25.6982682458062	25.8128303718923	25.7129977403853	25.8654398183298	25.7669005928239	25.22970601315	25.494271605357	25.5854602472938	25.3402266339423	25.6906416109375	25.426861946828	25.6095890775105	25.9560602409944	25.9627190019292	25.8913098888903	25.5255533066828	25.1191946048383	25.8789585025851
P15535_Beta-1,4-galactosyltrans.	17.7400345486801	17.7185848490781	18.0726759520085	17.8646470112297	17.5232609207046	17.3768945672724	17.7781258458583	17.5459808083448	17.8144133074456	17.912645596615	17.7075957913421	17.0369856513417	17.8528914300647	17.4614983121911	17.1379000174765	17.3857806527282	17.2132392380939	17.4266988545318	17.581531957529	17.446107168088	17.0468758744298	17.4315684796209	17.3912548712305	17.9647200737216	17.5035211091421
P52480_Pyruvate kinase PKM	24.4446585387012	24.1711952791799	24.5430312300734	24.5728292680054	24.2346451104808	24.6435246241604	24.3462257330778	24.5317849107236	24.0406758407958	23.9301179317405	24.0362811196528	24.1199857945801	24.0121998000713	24.0416514655913	24.2418876020019	24.0073638737172	24.2797412055782	23.5945976286916	23.7762755889352	24.4096447197411	24.108939787433	23.7949598611048	24.3449009228968	24.3527909258311	24.1028400987546
P97298_Pigment epithelium-deriv.	24.4790033446097	24.810472299658	24.7376332482863	24.6670670264397	24.7384045430917	24.5385400438933	24.4785584445178	24.4438823183847	24.5354557477954	24.5831154864388	24.5727433572395	24.5184513410784	24.6242519658751	24.5585331718535	24.6319008581733	24.733258565081	24.6616348108486	24.820146136185	24.6632865301401	24.6799782765852	24.6769260672443	24.7386060635544	24.7179632534428	24.6995663111253	24.8360782935009
Q61702_Inter-alpha-trypsin inhi.	27.7286256576653	27.9596673545564	27.9619029701418	27.8845185976628	27.9251942970324	27.7878096203975	27.7879909106329	27.9631534421188	28.1727587837099	28.176634584581	27.9375474054058	27.9138766040824	27.9004107098614	27.7613310778545	27.9074572474043	27.8738034227664	27.8473272226891	27.6071672896811	27.6565104062335	27.821682129289	27.8761525022328	28.0432631351788	27.7030167315965	27.7365959905057	27.8362830946683
P09803_Cadherin-1	20.9693801128479	19.5732336713269	20.6907466677647	20.7645915037431	20.1845699923376	17.7147949440541	19.7108710592439	19.7920796266756	20.3269832228403	20.8893263605801	17.2461215317064	16.9758164042304	16.6211351114027	20.6559285267652	17.5497590277617	20.324974467148	16.8872596530188	16.6451661368088	16.5917321204958	18.4514522706078	17.4734445577195	19.4733752883532	19.752519894534	19.9711891850604	17.4871793170984
Q8K0E8_Fibrinogen beta chain	29.1528630427233	29.6408875513001	28.9480316383892	29.3865269386616	29.7674871879987	29.5385619485455	30.036726325077	29.8932108803157	29.8810741812508	29.4311107730094	28.7312539723657	30.1689811577267	29.9933858010665	29.9513039268646	30.4015062369046	30.0158698045309	29.8263152387483	30.8088781787301	30.9456880659534	29.7089989110323	29.4488229684498	30.8031205944662	29.0844486629423	29.2306193208006	29.7836390398621
P00687_Alpha-amylase 1	22.404596535432	22.7323420758591	22.8517769633854	22.6484690593215	22.5828399353687	22.1013956244784	22.340909808005	22.4499365172041	22.4636071876051	22.6344290951565	22.4574670527729	22.720203335827	22.6930064028115	23.0020516693457	22.4717015066663	22.5000045964858	22.71072531143	22.484008108303	22.5389613837082	22.9760476740328	22.7643980396477	22.9542485921654	22.6224616421687	22.6573923812714	22.773856451177
P61982_14-3-3 protein gamma	18.477732222642	17.3095715640246	19.4239388810529	18.3856213753642	17.4099426315379	19.2940477047591	18.7747708798852	18.3059754178734	18.012780709481	17.5555664942083	17.4064549071674	17.5720607502849	17.2428295800189	17.2087877057879	18.3004507429819	17.3897564370861	17.8695441437189	17.8458270417696	17.4163968562861	17.254961144829	17.6491245822995	17.4535416926928	17.5497307553565	18.7098319250327	17.5360688411647
P41317_Mannose-binding protein C	26.1367122178529	25.3734163949424	25.0702431516123	25.0654991333795	26.2067994556518	26.2647880499183	25.8752275808865	26.219532514488	25.7315414307488	25.5244003895144	26.236140208894	25.8968307116537	26.1488802603488	26.2156971032294	26.2108886043564	26.3006567059751	26.2663569221436	25.6665789973567	25.5358617377551	25.3949739255628	25.5344603399244	25.8871671491214	26.3168532587369	26.1921900045767	25.4083994574833
Q8CDG3_Deubiquitinating protein.	23.4206341241089	23.0362014544743	23.0263520498965	23.0842752558471	23.5636253679716	23.5350788413018	23.2306603613494	23.2522310099229	23.0871777670182	23.3883087577653	23.2986334491757	23.3371017794934	23.49732231296	23.5792049723545	23.3742128822159	23.5011946645845	23.4390625903147	23.3428693873322	23.5179667987726	23.4425256796101	23.0590600485987	23.1757392773321	23.4675615218526	23.3115974148669	23.4192037339432
Q00623_Apolipoprotein A-I	32.0756903357387	32.4420711575661	32.7479650145817	32.3667308121732	32.1061017055018	32.2359806049802	32.2352581509038	32.2114528534534	32.3076605406632	32.4435554503202	32.2208209710933	32.2718042367522	32.1473083510551	32.0011406538458	31.9714422519277	32.0653689629886	32.053712976216	31.9534472924256	32.3542000056564	32.0148381122156	32.7060556225684	32.2509096136037	32.0449988712081	32.1194102541797	32.5088576833307
P04939_Major urinary protein 3	17.5718324717634	20.7546609218164	19.4586541626829	20.6082085655053	19.8435461694873	18.1600735907468	19.3749521798792	18.3706467146601	19.8785015048894	20.2147207978202	18.9647219348168	19.3932008482415	17.8796916406645	17.9339345524117	18.1962272083811	17.9187889248311	18.7982457294398	21.2365873854645	19.4768548370006	20.3427375802034	20.1303036172067	18.7703789916143	17.4255246561803	17.462062626482	20.1072446909446
Q9Z126_Platelet factor 4	26.0554251042193	25.3828292760376	26.3485396067212	26.3810615381023	25.6574524616096	25.8993159836281	25.4521993806458	26.1678719794292	25.2458670302311	25.580783121884	25.8380700657041	25.3211395109332	25.4311656218642	25.3677064168365	24.2864591985503	25.2461649003181	25.5528213978603	26.0208802696117	24.6498153233184	25.4084730580925	26.1304239801148	24.2974533970616	25.7275191664794	25.9135635675894	25.5025272505048
P17742_Peptidyl-prolyl cis-tran.	23.3346225987938	22.6013680812022	23.2781834249981	23.7541691237878	22.2991008107931	23.6186201847863	23.0376675953202	23.2156132765257	22.6785941218977	22.5851154425183	22.7010461337956	22.870187281374	22.6500671970334	22.794739591241	22.3769945474609	22.6937964997077	23.2080848876424	21.0179826144725	22.01472014294	22.4283514821876	22.8568113237326	22.5116648372244	23.0399714164211	23.1142576890945	22.7813412018187
O09131_Glutathione S-transferas.	23.7207933629906	23.6544534610204	23.6227691562012	24.0382502180771	23.4540190967447	23.3719169940449	23.1652388593476	23.7580691608869	23.5336714550128	23.6262651549633	23.2808358898087	23.2640516684522	23.6455217811048	23.0759964519541	22.8559645667186	23.6371049719419	23.1300037881386	22.6681142420593	22.8988591181766	23.313266830058	23.7649842361607	23.2173390353344	23.8219345155176	23.3460522830238	23.2268479924406
P13541_Myosin-3	20.1506227540945	19.2142516636672	19.6175551343632	20.7606044307679	19.1756756318316	19.6896920956438	19.3242739561996	19.9038503146741	18.7281631007686	19.1510758668405	18.8902548052657	19.7748845522194	19.2518278105678	18.8291660419421	19.0519709434091	18.9041923839976	19.7401561638526	18.4727426653674	18.5733908665545	18.1152094034052	19.7434505655428	18.7907524734602	19.8700876429802	19.5213917184239	19.2107191855297
P01633_Ig kappa chain V19-17	23.1073610860205	23.4648553121818	23.6678332401999	23.3458797593597	23.6984011572828	24.2980836896021	24.2088914586185	23.8611250627083	23.987458761231	24.1443430146369	23.5699545510829	24.20740805608	24.0148837312249	23.4647214759589	23.0803606744419	23.2186282691376	23.3031827690325	24.2589413514517	22.9538305512409	19.4781132886545	23.4910455761683	22.8549465467004	23.7758413253151	23.4570946402336	22.8598597669971
