variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M89T10_oxalic.acid	hilic	Oxalic acid	CHEBI:16995	2	a,b	C00209	Lipid metabolism|Microbial Metabolism	Fatty acids|Microbial Metabolism	Dicarboxylic|Microbial Metabolism	HMDB02329	CID971	C2H2O4	89.99531	MUBZPKHOEPUJKR-UHFFFAOYSA-N	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	M89T10	88.9881954287784	595.753417448596	[11][M]-	[M-H-C2H4]- 118.027 [M-H-COCH2]- 132.006 [M-H-C3H2O3]- 176.001	39	12	@M89.9915T9.93|-13C|@M90.9924T9.93|-18O|-13C2|@M150.9886T9.93|-(H2O)-(CO2)|@M209T10.1_D.Saccharic.acid.D.Gluca.|-(C4H8O4)
M210.034T9.91	hilic															M210T10	210.034007214358	594.334883928564	[244][M+1]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+13C|@M211.0348T9.91|-13C|-15N
M211.0348T9.91	hilic															M211T10.1	211.034777655937	594.474495552872	[244][M+2]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+18O|+13C2|@M210.034T9.91|+13C|+15N
M306.9983T10	hilic															M307T10	306.998318364376	599.97616929622			393	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+(H2SO4)
M91.0401T3.89	hilic															M91T4.17	91.0400594283453	233.362800826185	[22][M]-	[M-H-CO2]- 136.039	8	13	@M152.0565T3.87|-(NH3)-(CO2)
M135T2.1_phenylacetic.acid	hilic	o-Toluic acid;2-Methylbenzoic acid|Phenylacetic acid	CHEBI:30745	2	a,b	C07215|C07086	Amino acid metabolism	Phenylalanine metabolism	Phenylalanine	HMDB02340|HMDB00209	CID8373|CID999	C8H8O2	136.0524	ZWLPBLYKEWSWPD-UHFFFAOYSA-N|WLJVXDMOQOGPHL-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	M135T2.1	135.045379984688	131.727218216367			41	14	@M91.0554T2.19|+(CO2)
M172.9917T1.7	hilic															M173T2	172.99166982504	101.835000140842	[160][M]-	[M+Cl]- 138.029	5	15	@M93T2.1_Phenol|+(SO3)|@M173.9949T1.7|-13C|@M174.9874T1.7|-34S|-41K|-37Cl|@M175.9907T1.7|-13C-37Cl|-13C-34S
M96.9602T10.06	hilic															M97T10	96.960248958042	603.451205094988		[M-2H]2- 195.936	12	16	@M97.9595T10.06|-13C|-15N|@M98.956T10.06|-34S|-41K|-37Cl|@M194.9277T10.05|-(H2SO4)
M176.917T10.05	hilic															M177T10	176.917015354787	602.935121834318		[M-H-H20]- 195.936	12	16	@M194.9277T10.05|-(H2O)
M195.927T10.05	hilic															M196T10	195.927014454623	603.214957577411	[213][M+1]-		12	16	@M97.9595T10.06|+(H2SO4)|@M194.9277T10.05|+13C|+15N|@M196.9235T10.05|-15N
M196.9235T10.05	hilic															M197T10.1	196.923468263868	603.229308502047	[213][M+2]-		12	16	@M98.956T10.06|+(H2SO4)|@M194.9277T10.05|+34S|+41K|+37Cl|@M195.927T10.05|+15N|@M198.9195T10.05|-34S|-41K|-37Cl|@M294.8911T10.05|-(H2SO4)
M198.9195T10.05	hilic															M199T10	198.919458658454	603.116408866204		[M+Cl]- 163.95 [M-H]- 199.927	12	16	@M194.9277T10.05|+44Ca|@M196.9235T10.05|+34S|+41K|+37Cl
M292.8955T10.06	hilic															M293T10	292.89553764241	603.423135447232		[3M-2H]2- 195.936	12	16	@M194.9277T10.05|+(H2SO4)|@M294.8911T10.05|-34S|-41K|-37Cl
M294.8911T10.05	hilic															M295T10	294.891106655477	603.289981694619		[M-H]- 295.892	12	16	@M196.9235T10.05|+(H2SO4)|@M292.8955T10.06|+34S|+41K|+37Cl
M150.0311T2.22	hilic															M150T2	150.031130925393	133.138438156259	[115][M+1]-		41	17	@M98.0361T2.32|+(H2S)+(H2O)
M98.9492T1.91	hilic															M99T2	98.9492102054483	114.863624322857			968	18	@M100.9462T1.92|-34S|-41K|-37Cl
M161.0093T4.97	hilic															M161T5	161.00933121352	298.460289669291	[139][M]-		697	19	@M99.0089T4.97|+(H2O)+(CO2)|@M162.0127T4.98|-13C|@M163.0137T4.99|-18O|-13C2
M100.0042T3.24	hilic															M100T3	100.004206205144	194.443110370737	[31][M]-	[M+Cl]- 65.04	1230	20	@M101.0075T3.25|-13C
M100.9648T17.16	hilic															M101T17	100.964797917664	1029.31577721843	[32][M]-		30	21	@M102.9629T17.16|-34S|-41K|-37Cl|@M117.9631T17.16|-(OH.)|@M143.9707T17.14|-(NHCO)|@M144.9547T17.15|-(CO2)|@M146.9528T17.16|-(CH2S)
M102.9629T17.16	hilic															M103T17	102.962902666553	1029.60365842599	[32][M+2]-		30	21	@M100.9648T17.16|+34S|+41K|+37Cl|@M146.9528T17.16|-(CO2)
M115.9758T17.14	hilic															M116T17	115.975752629198	1028.23833370853			30	21	@M117.9739T17.14|-34S|-41K|-37Cl|@M143.9707T17.14|-(CO)|@M158.9816T17.14|-(NHCO)|@M159.9656T17.14|-(CO2)|@M161.9636T17.14|-(CH2S)|@M194.9371T17.14|-(PO3)
M117.9631T17.16	hilic															M118T17	117.96306390658	1029.35813797385			30	21	@M100.9648T17.16|+(OH.)|@M116.9598T17.15|+13C|@M118.9578T17.15|-15N|@M161.9529T17.15|-(CO2)|@M163.9513T17.16|-(CH2S)|@M197.9215T17.14|-(SO3)
M117.9739T17.14	hilic															M118T17.1	117.973893555003	1028.54582567036			30	21	@M115.9758T17.14|+34S|+41K|+37Cl|@M161.9636T17.14|-(CO2)
M118.9578T17.15	hilic															M119T17	118.957827411663	1029.27776322637			30	21	@M116.9598T17.15|+34S|+41K|+37Cl|@M117.9631T17.16|+15N|@M146.9528T17.16|-(CO)|@M156.9138T17.16|-K|@M161.9636T17.14|-(NHCO)|@M162.9477T17.15|-(CO2)
M138.9417T17.07	hilic															M139T17	138.941724909038	1024.20528073198			30	21	@M140.9399T17.08|-34S|-41K|-37Cl|@M166.9366T17.08|-(CO)|@M182.9316T17.07|-(CO2)|@M184.9297T17.07|-(CH2S)|@M244.9321T17.07|-(H2O)-2(CO2)
M139.9758T17.14	hilic															M140T17	139.975778038263	1028.23675807226		[3M-H+Cl]2- 81.991 [3M-H+Cl]2- 81.991	30	21	@M143.9707T17.14|-44Ca|@M161.9529T17.15|-Na|@M199.909T17.16|-Na-K
M140.9399T17.08	hilic															M141T17	140.939930781215	1024.54422496888		[M+2Cl]2- 211.941	30	21	@M138.9417T17.07|+34S|+41K|+37Cl|@M184.9297T17.07|-(CO2)
M143.9707T17.14	hilic															M144T17	143.970671790777	1028.5093207038			30	21	@M100.9648T17.16|+(NHCO)|@M115.9758T17.14|+(CO)|@M116.9598T17.15|+(HCN)|@M139.9758T17.14|+44Ca
M144.9547T17.15	hilic															M145T17	144.954738579014	1029.23393915559	[103][M]-		30	21	@M100.9648T17.16|+(CO2)|@M116.9598T17.15|+(CO)|@M145.9499T17.16|-15N|@M146.9528T17.16|-34S|-41K|-37Cl|@M161.9529T17.15|-(OH.)|@M182.9105T17.16|-K
M145.9499T17.16	hilic															M146T17	145.949949219301	1029.61877113645	[103][M+1]-		30	21	@M144.9547T17.15|+15N
M146.9528T17.16	hilic															M147T17	146.952817229103	1029.43291602452	[103][M+2]-		30	21	@M100.9648T17.16|+(CH2S)|@M102.9629T17.16|+(CO2)|@M118.9578T17.15|+(CO)|@M144.9547T17.15|+34S|+41K|+37Cl|@M163.9513T17.16|-(OH.)
M154.9157T17.16	hilic															M155T17	154.915731293401	1029.33318995074		[M-H-CO2]- 199.911	30	21	@M116.9598T17.15|+K|@M156.9138T17.16|-34S|-41K|-37Cl|@M182.9105T17.16|-(CO)|@M197.9215T17.14|-(NHCO)|@M198.9056T17.16|-(CO2)|@M200.9037T17.16|-(CH2S)|@M238.8774T17.16|-(HCOOK)|@M260.9062T17.16|-(H2O)-2(CO2)|@M322.8423T17.13|-2(HCOOK)
M156.9138T17.16	hilic															M157T17	156.913820014735	1029.53074905757			30	21	@M118.9578T17.15|+K|@M154.9157T17.16|+34S|+41K|+37Cl|@M200.9037T17.16|-(CO2)|@M262.9043T17.16|-(H2O)-2(CO2)
M158.9816T17.14	hilic															M159T17	158.981615627687	1028.23675807226			30	21	@M115.9758T17.14|+(NHCO)|@M116.9598T17.15|+(CH2N2)
M159.9656T17.14	hilic															M160T17	159.965600117981	1028.23675807226		[M+Cl]- 124.993 [M+Cl]- 124.993	30	21	@M115.9758T17.14|+(CO2)|@M116.9598T17.15|+(NHCO)|@M161.9636T17.14|-34S|-41K|-37Cl|@M181.9476T17.08|-Na|@M194.9371T17.14|-Cl|-(Cl.)|@M197.9215T17.14|-K
M160.9496T17.15	hilic															M161T17	160.949597045109	1029.17679567912	[134][M]-	[M-H-C2H4]- 189.988	30	21	@M116.9598T17.15|+(CO2)|@M161.9529T17.15|-13C|@M162.9477T17.15|-34S|-41K|-37Cl|@M163.9513T17.16|-13C-37Cl|-13C-34S|@M194.9371T17.14|-(H2S)|@M198.9056T17.16|-K|@M220.8876T17.11|-Na-K|@M236.8616T17.16|-2K
M161.9636T17.14	hilic															M162T17.1	161.963589290549	1028.24573357806			30	21	@M115.9758T17.14|+(CH2S)|@M117.9739T17.14|+(CO2)|@M118.9578T17.15|+(NHCO)|@M159.9656T17.14|+34S|+41K|+37Cl|@M199.909T17.16|-Ca
M166.9366T17.08	hilic															M167T17	166.936615380991	1024.81599569849		[M-H-CO2]- 211.941	30	21	@M138.9417T17.07|+(CO)|@M183.9349T17.07|-(OH.)
M181.9476T17.08	hilic															M182T17	181.94763120835	1024.66271667989		[M-H-COCH2]- 224.957	30	21	@M159.9656T17.14|+Na|@M199.9582T17.08|-(H2O)|@M243.9481T17.08|-(H2O)-(CO2)
M182.9105T17.16	hilic															M183T17	182.910510854406	1029.53974360374		[M-H-C2H4]- 211.941	30	21	@M116.9598T17.15|+3Na|@M144.9547T17.15|+K|@M154.9157T17.16|+(CO)|@M199.909T17.16|-(OH.)
M182.9316T17.07	hilic															M183T17.1	182.931567033566	1024.24421977628	[186][M]-	[M-H-CO]- 211.941	30	21	@M138.9417T17.07|+(CO2)|@M183.9349T17.07|-13C|@M184.9297T17.07|-34S|-41K|-37Cl|@M204.9136T17.01|-Na|@M220.8876T17.11|-K|@M244.9321T17.07|-(H2O)-(CO2)
M183.9349T17.07	hilic															M184T17	183.93491903894	1024.14815171193	[186][M+1]-		30	21	@M166.9366T17.08|+(OH.)|@M182.9316T17.07|+13C|@M184.9297T17.07|-15N
M184.9297T17.07	hilic															M185T17.1	184.929702681173	1024.2480283342	[186][M+2]-		30	21	@M138.9417T17.07|+(CH2S)|@M140.9399T17.08|+(CO2)|@M182.9316T17.07|+34S|+41K|+37Cl|@M183.9349T17.07|+15N|@M206.9117T17.01|-Na|@M222.8858T17.11|-K|@M246.9303T17.06|-(H2O)-(CO2)
M197.9215T17.14	hilic															M198T17.1	197.921548067291	1028.10988729596			30	21	@M117.9631T17.16|+(SO3)|@M154.9157T17.16|+(NHCO)|@M159.9656T17.14|+K|@M162.9477T17.15|+Cl|@M259.9221T17.14|-(H2O)-(CO2)
M199.909T17.16	hilic															M200T17	199.909001197248	1029.6714353414	[218][M+1]-		30	21	@M139.9758T17.14|+Na+K|@M161.9529T17.15|+K|@M161.9636T17.14|+Ca|@M182.9105T17.16|+(OH.)|@M198.9056T17.16|+13C|@M200.9037T17.16|-15N|@M237.8651T17.16|-K|@M261.9096T17.16|-(H2O)-(CO2)
M199.9582T17.08	hilic															M200T17.1	199.958223617409	1024.81154039828			30	21	@M181.9476T17.08|+(H2O)|@M243.9481T17.08|-(CO2)
M200.9037T17.16	hilic															M201T17	200.903744044127	1029.42928355338	[218][M+2]-		30	21	@M154.9157T17.16|+(CH2S)|@M156.9138T17.16|+(CO2)|@M162.9477T17.15|+K|@M198.9056T17.16|+34S|+41K|+37Cl|@M199.909T17.16|+15N|@M222.8858T17.11|-Na|@M238.8598T17.16|-K|@M262.9043T17.16|-(H2O)-(CO2)
M204.9136T17.01	hilic															M205T17	204.913560351841	1020.49947401374		[M-2H]2- 411.841	47	21	@M182.9316T17.07|+Na|@M206.9117T17.01|-34S|-41K|-37Cl|@M206.9292T17.02|-(H2)|@M266.9142T17.01|-(H2O)-(CO2)
M206.9117T17.01	hilic															M207T17	206.911703470631	1020.57850347407		[M-H]- 207.926	47	21	@M184.9297T17.07|+Na|@M204.9136T17.01|+34S|+41K|+37Cl
M206.9292T17.02	hilic															M207T17.1	206.92917360842	1021.07930816369		[M-H]- 207.926	47	21	@M204.9136T17.01|+(H2)|@M250.9192T17.02|-(CO2)
M222.8858T17.11	hilic															M223T17	222.885753920568	1026.802012331	[262][M+2]-		30	21	@M162.9477T17.15|+Na+K|@M184.9297T17.07|+K|@M200.9037T17.16|+Na|@M220.8876T17.11|+34S|+41K|+37Cl|@M284.8864T17.12|-(H2O)-(CO2)
M222.9033T17.12	hilic															M223T17.1	222.90330126873	1027.19135930726		[M-2H]2- 447.831	30	21	@M220.8876T17.11|+(H2)|@M266.8932T17.12|-(CO2)
M237.8651T17.16	hilic															M238T17	237.865106966014	1029.5040513553	[291][M+1]-		30	21	@M161.9529T17.15|+2K|@M199.909T17.16|+K|@M236.8616T17.16|+13C|@M238.8598T17.16|-15N|@M299.8655T17.17|-(H2O)-(CO2)
M238.8598T17.16	hilic															M239T17	238.859795841679	1029.5338609514	[291][M+2]-		30	21	@M162.9477T17.15|+2K|@M200.9037T17.16|+K|@M236.8616T17.16|+34S|+41K|+37Cl|@M237.8651T17.16|+15N|@M256.8705T17.17|-(H2O)|@M300.8603T17.17|-(H2O)-(CO2)
M238.8774T17.16	hilic															M239T17.1	238.877366770175	1029.78559542183			30	21	@M154.9157T17.16|+(HCOOK)|@M236.8616T17.16|+(H2)|@M282.867T17.17|-(CO2)
M240.858T17.16	hilic															M241T17	240.857978623185	1029.86426996738			30	21	@M236.8616T17.16|+44Ca
M242.8955T17.16	hilic															M243T17	242.89551558262	1029.75695630243			30	21	@M198.9056T17.16|+(CO2)|@M259.9221T17.14|-(NH3)|-NH3|@M260.9062T17.16|-(H2O)
M243.9481T17.08	hilic															M244T17	243.948123092198	1024.6143176204			30	21	@M181.9476T17.08|+(H2O)+(CO2)|@M199.9582T17.08|+(CO2)
M244.9321T17.07	hilic															M245T17.2	244.932147610258	1024.10721342441	[307][M]-		30	21	@M138.9417T17.07|+(H2O)+2(CO2)|@M182.9316T17.07|+(H2O)+(CO2)|@M246.9303T17.06|-34S|-41K|-37Cl|@M266.9142T17.01|-Na|@M282.8882T17.11|-K|@M304.8702T17.06|-Na-K
M246.9303T17.06	hilic															M247T17.1	246.930330361762	1023.77609579007	[307][M+2]-		30	21	@M184.9297T17.07|+(H2O)+(CO2)|@M244.9321T17.07|+34S|+41K|+37Cl|@M306.8684T17.06|-Na-K
M250.9192T17.02	hilic															M251T17	250.919155409038	1021.01085646344			47	21	@M206.9292T17.02|+(CO2)
M254.8723T17.17	hilic															M255T17	254.872306505376	1029.91562970747		[M+Cl]- 219.913	30	21	@M194.9371T17.14|+Na+K|@M236.8616T17.16|+(H2O)|@M256.8705T17.17|-34S|-41K|-37Cl|@M276.8542T17.13|-Na|@M282.867T17.17|-(CO)|@M292.8283T17.17|-K|@M298.8622T17.17|-(CO2)|@M300.8603T17.17|-(CH2S)|@M360.8628T17.17|-(H2O)-2(CO2)|@M422.7988T17.14|-2(HCOOK)
M256.8705T17.17	hilic															M257T17	256.870467706193	1030.01439835918		[M-2H+K]- 219.913	30	21	@M238.8598T17.16|+(H2O)|@M254.8723T17.17|+34S|+41K|+37Cl|@M294.8263T17.17|-K|@M300.8603T17.17|-(CO2)|@M362.8608T17.17|-(H2O)-2(CO2)
M259.9221T17.14	hilic															M260T17	259.922148569871	1028.26536823345		[M+Cl]- 224.957	30	21	@M161.9529T17.15|+(H2SO4)|@M197.9215T17.14|+(H2O)+(CO2)|@M198.9056T17.16|+(NH3)+(CO2)|@M242.8955T17.16|+(NH3)|+NH3
M260.8804T17.06	hilic															M261T17	260.880414925221	1023.66865807361			30	21	@M262.8785T17.07|-34S|-41K|-37Cl|@M288.8754T17.07|-(CO)|@M304.8702T17.06|-(CO2)|@M306.8684T17.06|-(CH2S)|@M312.8766T16.97|-(H2S)-(H2O)|@M366.8706T17.06|-(H2O)-2(CO2)
M260.9062T17.16	hilic															M261T17.1	260.906181754747	1029.60365842599	[336][M]-		30	21	@M154.9157T17.16|+(H2O)+2(CO2)|@M198.9056T17.16|+(H2O)+(CO2)|@M242.8955T17.16|+(H2O)|@M261.9096T17.16|-13C|@M262.9043T17.16|-34S|-41K|-37Cl|@M282.8882T17.11|-Na|@M298.8622T17.17|-K|@M320.8442T17.13|-Na-K|@M336.8183T17.16|-2K|@M374.774T17.17|-3K
M261.9096T17.16	hilic															M262T17	261.909558197454	1029.85761080913	[336][M+1]-		30	21	@M198.9056T17.16|+Na+CH3CN|@M199.909T17.16|+(H2O)+(CO2)|@M260.9062T17.16|+13C|@M262.9043T17.16|-15N|@M299.8655T17.17|-K|@M337.8217T17.17|-2K
M262.8785T17.07	hilic															M263T17	262.878495128835	1023.96009637545		[M-2H]2- 527.773	30	21	@M260.8804T17.06|+34S|+41K|+37Cl|@M306.8684T17.06|-(CO2)
M262.9043T17.16	hilic															M263T17.1	262.904315484698	1029.68448042057	[336][M+2]-		30	21	@M156.9138T17.16|+(H2O)+2(CO2)|@M200.9037T17.16|+(H2O)+(CO2)|@M260.9062T17.16|+34S|+41K|+37Cl|@M261.9096T17.16|+15N|@M300.8603T17.17|-K|@M322.8423T17.13|-Na-K|@M338.8162T17.17|-2K|@M376.7721T17.17|-3K
M266.8932T17.12	hilic															M267T17	266.893236640511	1027.23010264912		[M-H+NaCOOH]- 199.911	30	21	@M220.8876T17.11|+(HCOOH)|+(H2O-CO)|@M222.9033T17.12|+(CO2)|@M304.8489T17.13|-K
M266.9142T17.01	hilic															M267T17.1	266.914232920684	1020.40841199867	[349][M]-		47	21	@M204.9136T17.01|+(H2O)+(CO2)|@M244.9321T17.07|+Na|@M268.9125T17.01|-34S|-41K|-37Cl|@M304.8702T17.06|-K|@M326.8523T17.03|-Na-K
M268.9125T17.01	hilic															M269T17	268.912469565488	1020.58651013055	[349][M+2]-		47	21	@M266.9142T17.01|+34S|+41K|+37Cl|@M306.8684T17.06|-K
M276.8542T17.13	hilic															M277T17	276.854189526039	1027.8687453906		[M-H-CO2]- 321.844	30	21	@M254.8723T17.17|+Na|@M278.8523T17.13|-34S|-41K|-37Cl|@M304.8489T17.13|-(CO)|@M320.8442T17.13|-(CO2)|@M322.8423T17.13|-(CH2S)|@M382.8448T17.13|-(H2O)-2(CO2)|@M444.7806T17.11|-2(HCOOK)
M278.8523T17.13	hilic															M279T17	278.852260879606	1028.08457079469		[M-H+Cl]2- 523.754	30	21	@M276.8542T17.13|+34S|+41K|+37Cl|@M322.8423T17.13|-(CO2)
M282.867T17.17	hilic															M283T17	282.867046943021	1029.93272610722			30	21	@M194.9371T17.14|+4Na|@M198.9056T17.16|+(HCOOK)|@M236.8616T17.16|+(HCOOH)|+(H2O-CO)|@M238.8774T17.16|+(CO2)|@M254.8723T17.17|+(CO)|@M299.8655T17.17|-(OH.)|@M320.8232T17.17|-K
M282.8882T17.11	hilic															M283T17.1	282.888214976946	1026.80243555705	[376][M]-		30	21	@M220.8876T17.11|+(H2O)+(CO2)|@M244.9321T17.07|+K|@M260.9062T17.16|+Na|@M284.8864T17.12|-34S|-41K|-37Cl|@M304.8702T17.06|-Na|@M320.8442T17.13|-K|@M342.8261T17.09|-Na-K|@M344.8887T17.12|-(H2O)-(CO2)|@M358.8002T17.14|-2K
M284.8864T17.12	hilic															M285T17.1	284.886405511766	1027.10942721432	[376][M+2]-		30	21	@M116.9598T17.15|+2(HCOOK)|@M222.8858T17.11|+(H2O)+(CO2)|@M282.8882T17.11|+34S|+41K|+37Cl|@M322.8423T17.13|-K
M288.8754T17.07	hilic															M289T17	288.875382295951	1023.98420206005			30	21	@M260.8804T17.06|+(CO)
M292.8283T17.17	hilic															M293T17	292.828335345629	1029.94567081526		[M-H-CO]- 321.844	30	21	@M254.8723T17.17|+K|@M294.8263T17.17|-34S|-41K|-37Cl|@M320.8232T17.17|-(CO)|@M322.8423T17.13|-(CH2O)|@M336.8183T17.16|-(CO2)|@M338.8162T17.17|-(CH2S)|@M398.8186T17.17|-(H2O)-2(CO2)|@M422.7988T17.14|-(HCOOH)-(HCOOK)|@M460.7548T17.15|-2(HCOOK)
M294.8263T17.17	hilic															M295T17	294.826304552623	1029.90618847365			30	21	@M256.8705T17.17|+K|@M292.8283T17.17|+34S|+41K|+37Cl|@M338.8162T17.17|-(CO2)|@M340.8142T17.16|-(CH2S)|@M400.8166T17.17|-(H2O)-2(CO2)
M298.8622T17.17	hilic															M299T17	298.86215369212	1029.95861552331	[406][M]-		30	21	@M236.8616T17.16|+(H2O)+(CO2)|@M254.8723T17.17|+(CO2)|@M260.9062T17.16|+K|@M299.8655T17.17|-13C|@M300.8603T17.17|-34S|-41K|-37Cl|@M302.8586T17.17|-44Ca|@M336.8183T17.16|-K|@M358.8002T17.14|-Na-K|@M360.8628T17.17|-(H2O)-(CO2)|@M361.8662T17.17|-Na-CH3CN|@M374.774T17.17|-2K
M299.8655T17.17	hilic															M300T17	299.865521514195	1030.20299758008	[406][M+1]-		30	21	@M236.8616T17.16|+Na+CH3CN|@M237.8651T17.16|+(H2O)+(CO2)|@M261.9096T17.16|+K|@M282.867T17.17|+(OH.)|@M298.8622T17.17|+13C|@M300.8603T17.17|-15N|@M337.8217T17.17|-K
M300.8603T17.17	hilic															M301T17	300.860342388089	1030.10395802374	[406][M+2]-		30	21	@M238.8598T17.16|+(H2O)+(CO2)|@M254.8723T17.17|+(CH2S)|@M256.8705T17.17|+(CO2)|@M262.9043T17.16|+K|@M298.8622T17.17|+34S|+41K|+37Cl|@M299.8655T17.17|+15N|@M302.8586T17.17|-34S|-41K|-37Cl|@M338.8162T17.17|-K|@M362.8608T17.17|-(H2O)-(CO2)|@M376.7721T17.17|-2K
M302.8586T17.17	hilic															M303T17	302.858649026663	1030.20696272632			994	21	@M298.8622T17.17|+44Ca|@M300.8603T17.17|+34S|+41K|+37Cl|@M340.8142T17.16|-K
M304.8489T17.13	hilic															M305T17	304.848931402983	1028.08228051602			30	21	@M220.8876T17.11|+(HCOOK)|@M266.8932T17.12|+K|@M276.8542T17.13|+(CO)
M304.8702T17.06	hilic															M305T17.1	304.8702284707	1023.46493867275	[418][M]-		30	21	@M244.9321T17.07|+Na+K|@M260.8804T17.06|+(CO2)|@M266.9142T17.01|+K|@M282.8882T17.11|+Na|@M306.8684T17.06|-34S|-41K|-37Cl|@M326.8523T17.03|-Na|@M342.8261T17.09|-K|@M366.8706T17.06|-(H2O)-(CO2)
M306.8684T17.06	hilic															M307T17	306.868431455674	1023.57945289555	[418][M+2]-		30	21	@M246.9303T17.06|+Na+K|@M260.8804T17.06|+(CH2S)|@M262.8785T17.07|+(CO2)|@M268.9125T17.01|+K|@M304.8702T17.06|+34S|+41K|+37Cl|@M344.8242T17.09|-K|@M350.8968T16.97|-(C2H4O)
M312.8766T16.97	hilic															M313T17	312.876626975657	1018.23777131003			1334	21	@M260.8804T17.06|+(H2S)+(H2O)
M320.8232T17.17	hilic															M321T17.1	320.82320290286	1030.17674151253		[M-H]- 321.844	30	21	@M236.8616T17.16|+(HCOOK)|@M282.867T17.17|+K|@M292.8283T17.17|+(CO)|@M361.8662T17.17|-(C3H5.)
M320.8442T17.13	hilic															M321T17.2	320.844176575568	1027.85456389356	[448][M]-	[M-H]- 321.844	30	21	@M260.9062T17.16|+Na+K|@M276.8542T17.13|+(CO2)|@M282.8882T17.11|+K|@M322.8423T17.13|-34S|-41K|-37Cl|@M342.8261T17.09|-Na|@M358.8002T17.14|-K|@M382.8448T17.13|-(H2O)-(CO2)
M322.8423T17.13	hilic															M323T17	322.84233264462	1027.94118918502	[448][M+2]-		30	21	@M154.9157T17.16|+2(HCOOK)|@M262.9043T17.16|+Na+K|@M276.8542T17.13|+(CH2S)|@M278.8523T17.13|+(CO2)|@M284.8864T17.12|+K|@M292.8283T17.17|+(CH2O)|@M320.8442T17.13|+34S|+41K|+37Cl|@M384.8427T17.14|-(H2O)-(CO2)
M326.8523T17.03	hilic															M327T17	326.852264114631	1021.75932299111			30	21	@M266.9142T17.01|+Na+K|@M304.8702T17.06|+Na|@M328.8504T17.03|-34S|-41K|-37Cl|@M388.8528T17.02|-(H2O)-(CO2)
M328.8504T17.03	hilic															M329T17	328.850352138638	1021.86348191698		[3M-2H]2- 219.913	30	21	@M326.8523T17.03|+34S|+41K|+37Cl
M336.8183T17.16	hilic															M337T17	336.818269904439	1029.80788497521	[474][M]-		30	21	@M260.9062T17.16|+2K|@M292.8283T17.17|+(CO2)|@M298.8622T17.17|+K|@M337.8217T17.17|-13C|@M338.8162T17.17|-34S|-41K|-37Cl|@M340.8142T17.16|-44Ca|@M358.8002T17.14|-Na|@M374.774T17.17|-K|@M398.8186T17.17|-(H2O)-(CO2)|@M399.8222T17.17|-Na-CH3CN
M337.8217T17.17	hilic															M338T17	337.82171373395	1029.99251240367	[474][M+1]-		30	21	@M261.9096T17.16|+2K|@M299.8655T17.17|+K|@M336.8183T17.16|+13C|@M338.8162T17.17|-15N|@M399.8222T17.17|-(H2O)-(CO2)
M338.8162T17.17	hilic															M339T17	338.816177816576	1029.91090909056	[474][M+2]-		30	21	@M262.9043T17.16|+2K|@M292.8283T17.17|+(CH2S)|@M294.8263T17.17|+(CO2)|@M300.8603T17.17|+K|@M336.8183T17.16|+34S|+41K|+37Cl|@M337.8217T17.17|+15N|@M340.8142T17.16|-34S|-41K|-37Cl|@M376.7721T17.17|-K|@M400.8166T17.17|-(H2O)-(CO2)
M340.8142T17.16	hilic															M341T17	340.814188261139	1029.80537725885			30	21	@M294.8263T17.17|+(CH2S)|@M302.8586T17.17|+K|@M336.8183T17.16|+44Ca|@M338.8162T17.17|+34S|+41K|+37Cl|@M399.8222T17.17|-(CH3COO.)
M342.8261T17.09	hilic															M343T17	342.826097034001	1025.32456264724		[M-2H+Na]- 321.844	30	21	@M282.8882T17.11|+Na+K|@M304.8702T17.06|+K|@M320.8442T17.13|+Na|@M344.8242T17.09|-34S|-41K|-37Cl|@M404.8267T17.09|-(H2O)-(CO2)
M344.8242T17.09	hilic															M345T17	344.824242906071	1025.46174699577		[M-H]- 345.833	30	21	@M306.8684T17.06|+K|@M342.8261T17.09|+34S|+41K|+37Cl|@M388.8528T17.02|-(C2H4O)
M344.8887T17.12	hilic															M345T17.2	344.888730834518	1027.23010264912			30	21	@M282.8882T17.11|+(H2O)+(CO2)|@M382.8448T17.13|-K|@M420.8009T17.14|-2K
M350.8968T16.97	hilic															M351T17.1	350.896767893936	1018.38303939758		[M+Cl]- 315.925 [M-H]- 351.904	47	21	@M306.8684T17.06|+(C2H4O)|@M388.8528T17.02|-K
M358.8002T17.14	hilic															M359T17	358.800232929498	1028.54582567036		[M-2H+K]- 321.844	30	21	@M282.8882T17.11|+2K|@M298.8622T17.17|+Na+K|@M320.8442T17.13|+K|@M336.8183T17.16|+Na|@M404.8052T17.14|-(HCOOH)|-(H2O-CO)|@M420.8009T17.14|-(H2O)-(CO2)
