variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	Blanc	QC	isotopes	adduct	pcgroup	name	formula	monoisotopic_mass	chebi_id	hmdb_id	kegg_id	pubchem_id	inchikey	inchi	kegg_pathway_family	kegg_pathways	kegg_subpathways	annot_level	annot_confidence	standard
M87.0452T24.32	M87T24	87.04521093	87.04516429	87.04543046	1459.114616	1453.671955	1466.164146	5	1	3	1			2181															
M87.0452T0.85	M87T1	87.04522094	87.04517078	87.04544516	50.9917217	47.72348219	58.45590759	5	0	3	1			2489															
M87.0452T6.53	M87T7.1	87.04522681	87.04520029	87.0455392	391.9331317	388.8848989	397.2685923	4	0	3	1		[M-H-COCH2]- 130.071	7															
M87.0452T1.58	M87T2	87.0452292	87.045129	87.04543489	94.94971668	93.26568658	97.81360868	6	2	3	1			2422															
M87.0452T20.11	M87T20.2	87.04523221	87.04511636	87.04546538	1206.771047	1203.994098	1209.190868	17	7	3	7			30															
M87.0452T16.68	M87T17	87.0452383	87.04513325	87.04546468	1000.974577	997.5192882	1011.552666	7	2	3	2			1988															
M87.0453T9.38	M87T9.2	87.04525318	87.04509576	87.04556673	562.9679942	557.5921696	583.6693632	34	21	3	8			1487															
M87.0453T12.78	M87T13	87.04526079	87.04516599	87.04554599	766.5149505	758.2367794	775.3091414	6	2	3	1			1030															
M87.0453T13.75	M87T14	87.04529426	87.04515502	87.04550637	824.8771482	814.1501849	829.8620186	7	3	3	1			2377															
M87.0462T4.21	M87T4.33	87.04622039	87.04445931	87.05343271	252.6869513	241.3301503	264.3413626	49	29	2	18			1															
M87.063T4.22	M87T4.34	87.06302456	87.05887089	87.06828579	253.3166114	237.6050878	262.1382177	48	30	0	15			1															
M87.074T4.21	M87T4.35	87.07404491	87.06896958	87.07853831	252.8121847	241.3301503	261.7918106	45	30	0	14			78															
M87.0877T4.23	M87T4.36	87.08768355	87.0836535	87.09338649	254.0295888	241.3301503	262.6712089	47	33	0	14			1															
M87.1097T4.23	M87T4.37	87.10968717	87.10397155	87.11327987	253.5886578	239.8799741	262.4748185	47	32	0	15		[M+Cl]- 52.1449 [M-H]- 88.1216	1															
M87.1189T4.23	M87T4.38	87.11887498	87.11368773	87.12362117	253.6173112	240.3593191	259.7272843	37	20	0	17		[M+Cl]- 52.1449 [M-H]- 88.1216	1															
M87.1338T4.23	M87T4.39	87.13383026	87.12896326	87.13847106	254.0426472	240.8599593	262.4748185	50	32	0	17			1															
M87.1533T4.22	M87T4.40	87.15328486	87.14864318	87.15860476	252.9284727	228.0979072	264.7923867	51	31	0	14		[M+Cl]- 52.1911 [M-H]- 88.1678	1															
M87.1678T4.22	M87T4.41	87.16775662	87.16371316	87.17327172	253.2599211	241.809746	261.5916171	47	29	0	18		[M+Cl]- 52.1911 [M-H]- 88.1678	1															
M87.1836T4.24	M87T4.42	87.18358958	87.17885399	87.18858066	254.1787885	231.3687218	263.7309954	45	28	0	16			1															
M87.1949T4.23	M87T4.43	87.19493154	87.18898902	87.19856418	253.8381821	241.3301503	261.3480839	45	29	0	16			1															
M87.213T4.2	M87T4.44	87.21297105	87.2088089	87.21822713	252.0135696	241.6947628	259.4810445	48	32	0	14		[M-H-C5H8O4]- 220.263	1															
M87.2426T4.24	M87T4.45	87.24257211	87.23874051	87.24827986	254.26618	241.5875229	259.7272843	41	30	0	11		[M+Cl]- 52.2791	1															
M87.254T4.21	M87T4.46	87.25399627	87.24918831	87.25840902	252.8763564	239.784178	262.4748185	50	30	0	17		[M+Cl]- 52.2791	1															
M87.2735T4.23	M87T4.47	87.27346398	87.26905357	87.27849627	254.034974	240.8599593	262.4748185	45	30	0	15			1															
M87.2934T4.22	M87T4.48	87.29337493	87.28868541	87.29824987	253.0544197	240.8599593	261.0480261	42	26	0	15		[M-H]- 88.301	1															
M87.3094T4.22	M87T4.49	87.30943316	87.30367242	87.31324738	253.1234358	237.9655558	260.4674419	47	27	0	19		[M+Cl]- 52.3474 [M-H]- 88.324	1															
M87.3241T4.22	M87T4.50	87.32408324	87.31886602	87.32859921	252.9077311	237.0886708	261.5952411	44	27	0	15		[M+Cl]- 52.3474 [M-H]- 88.324	1															
M87.3431T4.22	M87T4.51	87.34306018	87.3389468	87.34802741	253.1671474	241.8348265	261.7918106	45	33	0	12			1															
M87.3636T4.23	M87T4.52	87.36356277	87.358689	87.36833635	254.0599737	240.231313	263.3579256	46	30	0	15		[M+Cl]- 52.4014	1															
M87.3784T4.23	M87T4.53	87.37836526	87.37437043	87.3832462	253.7798397	241.2563313	260.3662857	46	32	0	13		[M+Cl]- 52.4014	1															
M87.3938T4.24	M87T4.54	87.39377659	87.38934153	87.39838984	254.1787885	236.9016161	261.7918106	47	33	0	12		[M+Cl]- 52.4299 [M-H]- 88.4066	1															
M87.4048T4.2	M87T4.55	87.40483613	87.39902774	87.40851501	251.9314041	240.3717346	261.9320298	46	31	0	14		[M+Cl]- 52.4299 [M-H]- 88.4066	1															
M87.4227T4.22	M87T4.56	87.42267717	87.41864681	87.42803284	253.2020037	241.5875229	262.8222764	44	27	0	17		[M+Cl]- 52.4594	1															
M87.4339T4.24	M87T4.57	87.43389127	87.42912526	87.43849162	254.6550795	241.809746	262.4748185	45	33	0	12		[M+Cl]- 52.4594	1															
M87.4472T4.2	M87T4.58	87.4472431	87.44362773	87.45323832	251.8214326	238.4441425	263.3579256	51	30	0	17		[M+Cl]- 52.4837	1															
M87.4583T4.22	M87T4.59	87.45831457	87.45450689	87.46281296	253.4899426	240.8599593	263.3579256	40	23	0	15		[M+Cl]- 52.4837	1															
M87.4691T4.22	M87T4.60	87.46912501	87.46383345	87.47351863	253.4686405	240.1411212	260.3662857	50	36	0	13			1															
M87.4886T4.21	M87T4.61	87.48861878	87.48401701	87.49357627	252.4255411	240.1195004	261.0780023	42	26	0	15			1															
M87.5093T4.24	M88T4	87.50931252	87.50387451	87.51349068	254.2504265	240.3717346	262.4748185	48	30	0	18	[8][M+1]2-		1															
M87.5297T4.2	M88T4.1	87.5297302	87.52365653	87.53333856	252.1192925	239.3605234	262.0523682	47	27	0	19			1															
M87.544T4.21	M88T4.2	87.54402635	87.53880443	87.54852307	252.875933	239.636796	264.2429163	52	32	0	19		[M+Cl]- 52.5828	1															
M87.5584T4.21	M88T4.3	87.55844671	87.55366081	87.56334535	252.7299892	235.77526	262.4748185	47	31	0	15		[M+Cl]- 52.5828	1															
M87.5735T4.2	M88T4.4	87.57353816	87.56895792	87.57858609	251.9501748	236.174904	263.5504201	48	33	0	11			1															
M87.5849T4.21	M88T4.5	87.58489812	87.57888947	87.58840207	252.8121847	239.784178	263.3579256	47	29	0	17			79															
M87.6027T4.23	M88T4.6	87.60269646	87.598902	87.60841677	253.6173112	241.5875229	262.4748185	47	31	0	15		[M-H]- 88.6182	1															
M87.6191T4.22	M88T4.7	87.61910119	87.61362746	87.62344084	253.4735577	238.8900945	262.4748185	51	33	0	15		[M-H]- 88.6182	1															
M87.6336T4.23	M88T4.8	87.63361611	87.62896991	87.63831866	253.661498	240.3717346	263.3579256	48	31	0	17		[M-H]- 88.6481	1															
M87.6481T4.21	M88T4.9	87.64808178	87.64363532	87.6535542	252.8121847	240.3717346	262.0523682	45	29	0	15		[M-H]- 88.6481	1															
M87.6641T4.22	M88T4.10	87.66406777	87.65882899	87.66853846	253.1049043	236.1190959	260.809339	42	26	0	15			1															
M87.6882T4.22	M88T4.11	87.68818471	87.68362817	87.6932956	253.3143581	242.075187	262.5810775	47	32	0	15		[M-H]- 88.7027	1															
M87.7036T4.22	M88T4.12	87.70359736	87.69884719	87.70860084	253.2628361	241.3301503	261.1380858	40	23	0	16		[M-H]- 88.7027	1															
M87.7178T4.22	M88T4.13	87.71781121	87.71369452	87.7234608	253.1434303	238.4281742	261.3480839	47	31	0	15			96															
M87.7431T4.22	M88T4.14	87.74310761	87.73889845	87.74832639	253.2213394	233.1299916	261.7918106	48	30	0	15		[M+Cl]- 52.779 [M-H]- 88.7557	1															
M87.7538T4.22	M88T4.15	87.75375736	87.74913373	87.7583327	253.2407528	236.1878781	262.2315322	46	29	0	16		[M+Cl]- 52.779 [M-H]- 88.7557	1															
M87.7676T4.22	M88T4.16	87.76759001	87.76363751	87.77324748	252.940528	233.9597997	261.7918106	45	31	0	14			1															
M87.7837T4.24	M88T4.17	87.78366913	87.77883761	87.78860441	254.2102635	232.4147094	263.3579256	51	34	0	15		[M+Cl]- 52.8216 [M-H]- 88.7983	1															
M87.7984T4.23	M88T4.18	87.79837244	87.79364014	87.803373	253.5760016	235.4245889	261.7918106	57	38	0	16		[M+Cl]- 52.8216 [M-H]- 88.7983	1															
M87.8132T4.23	M88T4.19	87.81316524	87.80904718	87.81859589	253.7348974	234.5917107	264.1843064	58	34	0	19		[M+Cl]- 52.8519	1															
M87.8277T4.22	M88T4.20	87.82767852	87.82394739	87.83346036	253.1408989	241.8348265	263.3579256	50	34	0	14		[M+Cl]- 52.8519	1															
M87.8394T4.22	M88T4.21	87.83937343	87.83371168	87.84341899	253.3715745	235.7569855	263.7999375	52	34	0	16		[M+Cl]- 52.8747	1															
M87.8486T4.23	M88T4.22	87.84861121	87.84375164	87.85340893	253.6272965	232.8107791	262.2315322	38	19	0	16		[M+Cl]- 52.8747	1															
M87.8587T4.21	M88T4.23	87.85866306	87.85367147	87.86332887	252.6251569	231.8966731	261.7918106	46	31	0	13		[M+Cl]- 52.897 [M-H]- 88.8737	1															
M87.8742T4.24	M88T4.24	87.87420864	87.86867577	87.87853625	254.1530346	240.8599593	260.3662857	51	36	0	14		[M+Cl]- 52.897 [M-H]- 88.8737	1															
M87.8942T4.22	M88T4.25	87.89419651	87.88866122	87.89849261	253.3913582	228.5605027	260.8961767	45	30	0	14		[M+Cl]- 52.9317 [M-H]- 88.9084	1															
M87.9081T4.23	M88T4.26	87.90805771	87.90386778	87.91323527	253.8317376	241.0993648	262.0523682	42	32	0	10		[M+Cl]- 52.9317 [M-H]- 88.9084	1															
M87.9233T4.23	M88T4.27	87.92326558	87.91913099	87.92821922	253.6769306	238.0209463	261.7918106	46	28	0	17		[M-H-C4H8]- 144.997 [M-H-C4H8]- 144.997	1															
M87.9396T4.22	M88T4.28	87.93957155	87.93369067	87.94362048	252.9526609	227.8017815	259.7272843	48	28	0	19		[M+Cl]- 52.973	1															
M87.9496T4.22	M88T4.29	87.94955516	87.94367594	87.95360776	253.4198676	240.8599593	261.3480839	42	30	0	11		[M+Cl]- 52.973	1															
M87.9592T4.22	M88T4.30	87.95919266	87.95369134	87.96314905	253.3523982	239.5349175	261.3480839	44	26	0	16			1															
M87.9725T4.23	M88T4.31	87.97245747	87.96886101	87.97853702	253.6173112	240.2848688	262.2315322	49	31	0	17			97															
M87.9946T4.22	M88T4.32	87.99463971	87.98902546	87.99836307	253.1434303	232.8787622	263.3579256	55	34	0	19			1															
M88.0041T6.65	M88T7	88.00408702	88.00397064	88.00439786	398.9105042	386.8579806	403.4582709	66	42	3	21			7															
M88.0041T9.35	M88T9	88.00410146	88.00393664	88.00440666	561.0706233	555.3259142	575.4639158	48	35	0	12			19															
M88.0108T4.22	M88T4.33	88.01084806	88.00368673	88.01330934	253.3154353	239.3234312	262.4748185	58	38	0	19	[8][M+2]2-		1															
M88.0122T2.98	M88T3	88.01215865	88.01203186	88.0124512	178.8587775	176.2096107	181.4799647	43	24	3	16	[7][M+1]-		1629															
M88.0122T7.93	M88T8	88.01223975	88.00393079	88.01256293	475.7863531	467.843334	501.8295745	69	39	3	21	[6][M+1]-		2															
M88.0277T4.24	M88T4.34	88.0277314	88.02366161	88.03251853	254.5280218	237.1044018	263.8805598	52	34	0	16		[M-H]- 89.0422	1															
M88.0404T10.38	M88T10	88.04043633	88.0403123	88.04079153	622.8503441	605.4983432	635.8954571	48	24	2	18			26															
M88T7.1_.Alanine.Sarcosine.L.A.	M88T7.1	88.04044376	88.04031496	88.04084796	446.6482773	445.4249157	447.7626285	66	42	3	21		[M-H-C5H8O4]- 221.088	3	"β-Alanine|Sarcosine|L-Alanine;Alanine"	C3H7NO2	89.04768	CHEBI:16958|CHEBI:15611|CHEBI:16977	HMDB00056|HMDB00271|HMDB00161	C00099|C00213|C00041	CID239|CID1088|CID5950	UCMIRNVEIXFBKS-UHFFFAOYSA-N|FSYKKLYZXJSNPZ-UHFFFAOYSA-N|QNAYBMKLOCPYGJ-REOHCLBHSA-N	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)|InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)|InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1	Amino acid metabolism|Carbohydrate metabolism|Metabolism of cofactors and vitamins|Metabolism of other amino acids|Nucleotide metabolism	Alanine, Aspartate and Glutamate|Glycine, Serine and Threonine|Propanoate metabolism|Pantothenate and CoA biosynthesis|beta-Alanine metabolism|Selenocoumpound metabolism|Pyrimidine metabolism	Alanine|Glycine|Propenoyl-CoA|beta-Alanine|Selenocysteine|Uracil	2	a,b	
M88.0404T9.34	M88T9.1	88.04044749	88.04031821	88.04079734	560.5495194	548.7032823	574.5573331	52	30	1	16		[M-H-C2H4]- 117.079	19															
M88.0405T20.12	M88T20	88.04046232	88.04035537	88.04076189	1207.392606	1204.564649	1225.920135	61	40	3	18			30															
M88.0405T1.57	M88T2	88.04047316	88.04037824	88.04070628	93.9706187	92.75402012	95.49793844	11	3	3	5			2419															
M88.0405T15.53	M88T16	88.04048174	88.04034984	88.04081675	931.8140622	911.5077148	970.4637022	81	39	2	19			1588															
M88.0405T24.44	M88T24	88.04048363	88.04043582	88.04071	1466.24715	1442.170671	1472.363308	9	2	3	3			2240															
M88.0405T12.28	M88T12	88.04048432	88.04035931	88.0408212	736.9121615	719.4803915	760.2681448	56	33	2	16			14															
M88.0405T9.83	M88T10.1	88.04048591	88.04026698	88.04082126	589.7737002	575.6226656	604.3501539	42	25	3	13			2148															
M88.0405T3.4	M88T3.2	88.04050331	88.04039964	88.04072773	204.1271829	187.0868518	218.8219362	18	8	3	5			638															
M88.0405T2.55	M88T3.1	88.04051069	88.04040845	88.04072856	153.1151799	137.7703582	168.5965985	13	4	3	3			1818															
M88.0405T14.05	M88T14	88.04051106	88.04036919	88.04077357	842.8584916	835.3698967	850.8799167	18	13	3	2			41															
M88.0406T5.94	M88T6	88.04055317	88.04046149	88.04078345	356.2521428	335.8799346	361.9925523	8	3	3	2			312															
M88.0417T4.23	M88T4.35	88.04165009	88.03883179	88.04849868	254.0633936	224.5505318	263.3579256	58	33	2	17		[M-H]- 89.0422 [M-3H]3- 267.136	1															
M88.0486T2.55	M88T3.3	88.04855724	88.04846888	88.04890229	153.1424911	150.6583691	154.8194988	48	32	0	16			25															
M88.0486T8.24	M88T8.1	88.04856078	88.04843032	88.04883287	494.6720287	492.0872597	495.743473	17	9	3	5	[9][M+1]-		15															
M88.0531T4.21	M88T4.36	88.05314567	88.04888026	88.05816552	252.8753358	234.2562634	259.1493117	48	33	0	14			1															
M88.0685T4.21	M88T4.37	88.06851354	88.06392649	88.07301048	252.4661819	240.6096932	260.9072873	43	27	0	15		[M+Cl]- 53.1043 [M-H]- 89.081	1															
M88.079T4.22	M88T4.38	88.07896969	88.07387951	88.08339536	253.0528172	221.4418406	262.6712089	48	30	0	15		[M+Cl]- 53.1043 [M-H]- 89.081	1															
M88.0983T4.22	M88T4.39	88.09832514	88.09389398	88.10356302	253.3913582	242.5613621	261.5916171	45	28	0	17		[M+Cl]- 53.1334	1															
M88.1084T4.23	M88T4.40	88.10835798	88.10377598	88.11296463	253.5760016	238.6115659	261.7918106	43	26	0	16		[M+Cl]- 53.1334	1															
M88.1191T4.21	M88T4.41	88.11907765	88.11380604	88.12331983	252.816568	241.1075817	263.8805598	50	31	0	16			1															
M88.1331T4.24	M88T4.42	88.13305968	88.12863985	88.1384634	254.2102635	241.1876547	261.7918106	49	29	0	19			1															
M88.1493T4.21	M88T4.43	88.14934383	88.14389053	88.15325303	252.5236467	234.8085443	262.2315322	48	26	0	18		[M+Cl]- 53.178	1															
M88.1597T4.23	M88T4.44	88.15967242	88.15388504	88.16345843	253.627508	244.700133	261.7918106	44	31	0	12		[M+Cl]- 53.1951 [M-H]- 89.1718	1															
M88.1693T4.22	M88T4.45	88.16934618	88.16379687	88.17289428	253.3913582	241.3301503	260.3662857	45	30	0	15		[M+Cl]- 53.1951 [M-H]- 89.1718	1															
M88.1883T4.21	M88T4.46	88.18833092	88.18386925	88.19328591	252.8121847	238.0209463	261.5916171	53	35	0	15		[M-2H+K]- 51.2366 [M+Cl]- 53.2193	1															
M88.2129T4.23	M88T4.47	88.21287644	88.20908664	88.21856552	253.6029192	238.7124064	262.4748185	50	34	0	15		[M-2H+K]- 51.2598	1															
M88.2319T4.23	M88T4.48	88.23190342	88.22903327	88.23832998	253.9486438	238.1929159	261.3480839	56	37	0	18		[M+Cl]- 53.2703 [M-H]- 89.247	1															
M88.2475T4.22	M88T4.49	88.24746006	88.24364892	88.25314826	253.2600781	236.4770043	261.3480839	50	33	0	16		[M+Cl]- 53.2703 [M-H]- 89.247	1															
M88.2593T4.22	M88T4.50	88.2593094	88.2538732	88.26354856	253.0538777	230.1212164	261.7918106	51	34	0	14		[M+Cl]- 53.2944 [M-H]- 89.2711	1															
M88.2684T4.22	M88T4.51	88.26836583	88.26366374	88.27360082	252.9112383	241.8348265	262.2315322	39	24	0	15		[M+Cl]- 53.2944 [M-H]- 89.2711	1															
M88.2828T4.22	M88T4.52	88.282793	88.27918367	88.2885504	253.3913582	240.8387362	261.3480839	41	26	0	15		[M-2H+K]- 51.3358	1															
M88.3081T4.23	M88T4.53	88.30809017	88.30380551	88.31338015	253.5885271	238.4441425	266.159819	47	36	0	9		[M+Cl]- 53.342	1															
M88.3188T4.24	M88T4.54	88.31884693	88.3139429	88.32285316	254.1222063	240.8599593	261.2533421	44	24	0	20			1															
M88.3284T4.22	M88T4.55	88.32842049	88.32371166	88.3334625	252.940528	237.6050878	263.3579256	43	32	0	9			1															
M88.3382T4.21	M88T4.56	88.3382047	88.33406582	88.34321605	252.5421405	241.3301503	263.7999375	44	30	0	14		[M+Cl]- 53.3761	1															
M88.3539T4.22	M88T4.57	88.35386876	88.34890836	88.35801754	253.473162	238.7636733	262.4748185	54	36	0	16		[M+Cl]- 53.3761	1															
M88.3733T4.21	M88T4.58	88.37330346	88.36885173	88.37822655	252.7669685	232.354745	261.7918106	51	35	0	15		[M+Cl]- 53.4088 [M-H]- 89.3855	1															
M88.3832T4.24	M88T4.59	88.38318804	88.37863912	88.38861397	254.4720325	234.1530986	263.3579256	41	23	0	15		[M+Cl]- 53.4088 [M-H]- 89.3855	1															
M88.398T4.23	M88T4.60	88.39803968	88.39390491	88.40338424	253.5198624	233.3906818	262.4748185	52	35	0	15			80															
M88.4131T4.23	M88T4.61	88.41314864	88.40898442	88.41822029	253.8356389	241.3301503	262.9158869	44	30	0	14		[M-2H+K]- 51.4582	1															
M88.4233T4.22	M88T4.62	88.42330488	88.41867789	88.42845791	253.257397	238.0071639	262.4748185	44	28	0	15			1															
M88.434T4.21	M88T4.63	88.4339738	88.42864449	88.43855774	252.7669685	228.6847235	262.4748185	55	35	0	15			1															
M88.4446T4.22	M88T4.64	88.44459141	88.43872469	88.44857694	253.4286025	238.8420095	263.3579256	43	24	0	17		[M+Cl]- 53.4799 [M-H]- 89.4566	1															
M88.454T4.22	M88T4.65	88.45395997	88.44894116	88.45854243	252.9896661	237.1044018	262.4748185	44	31	0	13		[M+Cl]- 53.4799 [M-H]- 89.4566	1															
M88.4774T4.22	M88T4.66	88.47739566	88.47416615	88.48360939	253.0750604	227.8017815	262.2315322	50	32	0	15		[M+Cl]- 53.5157 [M-H]- 89.4924	1															
M88.4929T4.22	M88T4.67	88.49287097	88.4894203	88.49851291	253.1671474	231.0192167	261.7918106	41	26	0	15		[M+Cl]- 53.5157 [M-H]- 89.4924	1															
M88.5092T4.22	M89T4	88.50916213	88.50367479	88.51304769	253.3913582	240.8599593	261.7918106	43	26	0	16		[M+Cl]- 53.5409	1															
M88.5194T4.22	M89T4.1	88.51936009	88.51367349	88.52347362	252.940528	239.3976026	263.3579256	41	30	0	11		[M+Cl]- 53.5543 [M-H]- 89.531	1															
M88.5281T4.22	M89T4.2	88.5280858	88.52362502	88.53359439	253.1287981	234.8085443	262.2315322	51	30	0	18		[M+Cl]- 53.5543 [M-H]- 89.531	1															
M88.5382T4.23	M89T4.3	88.53822727	88.53381917	88.5432149	253.7352649	226.4005245	262.4748185	48	26	0	18			1															
M88.5494T4.24	M89T4.4	88.54942717	88.54431889	88.55361485	254.1908768	242.3115381	263.7999375	46	30	0	16		[M+Cl]- 53.5846 [M-H]- 89.5613	1															
M88.5586T4.2	M89T4.5	88.55864477	88.55380123	88.56272493	252.0740358	236.6476666	262.2315322	46	32	0	12		[M+Cl]- 53.5846 [M-H]- 89.5613	1															
M88.5734T4.23	M89T4.6	88.57339274	88.56889848	88.57860699	253.7615938	242.9403798	262.4748185	51	35	0	16			1															
M88.5886T4.23	M89T4.7	88.58855875	88.58400362	88.59332595	253.9701912	236.6476666	263.3579256	48	32	0	13		[M-2H+K]- 51.6393	1															
M88.6081T4.24	M89T4.8	88.60813998	88.60374382	88.61343595	254.1787885	236.340452	262.4748185	47	31	0	14		[M+Cl]- 53.6435 [M-H]- 89.6201	1															
