dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
Q06890_Clusterin	28.1716670125814	28.8544845412163	28.7377871277156	28.6831038450181	28.1241871149591	28.2231790520386	28.0927056938809	28.1807004580691	28.3878725785596	28.4226119903941	28.373233967868	28.0815222842214	28.0783726797935	27.986589777443	28.1555424508685	28.3094165389596	28.104844263291	28.8654988156698	28.8021976354714	28.8480162640279	28.4844766541616	28.5926332508016	28.2141932587543	28.0418882104271	28.7672046820081	28.1670088994909	28.1606468446287	28.8197122142808	28.8661092257068	28.7404691291572	28.7106914741094	28.1002016200994	28.2209390257495	28.1742756344644	28.6156053921432	28.1436844851869
P42703_Leukemia inhibitory fact.	27.1778945619986	27.0694101031536	26.6541865059566	26.6495422460413	27.098298312645	26.9446489780684	26.9737205730864	26.9104595641988	26.622448459935	26.8336891440223	27.5127423914564	26.9106550810046	27.5158068958614	27.3413802358187	27.4346107946541	27.2593167150886	27.153361220118	26.9272678031338	27.3088132553847	26.9363535288826	26.778456278341	26.3649759440044	27.4976820498742	27.4868709795112	26.6926391247471	27.1559376738339	27.0551455463342	26.6781316893429	26.7246739255281	26.4429299585761	26.7404658350958	27.1118591967472	27.0112443202675	26.7313814970088	26.8833587860113	26.8171893959271
Q19LI2_Alpha-1B-glycoprotein	29.2337088992856	21.7365138282063	23.3968597267075	21.6573088534499	29.7034251035401	29.7988243740165	26.9956093157364	28.4643762358327	21.8809911638488	22.0213865114967	28.3803018568803	27.3701203906985	28.5088523652284	28.6685478690282	28.1787943067338	26.2991426045315	28.9905070389368	20.1942497722021	19.9944711841909	22.5974608849718	20.9561358544546	20.8943839933539	29.3419182226138	29.6042842315315	22.6052842277118	26.574702769288	28.4015012892024	22.1767907482015	19.3537820611931	20.9946534836823	21.5303508476146	29.2230297956394	25.3018500466354	27.2962310621984	22.3113880130468	29.1069376351936
O70362_Phosphatidylinositol-gly.	27.4782226731701	27.4535188250884	27.4558409091264	27.3949301091276	27.5043062011977	27.487308293874	27.4958872239669	27.3830781480067	27.1575930369054	27.1636128259757	27.5618943548681	27.5227156130339	27.5283775598033	27.4778447134781	27.5038820145488	27.6094316066687	27.4697470075997	27.1082329840409	27.2790777598397	27.4432467227676	27.4617425894313	27.483766829595	27.5291214344632	27.4729091944511	27.4329808348813	27.5562516897793	27.4498427155187	27.4049436502488	27.5558487073834	27.599381009276	27.4684400910732	27.0453180686205	27.4431369258038	27.5124602985829	27.4216561376988	27.1360580204877
P06683_Complement component C9	25.4216543401454	27.2187906908994	26.9203945651308	26.8757557247407	25.7147067898349	25.5666574031895	26.1128595965888	25.2167998741888	26.7080551894095	26.9966688087421	25.8799564540795	25.589197828586	25.6724022489005	25.5704830962852	25.6967685928269	25.5672390427539	25.6940434690915	27.4010421206618	27.33640099877	27.090917939459	26.9858931713196	26.8516723246909	25.823419527899	25.7491137554809	27.0662532987769	25.8838969166326	25.6466320967076	27.014841857114	26.8868865810448	26.7418407607539	26.8849729485879	25.8745486029808	25.8922405905785	25.5635255246979	27.1857725603461	26.0058141807281
Q61704_Inter-alpha-trypsin inhi.	26.6410700790022	26.9834028163205	27.0342450071794	26.9062408593841	26.6920373612203	26.5748760844159	27.0778756194315	26.8843348792978	27.164408577511	27.2984403369554	26.7014677551087	26.6173863020884	26.8507857361596	26.6523720231009	26.7927773887583	26.6754139600662	26.6504058090962	27.1412134497556	26.4459039664179	26.511482311292	26.5456088475891	26.6299167508947	26.3261344311623	26.8488120268793	26.705408383063	26.6074654381591	26.540967895483	26.8012073690487	26.7260345522099	26.7040163302675	26.8168942962857	27.1306291602929	26.7898095246251	26.5257098105481	27.0662951852973	26.8107541071356
Q03734_Serine protease inhibito.	25.038553999865	24.2743177185129	24.1322805361427	24.1797153557497	25.285497326543	25.2872855661003	24.7372097888627	24.8715930170046	24.0691070124292	23.9014337125901	24.8793040074784	25.0202827875405	25.1263104550922	24.8423961927354	25.0158269383942	25.0589685889934	24.9543470258902	24.3552892548644	24.0582292702907	24.4557126294684	24.3805271214291	24.646053252263	24.8229620907472	24.7884998956603	24.3172664459073	24.8021879699204	24.7980122196205	24.2980134686371	24.3767368087806	24.6846400185893	24.3484330313616	24.8448696075339	24.8196356262774	24.9664406742733	24.0914742882432	24.3793554937138
Q01339_Beta-2-glycoprotein 1	28.2184588817443	28.1032500242669	28.2677449652426	27.9507422290419	28.204530996527	28.197228843765	28.0177301919313	28.2524257871467	28.0589208758149	28.0472881946329	28.1546663991018	28.2221840615941	28.2948243269324	28.2790764842337	28.1533692613103	28.1761801508803	28.1954222233443	28.0309753804082	28.0379671443999	28.1302729828003	28.237689624546	28.3010487330372	28.1479335639529	28.1732013315035	28.1754220877931	28.0754003139298	28.176901303671	28.1223758813802	28.0870352897326	28.2378512271552	28.1223632416526	27.5799649822292	28.0826011059281	28.1725674438735	28.090595591692	28.064614663944
P01872_Immunoglobulin heavy con.	28.1762046568175	28.2124569027132	29.2574750318897	28.0695448261257	28.3597316007194	28.6670553286726	29.3411514899379	27.9033198564044	29.0028843594909	29.2901631600824	28.3098519790151	28.9241080719011	28.8079348292664	28.6133437816759	28.7158166553455	28.4680608028003	28.3073827458112	28.2655973065955	27.883333333325	29.5301810317696	28.8728083421736	28.601149395721	29.1075793094616	28.0085990798679	28.4846991324946	28.51079772383	28.6493128694241	28.161521733751	28.1995646679792	28.7175933853286	28.3334151236474	29.4590778538589	28.9673613700516	28.1297661384993	28.5178045277891	28.8730153198865
P29699_Alpha-2-HS-glycoprotein	29.9706439536411	29.9533532381547	30.0379601087254	29.8044267733243	30.1522661169317	30.0230326452907	30.036466764377	30.0993173078523	29.7844522344437	29.8634681089382	29.942086157415	30.029695340519	30.3552084535269	29.9626055177316	30.0972970854536	29.990842069982	29.937511576542	29.5024830612276	29.7392549640099	29.6203321557438	29.2138436337647	29.5115007700201	29.8010558635584	30.1620578179517	29.6935357698364	30.1684836020725	30.0011463247766	29.7292380834717	29.5854699895827	29.8288088012486	29.7264404112092	30.2114935516743	30.3421506457606	29.9012192617172	29.6391638146758	29.9711541820234
Q8BH61_Coagulation factor XIII .	25.6118664802679	25.5474721176409	25.0432068881606	25.1187872848169	25.82289714741	25.5064081947144	25.577271726387	25.8707830148201	25.5504333925364	25.2213589268932	25.4984157422874	25.8510552976488	25.7577171649411	25.9183452746952	26.2343045010968	26.2854945044469	25.6686651542532	25.134395140225	26.1026634425947	25.912969624917	25.2948084847685	25.7264904079663	25.8679436194513	25.5030450382608	25.4771497797854	25.2886441948109	25.3210357105439	25.6217324166846	25.5875359309916	25.2531011672955	25.2590149373185	26.2190249066466	25.6918394502752	25.7084792932643	25.9050220672743	25.5145080759278
Q8CG14_Complement C1s-A subcomp.	24.5437337296897	24.5618024309722	24.210356391615	24.4951031915618	24.791122736453	24.243426647566	24.5112475149662	24.6575979089099	24.8508483872381	24.4869101272481	24.776031055543	24.5260762737844	24.4917240653532	24.6875726058811	24.3103161371547	24.7016458441046	24.6987605081045	24.8448969927048	24.523530610009	24.8761916680183	24.1761366175678	24.881566211085	24.7670104523105	24.798386462737	24.5179940623505	24.5407211798561	24.1520570261963	24.6768817458439	24.3692777034087	24.5957906087487	24.5681732384899	24.5863859292847	24.4834795052691	24.6348982165664	24.7321636984578	24.5175102074148
P01867_Ig gamma-2B chain C regi.	29.0102702772708	28.8415538866487	28.9877409056914	28.8849917603628	29.2944573889878	29.180071071973	29.3846568977284	29.8217375918831	29.903816768044	29.6046639582397	30.0556928596175	29.2224985061626	29.1024061874171	29.1158714007178	28.6012334047959	28.5622636225195	28.8524372128785	29.0026272211272	27.1944522357076	28.4037654329456	28.1312547325611	28.43400279896	29.443529778241	28.8726527136921	27.1942620981869	29.2682098725671	29.1810252880863	27.9867092883312	28.413075219202	28.4179135342469	28.5574559887202	29.2848859315912	28.5502317471349	28.8191761103291	29.0716057314229	29.3756368623859
Q91WP6_Serine protease inhibito.	26.3043798722689	26.3591850661879	26.4109552674286	26.3124207303321	26.2852173477172	26.0387216050997	26.2517058900559	26.0168246066893	25.9406199874547	25.9989975949227	26.07191942387	26.1850975817475	26.3467565068014	26.2610515744139	26.0053593315848	26.225984496116	26.1558660477045	26.7225502205508	26.2700036812631	26.3300876364632	26.4340857977729	26.2622570354999	26.1234083310844	26.4245620339555	26.3741887325927	26.1930064112345	26.1858393906961	26.3332485901581	26.3592676561831	26.3670628878204	26.2101891521578	25.9549727972317	26.5181954605748	26.0115285908834	26.0322727852957	26.0904960950701
P63017_Heat shock cognate 71 kD.	22.913591870561	22.0415035847792	22.9743555058878	23.2561555520815	22.3716766900103	23.4059671007197	22.8126513931527	23.2562922052727	22.5731424578787	22.1677416929622	21.8701749558522	22.5036040064197	22.419824939417	22.6087046734342	22.2433987535309	22.4196743881918	23.0933927394823	20.2841618584738	20.3178271585465	22.3764701478014	22.5466920837334	22.1643510291903	22.7232510731992	22.9557919592435	22.1125247753418	22.9790490257737	23.7610662391123	22.0579101083908	22.2000353019039	21.9793608207635	22.6751623804319	21.8833744489797	23.3849984384434	22.6569313913348	19.6686576932926	22.9849594660421
Q9DBB9_Carboxypeptidase N subun.	27.556301630701	27.5212973065915	27.3901958580344	27.5269206481792	27.4972278869541	27.5566839080292	27.4316710260711	27.3954176391339	27.5153387911883	27.4848215424035	27.4815146714931	27.4905988665637	27.576194029795	27.3887011931946	27.5548799194168	27.5263946437753	27.6106437002806	27.2853205115599	27.5600423980369	27.4780079607493	27.6108379777445	27.5494837571087	27.6983118090506	27.4994567623452	27.42439441941	27.4948526554199	27.4055876439615	27.4871573838631	27.5228439367804	27.6098849229092	27.5593085821356	27.5828060619173	27.426347176033	27.39344636645	27.5578474236286	27.469600335107
P02088_Hemoglobin subunit beta-1	31.9070857712489	31.1037939564884	31.665385474448	32.5743822950753	30.63526842123	31.9124462523057	31.4848106045912	31.9781922458972	31.1625718842342	31.4608124473488	30.7282538417253	31.5314492851609	31.0995290464709	31.4905380299251	30.2212119901477	31.2141172025136	31.7465243669725	26.0812241662292	30.2210471848482	30.5051283897103	31.8976077614498	30.7774699429821	31.6157221227437	31.4719067435647	30.7620760185263	31.7875987173215	31.9467409497539	30.8764248604557	31.1141680737787	31.0358956670587	31.621760582403	30.5017904238408	31.9853464333373	31.4813174495217	29.928598521712	31.8869903706232
P08226_Apolipoprotein E	28.8124948175025	28.9359683850614	29.5176562939301	28.8751679486669	29.4483299666434	29.3812435063085	29.2915403007503	29.1073310717289	29.1145098214746	29.2238284985576	29.3022102275899	29.0200219473513	29.1318436188627	28.8785136659333	29.034995709118	29.0417916459477	29.1834998474545	29.3441807543208	29.0853596404828	28.6972451383682	28.7858482378346	28.7447015435016	29.1691862806253	29.3468060032643	29.1389699778245	29.4509562326512	29.2989466247573	29.0798071825279	29.2147145734206	29.0724574676587	29.146367148676	29.193007313917	29.0900969089548	29.429796455686	28.7373454538293	29.3844575734028
P21180_Complement C2	23.9854653523665	24.7683709249298	24.7605247411873	24.52526677699	23.9724927283953	23.606059276718	24.0986236020842	24.0368280909792	24.5902383277818	24.5632881073473	24.3184930235699	24.0671832217894	23.8798990730469	24.0377290850199	24.1419393532085	24.4175594830132	24.139404274121	25.0058897180557	24.9719782386741	24.7636327206233	24.4701264736547	24.3711837288221	24.3086959286581	24.2053959401091	24.6857285560512	24.2159923832414	23.8987852351431	24.6533759406161	24.6140350088995	24.6340542422622	24.6389156627895	24.4249091186749	24.0961820611983	24.3332170558328	24.8401599650681	24.4043568059769
Q8BND5_Sulfhydryl oxidase 1	26.2726873008345	26.3186538224548	26.2601725582885	26.3099811426144	26.4932826719692	26.4192585229078	26.402811576954	26.1076624715229	25.9578959137147	26.1918169373184	26.3352457244115	26.3374789924832	26.2782619921523	26.2261446215446	26.1087338915194	26.231552851045	26.2064601071735	26.2735356780645	26.1991539545011	25.9668331680616	26.5969163122961	25.9735356966342	26.1726217662152	26.400393748802	26.2255863846344	26.4321182561242	26.2898379428102	26.3299033414035	26.166777728154	26.2419706430504	26.1367104970818	26.1192951502088	26.2501601835465	26.2961692949735	26.0176172159899	26.1239159930844
Q60590_Alpha-1-acid glycoprotei.	26.6616333974773	27.5340490856405	27.6368928539724	27.4528383329307	27.7887467051739	27.7248027615489	28.1237174326406	27.4977838757993	27.0239845808738	27.2978121589196	27.8314960038393	27.6053803820012	26.4462185636195	26.8286005152442	27.2465749149073	25.9574980580588	27.6217961240725	27.3683637811839	27.198901357079	26.9962521055799	27.3485469005644	27.0927318208196	26.3406861482609	26.2937261793442	27.3203369974443	27.3039462600106	22.3090013747764	27.3689073829552	27.3622455116157	27.4025686883453	27.5668030092271	26.9577288330156	27.3782624385624	27.1566680881603	27.0345812006963	26.9384815152817
P03987_Ig gamma-3 chain C region	27.0153216343683	27.3489621835891	27.747163978555	26.9643216524337	26.6911072951444	27.8183609013086	27.5378404593651	27.2285697665576	27.8720386768097	28.5155196268029	27.6696476385297	27.949780946302	29.8537754583274	27.6259434518633	27.5148546465728	27.0054987996358	27.1422307967093	26.9975718845721	27.1918795735887	28.4938211305415	28.9342116886853	27.2071148872377	27.6654280901639	26.532694549926	27.6566507118848	27.79925562971	27.4363050082121	27.6186703649262	27.6122450043257	28.2565746864288	27.6676491954539	28.6153872826447	27.1722666502958	27.605340929154	27.5763022278628	26.7996696641072
Q61247_Alpha-2-antiplasmin	28.0616528426486	28.1024230081174	27.999511744634	27.9575565080083	28.075545087309	28.0285573224397	28.0402515883912	27.9438183666223	28.21406323425	28.1853500362103	28.0266865421078	27.9909716994554	27.9863857962693	28.0165031223338	28.2300768895888	28.1471853570057	28.0374707101239	27.8873598046466	28.2481554539136	27.9916495116971	28.0559185431227	28.0020097646049	28.0797928624589	27.9331775391152	28.0557939582801	27.9384799000074	27.9155745264304	28.0001140199918	27.9792126087723	28.020054851769	27.8766464005143	28.3642554417968	28.0313946281605	28.0753673420874	28.1093462299698	28.2181661760249
Q8VDD5_Myosin-9	22.8478528734498	21.8834321580922	23.0478346697185	23.5220825657497	19.9357905640273	23.9609168493025	22.4608453110952	23.7834828804145	22.0597496060175	20.7319734988002	20.884941560316	19.7051122896655	21.1497041764933	21.0144671488813	21.3553645398915	19.5663211991448	21.435557724015	19.220764820803	18.768665203291	21.297263765736	21.3431200962855	18.8103498992315	20.7715792385975	23.1212870368106	22.230903356106	23.2441496703415	23.6654120416451	21.7215737110492	22.3845675806494	21.0100132565354	21.9119248834707	19.2766286514065	23.3508481569228	21.8506860800561	19.0504085111855	21.7797306750401
P52480_Pyruvate kinase PKM	24.4446585387012	24.1711952791799	24.5430312300734	24.5728292680054	24.2346451104808	24.6435246241604	24.3462257330778	24.5317849107236	24.0406758407958	23.9301179317405	24.0362811196528	24.1199857945801	24.0121998000713	24.0416514655913	24.2418876020019	24.0073638737172	24.2797412055782	23.5945976286916	23.7762755889352	24.4096447197411	24.108939787433	23.7949598611048	24.3449009228968	24.3527909258311	24.1028400987546	24.6125099345838	24.6776315838364	23.9977448356428	24.2836434316208	24.0804080091311	24.25159971636	24.0467941254876	24.5308212498214	24.1399548819129	23.7700047654949	24.3472983059522
P97290_Plasma protease C1 inhib.	27.2200086407467	27.2934587387074	27.1410684123798	27.0485439132901	27.009922562543	27.2759235688187	27.1580619939134	26.9929604577921	27.1223055714898	27.2312213272255	27.3400581675568	27.1029328225696	27.4415829343041	27.2264365951692	27.364333199622	27.4166246277545	27.0995786456426	27.3060309463189	27.2037403513088	27.5694874678022	27.2768448570725	27.3800424618124	27.2604771090732	27.1347766179785	27.2012419566908	27.1702817639999	26.7670218723659	27.2701895138517	27.4456463799126	27.2067160044901	27.0753074358713	27.1812969603437	27.1241910598955	27.3567766159473	27.2018467749347	27.3548495656154
