variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M457.3323T14.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M457T15	457.332272835347	876.603127136142			1008	NA		0.558971666076227	0.480232947750222	0	1.01776399918615	0.00926845952228146	1	1.52276422598338		0
M544.2682T15.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M544T16	544.268183845464	940.480439842878	[345][M]-		2294	NA		0.456390574269836	0.480232947750222	0	-0.000806334733699288	0.948936716801643	0	1.77403119629029		0
M303.233T18	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M303T18.1	303.232950344209	1079.05208243587		[M-H]- 304.239	534	48	@M259.2432T18|+(CO2)|@M304.2364T18|-13C|@M305.2395T18|-18O|-13C2	-0.450299499826549	0.480232947750222	0	0.400569518592427	0.161390058504676	0	1.5750920281487		0
M524.3358T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M524T15.2	524.335798195192	898.543390933848			26	NA		-0.434490622646347	0.480232947750222	0	0.105827569650891	0.835254215000343	0	1.43719290876102		0
M135.1177T17.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M135T18.4	135.117745479739	1066.43805800381		[M-H-C4H8]- 192.188	14	NA		-0.424304349471914	0.480232947750222	0	0.181636638501102	0.627847613916209	0	1.61012522677628		0
M311.2228T15.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M311T15	311.222788133086	911.66915638833	[183][M]-		70	62	@M312.2261T15.2|-13C	0.381787655014682	0.480232947750222	0	0.456333851666985	0.0558391357732806	0	1.82132230595561		0
M164.0718T9.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M164T9	164.071847760324	558.889428442324		[M-H-COCH2]- 207.09	294	NA		0.37164917334419	0.480232947750222	0	0.497166376092816	0.0472039673837483	1	1.74211208691211		0
M257.2276T17.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M257T17.1	257.227579381861	1040.30186392637			1944	NA		-0.367649615942433	0.480232947750222	0	-0.05357990803844	0.804631713831452	0	1.59172495038108		0
M92.0505T8.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M92T9	92.050522433299	519.109448896926			1080	NA		0.348625423611422	0.480232947750222	0	0.654371778538943	0.0053167383789297	1	1.6567109705881		0
M121.0294T8.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M121T8	121.029429203698	501.385172690174			1806	NA		0.32759711151928	0.480232947750222	0	-0.25707780631255	0.26187233828009	0	1.81104993656528		0
M285.2493T17.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M285T18	285.249274559786	1065.86952623832	[137][M+2]-		14	NA		-0.309986779682715	0.480232947750222	0	0.160036276452143	0.541736220812998	0	1.60055931659256		0
M517.8986T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M518T1	517.898565929742	43.0659875052242		[3M-H]- 172.964	90	NA		0.303484329697824	0.480232947750222	0	0.105216117244064	0.594208889212808	0	2.0026401077237		0
M413.8003T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M414T1	413.800272448163	52.2820133502601		[M+Cl]- 378.837	33	NA		0.296366580752959	0.480232947750222	0	-0.231079750384529	0.246732536662474	0	1.7545953106452		0
M195.0104T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M195T1	195.010407984937	58.1911840274128			105	NA		0.289269313771401	0.480232947750222	0	-0.17574548997535	0.429502715573694	0	1.57931689426031		0
M193.0242T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M193T1.2	193.024152621265	71.082167132442	[74][M+2]-		8	NA		0.275502002599588	0.480232947750222	0	-0.0964200364595644	0.708441513404067	0	2.29526100487668		0
M313.2385T15.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M313T16	313.238532325043	955.79783185338			325	NA		0.273854428264514	0.480232947750222	0	0.227829793424101	0.191649092753001	0	1.64873347997242		0
M585.36T15.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M585T15.2	585.359982187657	928.246303229706	[380][M+1]-		1273	NA		0.269231718932083	0.480232947750222	0	-0.0624586096121522	0.849609259412654	0	1.53070336044558		0
M140T1_O.Phosphorylethanolamine	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	O-Phosphorylethanolamine	CHEBI:17553	2	a,b	M140T1	140.010235213613	58.2380203639225		[M+2Cl]2- 210.075	105	NA		0.261540010595308	0.480232947750222	0	-0.2175618445787	0.231388234999035	0	1.41113795273468		0
M347.9642T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M348T1	347.964196438026	54.4327067289273		[M+Cl]- 312.99	105	NA		0.261241712791115	0.480232947750222	0	0.139089392406987	0.407598997427137	0	1.90074552542309		0
M173T1.5_L.Arginine	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Arginine	CHEBI:29016	2	a,b	M173T1.5	173.10438420349	51.2182677297851		[M-H]- 174.109	33	NA		0.253976672242956	0.480232947750222	0	0.0726382650379787	0.631779940341891	0	2.0260661273704		0
M79.9573T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M80T1	79.9572743346233	52.400256705863			33	NA		0.236846375765504	0.480232947750222	0	0.0370514837071578	0.791944742806914	0	1.97798098610285		0
M708.2796T16.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M708T17.1	708.279598504441	990.528876086364		[M+Cl+NaCOOH]- 605.323 [M-H+NaCOOH]- 641.3	97	NA		-0.227190571488045	0.480232947750222	0	0.245984587982683	0.0971516152098744	0	1.57411165960677		0
M568.858T16.8_3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M569T17.3	568.857987976131	1009.36129269032			676	NA		-0.222725280647836	0.480232947750222	0	0.244018004804296	0.071651599684181	0	1.7710230171795		0
M188.104T1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M188T1.2	188.103995131451	61.0127685789048			1834	NA		-0.220614124578297	0.480232947750222	0	-0.156574972232994	0.239331330242509	0	1.38710482590022		0
M119T1.2_L.....Erythrulose.ou.pur.	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-(+)-Erythrulose ou purine		3	a,b	M119T1.2	119.034943736625	70.0040014884126			2103	NA		-0.217737901320444	0.480232947750222	0	-1.32053069389694	1.18727889590421e-07	1	0.916077755171396		0
M528.3096T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M528T16	528.309564521493	938.135115907692	[321][M]-		1933	NA		0.210018450731527	0.480232947750222	0	-0.495220800118343	5.79107617183307e-05	1	1.09502845245033		0
M568.5471T16.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M569T17.1	568.547095122677	1009.66532684959			19	NA		-0.207439068564833	0.480232947750222	0	0.213991056382497	0.107137635677382	0	1.74623921593666		0
M103.9201T7.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M104T8.2	103.92014847023	475.59276436864			201	NA		0.20358449161283	0.480232947750222	0	0.0234635630240856	0.824786774893543	0	2.13397068304008		0
M951.8319T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M952T1	951.831943515708	47.1918866918047		[M+Cl]- 916.855	18	NA		0.201552311433382	0.480232947750222	0	-0.0213448478342713	0.976755650863725	0	1.65555527892565		0
M554.3464T16	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M554T16	554.346362686898	959.021498348262		[M-2H+K]- 517.398	184	107	@M555.3498T16|-13C	-0.200974513853332	0.480232947750222	0	0.0908918442084641	0.605837777650928	0	1.83223375162368		0
M621.0103T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M621T1.1	621.010287178245	47.1881026410738	[421][M]-		18	30	@M485.0354T0.8|+2(HCOONa)|@M553.0227T0.8|+(HCOONa)|@M688.9976T0.8|-(HCOONa)|@M756.9852T0.8|-2(HCOONa)	-0.200438511948263	0.480232947750222	0	0.490774840540951	5.09849241545458e-05	1	0.955479955392624		0
M507.3288T16.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M507T17	507.328756051785	1012.51702896947	[302][M+1]-		138	NA		-0.194427613858286	0.480232947750222	0	-0.549536329595218	0.000342686420438234	1	1.10449295677315		0
M568.268T15.6_6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M568T16.8	568.267963942563	936.251344255614	[368][M]-	[M+Cl]- 533.294	17	NA		0.190196254747921	0.480232947750222	0	-0.0976634078921865	0.544710262668116	0	1.77662086761793		0
M509.3443T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M509T17.1	509.344302331085	1009.26460666249	[305][M+1]-		19	88	@M508.3408T16.8|+13C|@M569.3654T16.8_6|-(CH3COOH)|-(C2H4O2)|-CH3COOH	-0.186868755510215	0.480232947750222	0	0.245208720665293	0.0272325874655087	1	1.77805941189982		0
M164.836T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M165T1.1	164.835977493634	74.8748915821422			113	NA		-0.181465303473489	0.480232947750222	0	-0.080548075351313	0.468882803084591	0	1.92978220524561		0
M669.275T15.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M669T16	669.274968182856	936.444312711618	[457][M+3]-		17	NA		0.173110845106594	0.480232947750222	0	0.0831800567005718	0.471489926949896	0	1.3312069010688		0
M569.1325T16.8_4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M569T17.6	569.132519277075	1009.24677600342			19	NA		-0.168558361848875	0.480232947750222	0	0.229987376395764	0.0205183127651383	1	1.74976636905914		0
M282.7779T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M283T1	282.77785728979	52.2044378017729		[2M+Cl]- 123.904	33	NA		0.167710177867528	0.480232947750222	0	-0.235653244949628	0.0225392801875544	1	1.42568106229971		0
M141.9125T8.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M142T9	141.912466525803	519.466101823636		[M-H]- 142.923	60	NA		0.162150848111168	0.480232947750222	0	0.557626662862083	3.82763136618231e-05	1	1.45949276729446		0
M676.3054T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M676T15.2	676.305356559469	897.634182006528		[M+Cl+NaCOOH]- 573.349	26	NA		-0.154231744160169	0.480232947750222	0	-0.129222878910937	0.203267878794874	0	1.39565325756634		0
M759.3682T0.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M759T1.1	759.368226648204	48.1516638278074		[M-H]- 760.375	18	NA		0.152475649879101	0.480232947750222	0	-0.081745164314821	0.515363385675835	0	1.51648309755685		0
M481.3129T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M481T15.2	481.312917976493	897.46760255199	[285][M+1]-		26	81	@M480.3096T15|+13C|@M541.3341T15|-(CH3COOH)|-(C2H4O2)|-CH3COOH	-0.147991948035857	0.480232947750222	0	-0.167408577300749	0.0924667141355458	0	1.76055359323803		0
M113.1244T0.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M113T1.8	113.124401107496	48.7949518993276			659	NA		-0.141958608909368	0.480232947750222	0	0.0386020452575515	0.805140771575223	0	2.01250463929143		0
M685.2534T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M685T15.1	685.25344827851	897.549364919994	[469][M]-	[M+Cl]- 650.284 [M-H]- 686.261	26	NA		-0.128141741542004	0.480232947750222	0	-0.162940467665285	0.0556965595230476	0	1.81231242305131		0
M540.803T15.2_6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M541T15.5	540.803037536971	914.135424984324			9	NA		-0.0873113800343219	0.480232947750222	0	-0.0706639654072632	0.218593524830575	0	1.90235156382341		0
M590.0498T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M590T1.1	590.049760415445	53.2531527307991			850	98	@M532.0914T0.9|+(NaCl)|@M588.0529T0.9|+34S|+41K|+37Cl	-0.414950922803945	0.481875533586676	0	-0.26963126705885	0.326837056022599	0	1.61530517849338		0
M245.0933T9.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M245T10	245.093250324649	574.40882444333			319	NA		0.338837305043191	0.481875533586676	0	0.233201806750955	0.298435970901765	0	2.21845660433278		0
M504.3097T15.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M504T16	504.309666978257	950.683098580608			935	NA		0.27605915960258	0.481875533586676	0	-0.155320845384505	0.496305569854023	0	1.4873784071077		0
M486.0386T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M486T1	486.038581350359	47.184186502803	[288][M+1]-		18	NA		-0.264895722511579	0.481875533586676	0	0.327123453223747	0.0534162450424996	0	1.30213323764281		0
M215.0327T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M215T1.3	215.032743420859	73.4467167812826			1580	NA		-0.263343993786389	0.481875533586676	0	0.102886588884635	0.677121580587107	0	1.64823225292974		0
M190.9284T8.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M191T8.1	190.928370609835	502.249725077914		[M-H+HCOOH]- 145.931	136	37	@M233.9467T8.4|-(C2H3O.)	0.532514083117466	0.482347003432507	0	-0.190666679233269	0.714282465636059	0	1.89934598904594		0
M174.956T8.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M175T8.1	174.956025042685	502.70150704875		[M-H]- 175.966	136	NA		0.435213531308214	0.486263432009947	0	-0.266848912302617	0.450374935621066	0	1.8064953292931		0
M449.148T17.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M449T17	449.147966828265	1040.10000783259			168	NA		-0.342669764312403	0.486263432009947	0	-0.136718838475197	0.560861823061314	0	1.46403181938688		0
M293.0759T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M293T1.1	293.075872046074	53.2439072961685	[141][M+1]-		33	NA		-0.339013691336257	0.486263432009947	0	0.0347735693459352	0.98149311580715	0	1.68134135713828		0
M211.0976T9.3	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M211T9.1	211.097592821571	556.115265344684			2061	NA		0.260989515750135	0.486263432009947	0	0.0518449858854062	0.751108260539727	0	1.70356003007568		0
M926.3275T0.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M926T1.1	926.327496258653	47.0367081429701	[615][M+1]2-		18	NA		0.257991903541219	0.486263432009947	0	-0.340257872530346	0.038148633816403	1	1.20226171646175		0
M540.7266T15.2_4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M541T15.3	540.726594271424	913.8444126852			445	NA		-0.241486501033645	0.486263432009947	0	0.0436013683484848	0.910544879453405	0	1.3798048582793		0
M613.3337T15	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M613T15.4	613.333748107658	897.493858841862	[412][M+1]-		742	NA		-0.230909679701082	0.486263432009947	0	0.171428156390878	0.316708088064909	0	1.44814627540889		0
M350.0637T0.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M350T1.1	350.063704844754	47.1811777558136	[221][M+1]-		18	NA		-0.216800295896368	0.486263432009947	0	0.40349403351598	0.00231244010147503	1	0.908430031612825		0
M569.6546T16.8_2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M570T17.2	569.654634339541	1010.02171030915			678	NA		-0.174585474111231	0.486263432009947	0	0.256465335142599	0.0188180915924984	1	1.63431021222391		0
M203.799T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M204T1	203.799000919577	56.1628777245726			105	NA		0.160994516819519	0.486263432009947	0	0.0523669091363086	0.627302390977834	0	1.59117404244677		0
M168.0277T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M168T1.1	168.027742504419	54.4289711285792		[M-2H+K]- 131.071 [M+Cl]- 133.061 [M-H]- 169.037	105	NA		0.277149503523617	0.488195146422223	0	-0.247193576233514	0.208663529042068	0	1.91566091361295		0
M148.9801T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M149T1.2	148.980102989697	73.331025391707			113	NA		-0.151022158003697	0.488195146422223	0	-0.0269714787721327	0.780396917770602	0	1.80350965739713		0
M145T1.7_L.Lysine	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	L-Lysine	CHEBI:18019	2	a,b	M145T1.7	145.098199189998	46.1653037114036	[41][M]-	[M+Cl]- 110.13	139	30	@M281.0731T0.8|-2(HCOONa)	-0.221193974917867	0.489225004097384	0	0.528980181029935	0.000124693286628454	1	0.990532114290588		0
M438.299T15.5	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M438T15	438.298960492286	927.42031555353			1264	NA		-0.192589728464215	0.489225004097384	0	-0.56977902216139	0.000445904172885103	1	1.14975913967321		0
M89.0243T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M89T1	89.0243491336104	71.3080511060262	[2][M]-		8	4	@M90.0277T1.2|-13C	0.178017254770683	0.489225004097384	0	-0.154751642814215	0.227272482723593	0	1.91288902980582		0
M510.3469T16.8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M510T17	510.34687663702	1009.30773547976	[305][M+2]-		19	NA		-0.149418057071877	0.489225004097384	0	0.261729549520423	0.00523128283427622	1	1.26586483154232		0
M205.8611T10.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M206T10.1	205.861119687485	613.944091788594			1729	NA		-0.132389228402879	0.489225004097384	0	0.0403102800631086	0.791944742806914	0	1.20350933086104		0
M158.9785T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M159T1.1	158.978495667859	43.4268570318642			90	26	@M130.9836T0.7_2|+(CO)|@M159.9798T0.7|-13C|-15N	0.130435316831665	0.489225004097384	0	0.0820793446854751	0.362132715108934	0	1.94226173474769		0
M459.1456T15.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M459T16	459.145616716294	951.538386832176			41	NA		0.613471947072712	0.494123889863278	0	0.110453175822295	0.782633107583716	0	1.68320007435273		0
M98.9558T2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M99T2	98.9558149178906	122.837101686924			1565	NA		0.466029252798045	0.494123889863278	0	-0.314154966353192	0.399074583180893	0	1.82740970743021		0
M231.9676T8.4	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M232T8.1	231.967647652034	502.468217141327		[M-H]- 232.975	136	NA		0.516656626049727	0.498027687563402	0	-0.404512952070329	0.299395295300461	0	1.74006398513869		0
M610.2453T14.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M610T14	610.245275951952	854.523736597722	[405][M]-		1173	78	@M611.2477T14.2|-13C|@M678.2335T14.2|-(HCOONa)	0.393071681275025	0.498103284528186	0	-1.25169229810557	9.76645579584261e-07	1	0.642750632325345		0
M495.3286T16	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M495T16	495.328643551973	959.20053393267	[291][M+1]-		184	NA		-0.266162692499877	0.498103284528186	0	0.23489793464339	0.227980437551681	0	1.56263063297135		0
M124.9913T0.9	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M125T1.1	124.991336332468	56.1065716182567		[M-H]- 126.004	105	NA		0.235762310565258	0.498103284528186	0	0.0167488997720007	0.883271784923052	0	1.45477248543143		0
M147.0298T1.2	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M147T1.6	147.029846713937	71.5023681966042			8	NA		0.112254916262595	0.498103284528186	0	0.203873119115872	0.0153434325687893	1	1.83442186653597		0
M103.9201T8.6	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M104T9	103.920125196974	517.386491673593			192	NA		0.104099325988813	0.498103284528186	0	0.184501066054471	0.0176878445187414	1	1.80237759694351		0
M404.9151T0.7	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M405T1	404.915109007913	43.112359737765	[250][M]-	[M-H]- 405.921	90	NA		0.289587417129441	0.501877937426664	0	-0.082050376144128	0.81591865267639	0	1.79953541581819		0
M553.3705T16	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M553T16	553.370529249149	959.78354147913	[349][M+1]-		184	NA		-0.221790431996528	0.501877937426664	0	-0.177286632486785	0.258111370646249	0	1.78193121851568		0
M568.5209T16.8_1	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			4		M569T17	568.520900032973	1009.05423886856			674	NA		-0.190221546166169	0.501877937426664	0	0.136686597670078	0.363344203922814	0	1.77113614813039		0
M378T14_Sphingosine.1.phosphate	metabolomics_plasma_c18acquity_neg	LAT	c18acquity	Sphingosine 1-phosphate	CHEBI:37550	2	a,b	M378T14	378.241426282518	821.927482764708			1883	NA		-0.249988701417081	0.507245733265957	0	0.0739316504565561	0.805140771575223	0	1.39342397688023		0
M542.4513T15.2_12	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M542T15.14	542.451338406187	913.583794669968	[343][M]2-		455	NA		-0.130434779384151	0.507245733265957	0	-0.0461151665921431	0.618613200113228	0	1.89129512351658		0
M93.0345T8	metabolomics_plasma_c18acquity_neg	LAT	c18acquity			NA		M93T8	93.0345197762086	479.845209850399	[6][M]-	[M-H-CO2]- 138.025	94	NA		0.604535392409963	0.513583322078456	0	-0.667315662649157	0.120175150956531	0	1.38443848158546		0
