variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M166T2.8_L.phenylalanine	c18hypersil	L-Phenylalanine;Phenylalanine	CHEBI:17295	2	a,b	0.0337245472458498	0.895620501318774	0	0.0336387195609369	0.843127124713772	0	0.026228436479613	0.944811385691544	0	-0.000243348539278543	0.994575121104945	0	0.69211882500028	0.296782862402252	C00079	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis	Phenylalanine	HMDB00159	CID6140	C9H11NO2	165.07898	COLNVLDHVKWLRT-QMMMGPOBSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	M166T2.8	166.086630723806	114.064852814742	[123][M]+	[M+K]+ 127.132 [M+H+NH3]+ 148.054	6	19	@M120.0811T1.9|+(HCOOH)|+(H2O-CO)|@M131.0495T1.9|+(H2O)+(NH3)|@M149.06T1.9|+(NH3)|+NH3|@M167.0898T1.9|-13C
M121.0725T0.83	c18hypersil					-0.0366195951621648	0.856470145772299	0	-0.355684748591312	0.0422609983289419	1	0.0170398959526032	0.966315316803243	0	-0.183731913262729	0.344355616728809	0	0.227135895009871	0.22395912159745											M121T1.2	121.07252955985	49.9639627147923	[54][M]+		1197	20	@M122.0759T0.84|-13C|@M123.0768T0.83|-18O|-13C2
M121.975T0.8	c18hypersil					0.0183805988324579	0.956837476408852	0	-0.075273241781094	0.532923942228269	0	-0.0113861477799624	0.974053785072382	0	-0.0316299946887604	0.81730933921876	0	0.38571274940899	0.265992805154221											M122T1	121.974976775502	47.9003809759464			1198	21	@M123.972T0.8|-34S|-41K|-37Cl
M123T1.5_nicotinamide	c18hypersil	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	2	a,b	0.105048988326335	0.809142159350481	0	0.10736333511452	0.706976600540143	0	0.115922846302475	0.784844041480757	0	0.133205701079937	0.491430491852226	0	0.396197046299488	1.41720357868363	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M123T1.5	123.055842007181	58.579722063129	[57][M]+		53	22	@M124.0592T0.98|-13C
M126.0666T3.32	c18hypersil					0.0117284194748422	0.979628474244156	0	-0.0943352262070292	0.396707858943975	0	0.0147396949083856	0.961558940249289	0	-0.024840688798907	0.848607108622429	0	0.156949182014043	0.236816425575107											M126T3	126.066617346401	198.927636779605		[M+2H-H20]2+ 268.124	13	23	@M127.0744T3.32|-13C|@M128.0822T3.32|-(H2)|@M144.0769T3.31|-(H2O)
M127T2_thymine	c18hypersil	Thymine	CHEBI:17821	2	a,b	0.15250378801321	0.637505040143738	0	0.298949403286372	0.12988557017032	0	0.281291499906647	0.37082476403691	0	0.169637801417114	0.407411901692777	0	0.749921992561635	1.63688391246759	C00178	Nucleotide metabolism	Pyrimidine metabolism	Thymidine	HMDB00262	CID1135	C5H6N2O2	126.04293	RWQNBRDOKXIBIV-UHFFFAOYSA-N	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	M127T2	127.050725112518	111.444787522299		[M+Na+NH3]+ 87.033	6	24	@M243T2.2_Thymidine|-(C5H8O3)
M129.0189T1.05	c18hypersil					0.272214947920542	0.488396492780479	0	0.0743293035445518	0.659740510327314	0	-0.0717678671828033	0.890339510777983	0	-0.0555883545747236	0.824806102298652	0	1.89796638104159	0.488153764743339											M129T1.28	129.018874703301	63.1950428439327		[2M+3H]3+ 192.027	26	25	@M147.0294T1.05|-(H2O)|@M175.0244T1.05|-(HCOOH)|-(H2O-CO)|@M193T1.3_Citric.acid.Isocitric.ac.|-(H2O)-(HCOOH)
M147.0294T1.05	c18hypersil					0.226636879173753	0.539959740846985	0	0.0785221553157989	0.666587646808591	0	-0.0979359959738808	0.835781892661781	0	-0.0879430957491927	0.702834448203262	0	1.61717962598312	0.772321086688509											M147T1	147.029441538402	63.1630348654508		[M+H-HCOOH]+ 192.027	26	25	@M129.0189T1.05|+(H2O)|@M175.0244T1.05|-(CO)|@M193T1.3_Citric.acid.Isocitric.ac.|-(HCOOH)|-(H2O-CO)
M175.0244T1.05	c18hypersil					0.267023335663072	0.479797948786397	0	0.0398088498448637	0.776731038659757	0	-0.0534040305501478	0.916592806601534	0	-0.0992403761566472	0.621327387302068	0	2.10923299588415	0.407190887060081											M175T1.1	175.024406749524	63.0725530759421	[136][M]+	[M+H-H20]+ 192.027	26	25	@M129.0189T1.05|+(HCOOH)|+(H2O-CO)|@M147.0294T1.05|+(CO)|@M176.0277T1.05|-13C|@M193T1.3_Citric.acid.Isocitric.ac.|-(H2O)
M176.0277T1.05	c18hypersil					0.255586701173605	0.514942417527022	0	0.0589816453147218	0.743822888032919	0	-0.0411151836575741	0.951586637533905	0	-0.0621513484933054	0.814045103398335	0	1.76495658412415	0.213749306260007											M176T1	176.027732128274	63.2521634532112	[136][M+1]+		26	25	@M175.0244T1.05|+13C
M194.0384T1.05	c18hypersil					0.246992071578507	0.514942417527022	0	0.039000270116798	0.807609616685963	0	-0.0996769617795632	0.842904870006344	0	-0.133517550286435	0.539269023564988	0	1.78737047694739	0.773209444700218											M194T1.3	194.038400282004	63.1094577778671	[174][M+1]+		26	25	@M193T1.3_Citric.acid.Isocitric.ac.|+13C
M215.017T1.05	c18hypersil					0.233935880358782	0.511416817584445	0	-0.0604714141303795	0.834377300333574	0	-0.0486718337117331	0.922377506385357	0	-0.138052927023143	0.429470836557626	0	2.00080866677444	0.44436694692164											M215T1.1	215.016992060666	62.9923561087437	[220][M]+	[M+Na]+ 192.027	26	25	@M193T1.3_Citric.acid.Isocitric.ac.|+Na|@M216.0203T1.05|-13C|@M217.0211T1.05|-18O|-13C2
M130T1.30_X5.oxo.L.proline	c18hypersil	L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline|D-Pyroglutamic acid;5-oxo-D-proline	CHEBI:18183|CHEBI:16010	2	a,b	0.0896795790277238	0.796167416799697	0	-0.0302641727026298	0.922348948467966	0	-0.135806003406852	0.734992238877262	0	-0.242625942691575	0.10396267781998	0	1.0266416491826	1.24974398751867	C01879|C02237	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID7405|CID439685	C5H7NO3	129.0426	ODHCTXKNWHHXJC-VKHMYHEASA-N|ODHCTXKNWHHXJC-GSVOUGTGSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	M130T1.30	130.050505178278	65.4441797959106	[61][M]+	[M+H]+ 129.043	18	26	@M131.0538T1.09|-13C|@M132.0546T1.09|-18O|-13C2
M189.0744T3.83	c18hypersil					-0.00258282762515094	0.962043055659314	0	0.269175691776542	0.068460223046987	0	-0.053323889304405	0.877802435320166	0	0.261752669204281	0.0879943990435549	0	0.0831555270045521	0.371451599546616											M189T4	189.074421951636	229.815321473535	[160][M+1]+		8	27	@M130.0656T3.83|+(CH3COO.)|@M188.0711T3.83|+13C|@M206.1008T3.83|-(NH3)|-NH3
M204.0902T3.83	c18hypersil					-0.0263582262861348	0.995734213547424	0	0.321709755004214	0.104379626526273	0	-0.0657012597141176	0.891436342830987	0	0.322054368203158	0.124930969488641	0	0.0393636627281646	0.342992897709709											M204T4.10	204.090200443802	229.840426159231	[197][M]2+	[M+H+Na]2+ 384.182	8	27	@M205T4.5_Tryptophan.L.Tryptophan|-13C|@M206.1008T3.83|-13C2|@M207.1043T3.83|-13C3|@M221.0924T3.83|-(OH.)
M205T4.5_tryptophan	c18hypersil	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	2	a,b	0.00411104980166144	0.94468695786859	0	0.25475381222995	0.0718500790961779	0	-0.0479358385951549	0.890933686928958	0	0.248975991773982	0.0980687043133902	0	0.0932158325781363	0.38242694799665	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M205T4.5	205.097700050637	229.840763896443	[201][M]+	[M+H]+ 204.09	8	27	@M130.0656T3.83|+(C2H5NO2)|@M159.0921T3.83|+(HCOOH)|+(H2O-CO)|@M188.0711T3.83|+(NH3)|+NH3|@M204.0902T3.83|+13C|@M206.1008T3.83|-13C|@M207.1043T3.83|-18O|-13C2|@M208.104T3.84|-13C3|-13C-18O
M221.0924T3.83	c18hypersil					-0.0168249890338714	0.998063818147649	0	0.213871936819395	0.128015216497183	0	-0.0573652699431371	0.864492240687034	0	0.205900232023662	0.170267538326523	0	0.114025461935081	0.541474547114818											M221T4	221.092382486067	229.835350679528			8	27	@M130.0656T3.83|+(C2H5NO3)|@M159.0921T3.83|+(H2O)+(CO2)|@M204.0902T3.83|+(OH.)
M189.079T7.4	c18hypersil					0.650947477927421	0.464769923044574	0	-0.240770043920971	0.660828363152401	0	-0.00966093912926169	0.994641594044684	0	-0.413276911779068	0.311689272979644	0	1.9655027219796	0.0727151229746281											M189T7	189.07897776112	443.710043413816			1874	28	@M190T7_Indole.3.propionic.acid..|-13C|@M191.0902T7.41|-13C2|-(H2)
M190T7	c18hypersil	Indole-3-propionic acid;3-Indolepropionic acid|Methyl indole-3-acetate;Indole-3-acetic acid methyl ester;Methyl (indol-3-yl)acetate		2	a,b	0.571016251782648	0.488396492780479	0	-0.225825852551171	0.658243502402207	0	-0.0404008791965218	0.977720002090472	0	-0.289947824434261	0.479668118548969	0	1.86514194732934	0.0876374549709222	C20635	Amino acid metabolism	Tryptophan metabolism	Indole	HMDB02302|HMDB29738	CID3744|CID74706	C11H11NO2	189.079	GOLXRNDWAUTYKT-UHFFFAOYSA-N|KTHADMDGDNYQRX-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)|InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	M190T7	190.086895942449	444.825369428226	[167][M]+		1875	28	@M130.0657T7.41|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M172.0763T7.41|+(H2O)|@M189.079T7.4|+13C|@M191.0902T7.41|-13C
M132.0532T6.46	c18hypersil					0.17517501679316	0.99931809285141	0	-2.61386437752311	0.35446960983946	0	-1.34421233403167	0.861874333416969	0	-1.29669224481216	0.722022341194929	0	0.151242545805946	0.636463157486519											M132T6	132.053199135004	387.547696383732	[64][M+1]+		510	29	@M131.0499T6.46|+13C
M206T6.1_	c18hypersil	N-Cinnamoylglycine;Cinnamoylglycine|5-Methoxyindoleacetic acid|Indolelactic acid;Indole-3-lactic acid	CHEBI:613590|CHEBI:235589|CHEBI:24813	2	a,b	1.70755205485641	0.709509446090919	0	-2.24930494426909	0.370618268569089	0	-0.939730211037887	0.922266347573286	0	-2.34699648263974	0.497696578939148	0	1.10733338722264	0.350919502521861	C05660|C02043	Amino acid metabolism|Lipid metabolism	Tryptophan metabolism|Fatty acids	Hydroxytryptophan|Tryptamine|Acylglycine	HMDB11621|HMDB04096|HMDB00671	CID709625|CID18986|CID92904	C11H11NO3	205.0739	YAADMLWHGMUGQL-VOTSOKGWSA-N|COCNDHOPIHDTHK-UHFFFAOYSA-N|XGILAAMKEQUXLS-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+|InChI=1S/C11H11NO3/c1-15-8-2-3-10-9(5-8)7(6-12-10)4-11(13)14/h2-3,5-6,12H,4H2,1H3,(H,13,14)|InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	M206T6.1	206.082129852331	387.661591612689			537	29	@M131.0499T6.46|+(C2H5NO2)
M132.0451T5.44	c18hypersil					0.258658901905243	0.514942417527022	0	0.840173818076945	0.000163832893842565	1	-0.0536338472118878	0.89535794721105	0	1.13208467906421	2.52498008484211e-05	1	0.595735917328845	0.111731642871542											M132T5	132.045082198566	326.653186061328		[M+K]+ 93.0858	28	30	@M133.0529T5.44|-13C|@M150.0557T5.45|-(H2O)|@M266.1019T5.46|-(C5H10O4)
M134T5	c18hypersil	5-Hydroxyindole		2	a,b	0.587189367365792	0.536832458663897	0	1.60184884514297	0.00184061605635031	1	0.283499081854604	0.883958890257983	0	1.81454616012179	0.000565917339880274	1	0.620608091921735	0.793487774459758		Amino acid metabolism	Tryptophan metabolism	Indole	HMDB59805	CID16504	C8H7NO	133.05276	LMIQERWZRIFWNZ-UHFFFAOYSA-N	InChI=1S/C8H7NO/c10-7-1-2-8-6(5-7)3-4-9-8/h1-5,9-10H	M134T5	134.060732075025	326.569298924081			28	30	@M133.0529T5.44|+13C|@M266.1019T5.46|-(C5H8O4)
M150.0557T5.45	c18hypersil					0.202203303489638	0.580309565563105	0	0.772360045058235	0.000979062071638503	1	-0.121548518247872	0.820364829925961	0	1.06190642948365	0.000174926651555557	1	0.422668565277679	0.115508447974731											M150T5	150.055688534834	326.895003862076			1040	30	@M132.0451T5.44|+(H2O)|@M133.0529T5.44|+(OH.)
M249.1035T5.44	c18hypersil					1.18275735599174	0.509452761696111	0	3.97823731676839	5.91648786327195e-05	1	-0.216426354443103	0.931269830103208	0	5.4118588962288	0.000402506926140342	1	0.574895807027099	0.00497590750760204											M249T5	249.103458806273	326.225685491784	[295][M+2]+		1068	30	@M247.0878T5.44|+(H2)|@M266.1019T5.46|-(OH.)
M264.0906T5.43	c18hypersil					1.52487189817975	0.507364300694735	0	3.56823706562621	0.00174242824319604	1	-0.430877679229033	0.892068806838355	0	5.66271166596799	0.000661870658872598	1	0.775036073081354	0.143549557924736											M264T5.2	264.090586231237	326.070126149287			1073	30	@M247.0878T5.44|+(OH.)|@M265.0984T5.44|-13C|@M266.1019T5.46|-13C2|-(H2)
M265.0984T5.44	c18hypersil					0.614776887499158	0.488396492780479	0	2.11729977750882	1.49648757776775e-05	1	0.125448193627523	0.987368094540196	0	2.61430748186372	2.00307522327101e-05	1	0.522846256861951	0.375106643121984											M265T5.1	265.09836663251	326.692014920804	[344][M]+		1074	30	@M133.0529T5.44|+(C5H8O4)|@M247.0878T5.44|+(H2O)|@M264.0906T5.43|+13C|@M266.1019T5.46|-13C
M132.0452T4.38	c18hypersil					-1.13175751822783	0.674812428362543	0	-0.736271106310399	0.657505168495774	0	-1.00497831191147	0.811194462223444	0	1.27474532150233	0.511496361088745	0	0.829841576265534	0.435723921553218											M132T4	132.045195612204	262.725496910932		[M+H-H20]+ 149.05	4373	31	@M150.056T4.37|-(H2O)
M133T1.11_L.ornithine	c18hypersil	Ornithine;L-Ornithine	CHEBI:15729	2	a,b	-0.0676433308457192	0.847779513987332	0	-0.0100131413573621	0.95730357669638	0	0.195022870519828	0.67964113465155	0	0.0422371965454609	0.884165586967403	0	0.0934531002380094	1.8384992620106	C00077	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|Glutathione metabolism	L-Proline|Urea cylcle|Spermidine	HMDB00214	CID6262	C5H12N2O2	132.08988	AHLPHDHHMVZTML-BYPYZUCNSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	M133T1.11	133.097765701688	41.9738967950525	[72][M]+	[M+H]+ 132.094	49	32	@M155.0797T0.73|-Na|@M177T1.5_Allantoic.acid|-2Na
M245.0494T0.72	c18hypersil					-0.106655737896626	0.773666111548262	0	-0.00534476738965139	0.96432406069253	0	0.1653937474244	0.733720408603975	0	0.0778130050703894	0.751214563538869	0	0.342427059764092	1.63540598341044											M245T1.3	245.049359650845	43.3770925274995			49	32	@M177T1.5_Allantoic.acid|+(HCOONa)|@M381.0248T0.72|-2(HCOONa)
M381.0248T0.72	c18hypersil					-0.089360092586519	0.819164390862052	0	-0.00461762704325608	0.971888990339389	0	0.2064008895554	0.689207495654481	0	0.0845326400301136	0.751191362955669	0	0.301670042825258	1.73094118935826											M381T1.4	381.024785553686	43.3701285827015			49	32	@M245.0494T0.72|+2(HCOONa)|@M517.0001T0.72|-2(HCOONa)
M517.0001T0.72	c18hypersil					-0.119550134312703	0.735849314257156	0	-0.112848232640543	0.600049092502596	0	0.103966582082558	0.808774270827335	0	0.0407479249714626	0.873052093242271	0	0.358381938130726	1.26062334525225											M517T1	517.000115508016	43.3621358183135		[M+H-CO]+ 543.987 [M+H-CO]+ 543.987	49	32	@M381.0248T0.72|+2(HCOONa)|@M652.9751T0.72|-2(HCOONa)
M652.9751T0.72	c18hypersil					-0.0752705472317796	0.847779513987332	0	0.00526243328453546	0.999449358678402	0	0.140786190147455	0.775463271492141	0	0.106878464667739	0.636319943094357	0	0.175137647749776	1.53929708621411											M653T1	652.9750874713	43.2988609873782		[M+Na]+ 629.986 [M+Na]+ 629.986	49	32	@M517.0001T0.72|+2(HCOONa)
M182T1.5_L.tyrosine	c18hypersil	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine|DL-3-Phenylserine;β-Hydroxy-phenylalanine	CHEBI:17895	2	a,b	0.0899008972063235	0.776586690828929	0	0.206321796525273	0.292059282416751	0	0.101963375217505	0.850668278877435	0	0.236946350129639	0.25471333187839	0	0.817485488327684	0.734576840463378	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	HMDB00158|HMDB03831|HMDB02184	CID6057|CID440311|CID94134	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N|VHVGNTVUSQUXPS-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)|InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	M182T1.5	182.081831223757	67.3319007604774	[147][M]+	[M+H]+ 181.076	18	33	@M136.0761T1.12|+(HCOOH)|+(H2O-CO)|@M147.0444T1.12|+(H2O)+(NH3)|@M165.0551T1.12|+(NH3)|+NH3|@M183T1.4_Dulcitol.Galactitol.D.Ma.|-13C|@M364.1596T1.12|-(C6H14O6)
M363.1561T1.12	c18hypersil					0.113979515888783	0.801586022520811	0	0.374571743796185	0.209941451775317	0	0.154525456612713	0.859970125921801	0	0.498028835432919	0.0945008895093806	0	0.559713060474008	0.668218149945504											M363T1.1	363.156074459204	67.2679806310546	[571][M]+	[2M+H]+ 181.076	18	33	@M364.1596T1.12|-13C
M137.0272T1.03	c18hypersil					0.0516647070652443	0.982988380774032	0	-0.930603411840778	0.0104948230509492	1	-0.186278874713869	0.883958890257983	0	-1.15586814066625	0.000910267718117232	1	0.513935020105972	0.58582027346284											M137T1.2	137.027232328401	61.5071080149616		[2M+3H]3+ 204.023	26	34	@M159.0089T1.01|-Na
M138.907T0.8	c18hypersil					0.0368880420240423	0.930067152475755	0	-0.116508023342565	0.512182789252254	0	-0.011284024920478	0.987368094540196	0	-0.152065048141303	0.282080357090832	0	0.533964727217592	0.267660425788559											M139T1	138.907044010411	47.8342479132309			1212	35	@M140.9041T0.8|-34S|-41K|-37Cl|@M142.9011T0.8|-44Ca|@M179.9337T0.79|-(CH3CN)|-(C2H3N)|@M196.8659T0.8|-(NaCl)
M140.9041T0.8	c18hypersil					0.0551695754248414	0.874004613794224	0	-0.10473607357541	0.576664184839699	0	-0.00694171333782023	0.99736016694069	0	-0.14825138903068	0.305645207525998	0	0.633749494199293	0.25928895243653											M141T1	140.904053311784	47.7461376522001			1214	35	@M138.907T0.8|+34S|+41K|+37Cl|@M142.9011T0.8|-34S|-41K|-37Cl|@M181.9307T0.79|-(CH3CN)|-(C2H3N)|@M198.863T0.8|-(NaCl)
M142.9011T0.8	c18hypersil					0.0589806982838574	0.872900046966714	0	-0.113072205147322	0.567571314661216	0	0.0187904713834151	0.952645509781275	0	-0.176231789191728	0.201700239650243	0	0.604957404925883	0.0269668896224648											M143T1	142.901146501706	47.860629835072			1218	35	@M138.907T0.8|+44Ca|@M140.9041T0.8|+34S|+41K|+37Cl|@M200.8601T0.8|-(NaCl)
M150.933T0.78	c18hypersil					0.00365847077020476	0.970350156030586	0	-0.181018032586369	0.141727985503846	0	-0.0485487278020251	0.860095002940189	0	-0.152560608568091	0.108495837339899	0	0.373164018320667	0.916677819235526											M151T1.1	150.93295817185	46.5913841946814			49	35	@M148.9359T0.78|+34S|+41K|+37Cl|@M208.8918T0.78|-(NaCl)
M179.9337T0.79	c18hypersil					0.0354135451326947	0.938807626430169	0	-0.13317693940995	0.441163957892468	0	-0.0119866122906593	0.984368859878395	0	-0.145389621918632	0.319848267412625	0	0.394318890321102	0.355872530825615											M180T1.1	179.933684667082	47.6083196984464			1257	35	@M138.907T0.8|+(CH3CN)|+(C2H3N)|@M181.9307T0.79|-34S|-41K|-37Cl
M181.9307T0.79	c18hypersil					0.0443036079146495	0.909288171588632	0	-0.120117680144343	0.496444839599524	0	-0.0157743869019562	0.978635547675308	0	-0.136095155328615	0.385602959749041	0	0.453677979308749	0.416906239251114											M182T1.1	181.930695671299	47.616659239108			1260	35	@M140.9041T0.8|+(CH3CN)|+(C2H3N)|@M179.9337T0.79|+34S|+41K|+37Cl
M196.8659T0.8	c18hypersil					0.00417953099625379	0.99931809285141	0	-0.0621381667688787	0.724409803633682	0	-0.026002528977056	0.953580113379699	0	-0.0829954655908551	0.553500541785204	0	0.10820121671135	0.498786545262595											M197T1.1	196.865924430035	48.0994235395445			1275	35	@M138.907T0.8|+(NaCl)|@M198.863T0.8|-34S|-41K|-37Cl|@M200.8601T0.8|-44Ca|@M254.8247T0.81|-(NaCl)|@M264.8535T0.78|-(HCOONa)
M198.863T0.8	c18hypersil					0.0354301803235124	0.919963826921699	0	-0.0721064307220125	0.686546902599844	0	-0.0117056634908224	0.980490817098805	0	-0.0912832089913316	0.504551625262993	0	0.423610841214924	0.357838996596133											M199T1	198.86299585742	48.0994235395445			1278	35	@M140.9041T0.8|+(NaCl)|@M196.8659T0.8|+34S|+41K|+37Cl|@M200.8601T0.8|-34S|-41K|-37Cl|@M256.8217T0.81|-(NaCl)|@M266.8507T0.78|-(HCOONa)
M200.8601T0.8	c18hypersil					0.0126878518654223	0.977980973282847	0	-0.0648269089341511	0.70914842055547	0	-0.0323133076976951	0.935641834120032	0	-0.0743456365186574	0.594102801784214	0	0.19549524504137	0.600720481203683											M201T1.1	200.86005730192	48.1061667021629			1279	35	@M142.9011T0.8|+(NaCl)|@M196.8659T0.8|+44Ca|@M198.863T0.8|+34S|+41K|+37Cl|@M258.8187T0.8|-(NaCl)
M206.8948T0.78	c18hypersil					0.000383071138916335	0.966101392774879	0	-0.161757307567893	0.202647765644686	0	-0.0544996510157425	0.818112344036307	0	-0.0881701374718986	0.391126363952764	0	0.275918693744576	1.23640302554614											M207T1	206.894752859168	47.0369311493733			1284	35	@M148.9359T0.78|+(NaCl)|@M208.8918T0.78|-34S|-41K|-37Cl|@M210.8888T0.78|-44Ca|@M264.8535T0.78|-(NaCl)|@M274.8825T0.77|-(HCOONa)
M208.8918T0.78	c18hypersil					-0.00256640314331591	0.963616470573631	0	-0.150306013849367	0.262936987931594	0	-0.0388952555446664	0.890933686928958	0	-0.0814098528318787	0.452539180114367	0	0.18864963561383	0.970628582388562											M209T1	208.891779733451	47.0458962559878			1287	35	@M150.933T0.78|+(NaCl)|@M206.8948T0.78|+34S|+41K|+37Cl|@M210.8888T0.78|-34S|-41K|-37Cl|@M266.8507T0.78|-(NaCl)|@M276.8795T0.77|-(HCOONa)
M210.8888T0.78	c18hypersil					0.0169887173912429	0.992318324039168	0	-0.188707121389019	0.226128985697127	0	-0.0296852068679243	0.936382883959093	0	-0.0984178043384141	0.409315199382393	0	0.415879345597309	0.573632452983946											M211T1	210.888782308031	46.9486432101281		[M+H]+ 209.879	90	35	@M206.8948T0.78|+44Ca|@M208.8918T0.78|+34S|+41K|+37Cl
M216.9237T0.77	c18hypersil					-0.00571103474973356	0.936792849179097	0	-0.159619290499329	0.107049999700532	0	-0.0455305583807188	0.828033647772257	0	-0.100240642152222	0.236330860778875	0	0.231156579870008	1.32791822126343											M217T1.1	216.923675735212	46.2471110759993	[223][M]+		49	35	@M148.9359T0.78|+(HCOONa)|@M218.9207T0.77|-34S|-41K|-37Cl|@M274.8825T0.77|-(NaCl)
