variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M245T1.4_Uridine.β.Pseudouridine	c18hypersil	Uridine|β-Pseudouridine	CHEBI:16704|CHEBI:17802	2	a,b	-0.0755727660652177	0.669264781461947	0	-0.0399195747913197	0.872638297024961	0	0.0577207386119376	0.845806443622446	0	-0.245368726408014	0.311507554899148	0	0.28275091758162	0.0116876710889351	E	E	E	E	E	E	C00299	Nucleotide metabolism	Pyrimidine metabolism	Others|Uridine	HMD00296|HMDB00767	CID6029|CID994335	C9H12N2O6	244.0695	DRTQHJPVMGBUCF-XVFCMESISA-N|PTJWIQPHWPFNBW-UHFFFAOYSA-N	InChI=1S/C9H12N2O6/c12-3-4-6(14)7(15)8(17-4)11-2-1-5(13)10-9(11)16/h1-2,4,6-8,12,14-15H,3H2,(H,10,13,16)/t4-,6-,7-,8-/m1/s1|InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)	M245T1.4	245.077920628412	63.9657404877502	[316][M]+	[M+H-CH3]+ 259.102	39	19	@M113T1.1_Uracil|+(C5H8O4)|@M246.0812T1.07|-13C|@M247.0816T1.06|-18O|-13C2
M160.1343T5.14	c18hypersil					-0.254913547020301	0.363732756533113	0	-0.705212863140584	0.0619828303761007	0	-0.0557062557001018	0.982214712523974	0	-1.10476449178126	0.000123848495623501	1	0.448987202181486	0.174225471072523	E	E	E	E	E	E											M160T5.2	160.134308231873	308.60685124077		[M+K+HCOOH]+ 75.1655 [M+Na+HCOOH]+ 91.1395 [M+H+HCOOH]+ 113.121	2640	20	@M114.1286T5.14|+(HCOOH)|+(H2O-CO)|@M161.1376T5.14|-13C
M133T1.10_Ornithine.L.Ornithine	c18hypersil	Ornithine;L-Ornithine	CHEBI:15729	2	a,b	-0.566193472062103	9.40065691437648e-05	1	0.217664866122831	0.270441749862287	0	-0.194949475800076	0.298892118231941	0	0.111348045618186	0.501700755891108	0	2.08730585223622	1.89205820805071	E	E	E	E	E	E	C00077	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|Glutathione metabolism	L-Proline|Urea cylcle|Spermidine	HMDB00214	CID6262	C5H12N2O2	132.08988	AHLPHDHHMVZTML-BYPYZUCNSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	M133T1.10	133.097944127082	41.8528119534447	[72][M]+		34	21	@M115.0873T0.7|+(H2O)|@M134.1012T0.7|-13C|@M171.0538T0.74|-K|@M193.0359T0.72|-Na-K
M155.0798T0.73	c18hypersil					-0.670027593432202	0.000287867479944917	1	0.21302480592275	0.462469587907503	0	-0.35831011908607	0.207306814736053	0	0.174231214883203	0.469906838823765	0	1.9575334515146	1.93349207696851	E	E	E	E	E	E											M155T1.4	155.07980376034	43.6779679405297		[M+H]+ 154.073 [M+H-CH2]+ 168.09	4	21	@M177T1.6_Allantoic.acid|-Na|@M193.0359T0.72|-K
M172.0572T0.74	c18hypersil					-0.855722570443792	1.60372556731426e-05	1	0.242501955342851	0.409110831662372	0	-0.329052605293256	0.181707392215005	0	0.176681512837218	0.385714778218853	0	2.02455519628458	2.02186780890179	E	E	E	E	E	E											M172T1.1	172.057240094329	44.3565744206622	[131][M+1]+		4	21	@M134.1012T0.7|+K|@M171.0538T0.74|+13C
M177T1.6_Allantoic.acid	c18hypersil	Allantoic acid	CHEBI:30837	2	a,b	-0.477988150899455	0.0124358682907912	1	0.264055088095514	0.329098615080837	0	-0.319951750366084	0.270883950882369	0	0.240899969693224	0.343459869942109	0	1.56363727726061	1.57545371820149	E	E	E	E	E	E	C00499	Nucleotide metabolism	Purine metabolism	Allantoin	HMDB01209	CID203	C4H8N4O4	176.05455	NUCLJNSWZCHRKL-UHFFFAOYSA-N	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	M177T1.6	177.061849464208	43.3365213307779		[M+Na]+ 154.073	4	21	@M155.0798T0.73|+Na|@M261.0236T0.72|-(HCOOK)
M261.0236T0.72	c18hypersil					-0.36933128675463	0.0130250845733183	1	0.204759767075743	0.329165268702462	0	-0.200471785391228	0.383262220314409	0	0.213634685085239	0.282383940569343	0	1.63051530677082	1.40808199558911	E	E	E	E	E	E											M261T1.1	261.023568901749	43.4935035823967		[M+K+NaCOOH]+ 154.073	4	21	@M177T1.6_Allantoic.acid|+(HCOOK)|@M193.0359T0.72|+(HCOONa)|@M344.9854T0.72|-(HCOOK)
M344.9854T0.72	c18hypersil					-0.385576891360099	0.00354569663694558	1	0.224878105234406	0.203874978039044	0	-0.191563832516477	0.286418972510287	0	0.188082675072735	0.222042858197749	0	1.79068738310471	1.77657464778638	E	E	E	E	E	E											M345T1.2	344.985388930623	43.4518586367331	[615][M]+		4	21	@M193.0359T0.72|+(HCOOK)+(HCOONa)|@M261.0236T0.72|+(HCOOK)
M116T1.3_L.Proline.Proline	c18hypersil	L-Proline;Proline	CHEBI:17203	2	a,b	-0.556045562605728	0.00353039884967041	1	0.0813727387991143	0.893653378766318	0	-0.151366592519892	0.552415422477952	0	0.0899205838243944	0.690410976928996	0	1.62228023089478	1.68070723985152	E	E	E	E	E	E	C00148	Amino acid metabolism	Aginine and Proline metabolism	L-Proline	HMDB00162	CID145742	C5H9NO2	115.06333	ONIBWKKTOPOVIA-BYPYZUCNSA-N	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	M116T1.3	116.071400598242	49.4091810475788			4	22	@M117.0747T0.82|-13C
M118T1.5_Isopentyl.nitrite.Isoamy.	c18hypersil	Isopentyl nitrite;Isoamyl nitrite|5-Aminopentanoic acid;5-Aminovaleric acid|L-Valine;Valine|Betaine;Glycine betaine	CHEBI:2691|CHEBI:15887|CHEBI:16414|CHEBI:17750	2	a,b	-0.316957138505572	0.0386719255382277	1	0.196762782529632	0.362675429434283	0	-0.268000532860125	0.207306814736053	0	0.0407689376206513	0.819712599137614	0	1.20545022155276	1.89910098663863	E	E	E	E	E	E	C07457|C00431|C00183|C00719	Amino acid metabolism	Aginine and Proline metabolism|Glycine, Serine and Threonine|Lysine degradation|Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation	D-Proline|Glycine|Others|Valine	HMDB01382|HMDB03355|HMDB00883|HMDB00043	CID8053|CID138|CID6287|CID247	C5H11NO2	117.079	OWFXIOWLTKNBAP-UHFFFAOYSA-N|JJMDCOVWQOJGCB-UHFFFAOYSA-N|KZSNJWFQEVHDMF-BYPYZUCNSA-N|KWIUHFFTVRNATP-UHFFFAOYSA-N	InChI=1S/C5H11NO2/c1-5(2)3-4-8-6-7/h5H,3-4H2,1-2H3|InChI=1S/C5H11NO2/c6-4-2-1-3-5(7)8/h1-4,6H2,(H,7,8)|InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1|InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	M118T1.5	118.086968055155	52.1840105625034	[44][M]+		4	23	@M119.0902T0.87|-13C|@M120.0911T0.87|-18O|-13C2
M137.0796T1.11	c18hypersil					-0.395958962503354	0.0141323138985677	1	-0.0226709835163383	0.850703942373704	0	-0.434271857963097	0.173183528539439	0	-0.14740539739741	0.659446007808679	0	1.48539418135172	1.90398884202164	E	E	E	E	E	E											M137T1.3	137.079620161343	66.8341204199357	[77][M+1]+		7	24	@M136.0762T1.11|+13C|@M183.0852T1.11|-(HCOOH)|-(H2O-CO)
M166.0586T1.11	c18hypersil					-0.407800500182319	0.00638554800350668	1	0.00458234907584298	0.925049639966967	0	-0.298064264641813	0.263398005290193	0	-0.0445130031034537	0.915543415708353	0	1.67708334817508	1.8688830646439	E	E	E	E	E	E											M166T1.3	166.058647857182	66.6979553158783	[123][M+1]+		7	24	@M165.0553T1.11|+13C|@M183.0852T1.11|-(NH3)|-NH3
M182T1.4_L.Tyrosine.Tyrosine.o.Ty.	c18hypersil	L-Tyrosine;Tyrosine|o-Tyrosine	CHEBI:17895|CHEBI:278475	2	a,b	-0.415987638402768	0.00471520736955592	1	0.00661119930972376	0.928097431326963	0	-0.270328409001046	0.279414622299633	0	-0.0480094967517317	0.895377873519739	0	1.686499732848	1.90594210582128	E	E	E	E	E	E	C00082	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Tyrosine	HMDB00158|HMDB06050	CID6057|CID91482	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|WRFPVMFCRNYQNR-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-7(9(12)13)5-6-3-1-2-4-8(6)11/h1-4,7,11H,5,10H2,(H,12,13)	M182T1.4	182.081986257186	66.6808050552254	[155][M]+		7	24	@M119.0497T1.11|+(NH3)+(HCOOH)|@M136.0762T1.11|+(HCOOH)|+(H2O-CO)|@M147.0446T1.11|+(H2O)+(NH3)|@M165.0553T1.11|+(NH3)|+NH3|@M183.0852T1.11|-13C|@M184.086T1.11|-18O|-13C2
M121.0487T5.42	c18hypersil					-0.606923094169744	0.185868776195273	0	0.304768776520284	0.694028903263447	0	-0.171804619886897	0.817814460936054	0	-0.271521929314281	0.64603530312758	0	0.986004899424647	1.03053671808188	E	E	E	E	E	E											M121T5	121.048706225988	325.326414336181	[45][M+1]+		16	25	@M120.0454T5.42|+13C|@M139.0593T5.42|-(H2O)
M138T5_Salicylamide	c18hypersil	Salicylamide	CHEBI:32114	2	a,b	-0.615119871590405	0.11146085835861	0	0.245161793419367	0.726377913393733	0	-0.292602395008227	0.616361958731068	0	-0.215310823455408	0.693882766298503	0	1.1029687000081	1.371838949331	E	E	E	E	E	E					HMDB15687	CID5147	C7H7NO2	137.04768	SKZKKFZAGNVIMN-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c8-7(10)5-3-1-2-4-6(5)9/h1-4,9H,(H2,8,10)	M138T5	138.055993362438	325.487006267938	[79][M]+		16	25	@M120.0454T5.42|+(H2O)|@M139.0593T5.42|-13C
M267.0987T1.81	c18hypersil					-0.531584937918471	0.00130813011888733	1	0.0152281530337568	0.934496680092301	0	-0.204600244054095	0.336247558824829	0	-0.0621112345409358	0.810147374192825	0	1.86640422105721	1.59956119360251	E	E	E	E	E	E											M267T2	267.098688784345	108.758860242769	[374][M]+	[M+H]+ 266.094	63	26	@M120.0451T1.81|+(C5H7O3N)+(H2O)|@M268T2_Adenosine|-13C
M121.0845T1.88	c18hypersil					-0.457875492828922	0.00163485732618148	1	-0.0451718810283204	0.717671005707542	0	-0.254895048404865	0.188402824249426	0	-0.0785689439378956	0.716550672656172	0	1.7479006177384	2.11178303439708	E	E	E	E	E	E											M121T2.3	121.084497190348	113.073185835632	[48][M+1]+		2	27	@M120.0811T1.89|+13C|@M167.0898T1.89|-(HCOOH)|-(H2O-CO)
M166T2.12_L.Phenylalanine.Phenylal.	c18hypersil	L-Phenylalanine;Phenylalanine	CHEBI:17295	2	a,b	-0.442514060143758	0.00181826912290466	1	-0.0393756134268557	0.740113764644375	0	-0.225076936369572	0.226413388625441	0	-0.0901308819594746	0.644781660575909	0	1.74991907078257	2.10677937782697	E	E	E	E	E	E	C00079	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis	Phenylalanine	HMDB00159	CID6140	C9H11NO2	165.07898	COLNVLDHVKWLRT-QMMMGPOBSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	M166T2.12	166.086629926415	113.192854774059	[124][M]+	[M+K+HCOOH]+ 81.1154	2	27	@M120.0811T1.89|+(HCOOH)|+(H2O-CO)|@M131.0495T1.89|+(H2O)+(NH3)|@M149.06T1.89|+(NH3)|+NH3|@M167.0898T1.89|-13C
M139.0509T1.35	c18hypersil					-0.101672607626451	0.432517528282939	0	-1.14964398857338	1.95412586126853e-05	1	-0.0250017401447842	0.95720338563054	0	-1.28523895812961	9.72313464094069e-07	1	0.200894380407786	0.236205925585576	E	E	E	E	E	E											M139T1.4	139.050878612782	81.2183639611949		[M+H-C5H8O4]+ 270.092	56	28	@M122.0244T1.36|+(NH3)|+NH3|@M140.0543T1.35|-13C
M140T1.2_6.Hydroxynicotinic.acid..	c18hypersil	6-Hydroxynicotinic acid|6-Hydroxypicolinic acid;6-Hydroxypyridine-2-carboxylic acid|3-Hydroxypicolinic acid|Picolinic acid N-oxide|Isonicotinic acid N-oxide|Nicotinic acid N-oxide|5-Hydroxynicotinic acid;5-Hydroxypyridine-3-carboxylic acid	CHEBI:16168|CHEBI:64342	2	a,b	0.121342418273251	0.937219904675821	0	-1.32876018399497	2.40893928206524e-05	1	0.159430650692338	0.739988296986738	0	-1.37362580877764	0.00150397342808484	1	0.210898275632281	0.0763447609436676	E	E	E	E	E	E	C01020|C18620	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	Others	HMDB02658|HMD13188	CID72924|CID242721|CID13401|CID69986|CID26130|CID16976|CID34037	C6H5NO3	139.0269	BLHCMGRVFXRYRN-UHFFFAOYSA-N|VRCWSYYXUCKEED-UHFFFAOYSA-N|BRARRAHGNDUELT-UHFFFAOYSA-N|FHYMLBVGNFVFBT-UHFFFAOYSA-N|QCWTWMJMLSKQCJ-UHFFFAOYSA-N|FJCFFCXMEXZEIM-UHFFFAOYSA-N|ATTDCVLRGFEHEO-UHFFFAOYSA-N	InChI=1S/C6H5NO3/c8-5-2-1-4(3-7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)|InChI=1S/C6H5NO3/c8-5-3-1-2-4(7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)|InChI=1S/C6H5NO3/c8-4-2-1-3-7-5(4)6(9)10/h1-3,8H,(H,9,10)|InChI=1S/C6H5NO3/c8-6(9)5-3-1-2-4-7(5)10/h1-4H,(H,8,9)|InChI=1S/C6H5NO3/c8-6(9)5-1-3-7(10)4-2-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO3/c8-6(9)5-2-1-3-7(10)4-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO3/c8-5-1-4(6(9)10)2-7-3-5/h1-3,8H,(H,9,10)	M140T1.2	140.034960590766	81.7672723470002		[M+H-CH2]+ 153.044	56	28	@M122.0244T1.36|+(H2O)
M138.0901T0.67	c18hypersil					0.262329482749166	0.518506620515986	0	-0.226866774851771	0.703526932380214	0	-0.180826045932509	0.775347857002536	0	0.0104368992847519	0.982017664464859	0	0.526395344739966	0.0760500822244017	E	E	E	E	E	E											M138T1.1	138.090052237617	40.4742734286051			1358	29	@M122.0588T0.68|+(CH4)
M122.9253T0.73	c18hypersil					0.173120964962045	0.0760444843669183	0	0.0147951679813652	0.870611884267154	0	0.132753619924674	0.350993968423976	0	0.02026097170776	0.929608826357571	0	1.47070281026001	1.54628620627041	E	E	E	E	E	E											M123T1.2	122.925276898469	43.7598247938755		[M+H-C4H8]+ 177.991	4	30	@M124.9234T0.73|-34S|-41K|-37Cl
M123T1.4_Nicotinamide.Niacinamide.	c18hypersil	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	2	a,b	0.0662182128940287	0.612286296222994	0	-0.0177978184254499	0.950549794742001	0	-0.0321221699769758	0.896285625565259	0	-0.0861718411559451	0.621026739526163	0	0.475550885421423	0.899593058209539	E	E	E	E	E	E	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M123T1.4	123.056003522101	59.5009773242776		[M+2H]2+ 244.102	3	31	@M124.0593T0.99|-13C|@M125.0602T0.99|-18O|-13C2
M125.987T0.66	c18hypersil					0.913724672139164	0.0451111722252818	1	0.199484518567182	0.708818876273375	0	0.0238174317168074	0.993521170724646	0	0.441462827411701	0.370789835605914	0	1.09564465254524	0.27781316136088	E	E	E	E	E	E											M126T1.16	125.986966057215	39.5139673802308	[56][M]+	[M+K]+ 87.0249	10	32	@M143.9975T0.66|-(H2O)|@M167.0136T0.66|-(CH3CN)|-(C2H3N)|@M168.0168T0.66|-(C2H4N.)|@M213.019T0.66|-(C3H5NO2)
M240.0298T0.7	c18hypersil					-0.558154320577875	0.711205854677654	0	-0.295521907876385	0.886713456383477	0	-0.014846599095085	0.968098046053908	0	0.46511486470588	0.326230546858196	0	0.31256089656278	0.18557141369378	E	E	E	E	E	E											M240T1.1	240.029834015485	42.1025362702942		[M+K]+ 201.065	34	32	@M167.0136T0.66|+(HCOOH)+(HCN)|+(C2H3NO2)|@M213.019T0.66|+(HCN)
M130.16T4.42	c18hypersil					0.0772805342855527	0.945539044710311	0	-0.675254668989979	0.0833346783737318	0	0.176224692621002	0.780194362584776	0	0.0641714908709439	0.929685531070152	0	0.0822776925035247	0.442056651628683	E	E	E	E	E	E											M130T4.1	130.160025288899	265.175634433551	[67][M]+		1717	33	@M131.1633T4.42|-13C
M206T6.1_N.Cinnamoylglycine.Cinna.	c18hypersil	N-Cinnamoylglycine;Cinnamoylglycine|5-Methoxyindoleacetic acid|Indolelactic acid;Indole-3-lactic acid	CHEBI:613590|CHEBI:235589|CHEBI:24813	2	a,b	0.535159895653031	0.747894527543415	0	-1.2557721223257	0.451626597605284	0	-0.313043978817422	0.910934977219393	0	-1.37192166729747	0.415768228647243	0	0.309967597046207	0.597384158146407	E	E	E	E	E	E	C05660|C02043	Amino acid metabolism|Lipid metabolism	Tryptophan metabolism|Fatty acids	Hydroxytryptophan|Tryptamine|Acylglycine	HMDB11621|HMDB04096|HMDB00671	CID709625|CID18986|CID92904	C11H11NO3	205.0739	YAADMLWHGMUGQL-VOTSOKGWSA-N|COCNDHOPIHDTHK-UHFFFAOYSA-N|XGILAAMKEQUXLS-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+|InChI=1S/C11H11NO3/c1-15-8-2-3-10-9(5-8)7(6-12-10)4-11(13)14/h2-3,5-6,12H,4H2,1H3,(H,13,14)|InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	M206T6.1	206.082354277118	385.764865843668	[204][M]+		80	34	@M131.05T6.43|+(C2H5NO2)|@M207.0856T6.43|-13C|@M228.0643T6.43|-Na
M132.0775T0.81	c18hypersil					0.399251320738991	0.0137261013129306	1	-0.160760009933416	0.547511095036032	0	0.259594786904252	0.249030570248927	0	-0.0816461633827998	0.687118565535546	0	1.37538598451812	1.28205406045632	E	E	E	E	E	E											M132T1.18	132.077460415761	48.445018997901			4	35	@M133.0807T0.81|-13C
M189.0747T3.82	c18hypersil					-0.658733492398479	0.000693089679618293	1	0.0632409563716081	0.957091209664992	0	-0.281963544199748	0.275512435203745	0	-0.0306283861367405	0.954776983725992	0	1.7834731396009	1.52388189704551	E	E	E	E	E	E											M189T4	189.074703443916	229.213608527984	[163][M+1]+		13	36	@M188.0714T3.82|+13C|@M190.0773T3.82|-13C|@M206.1012T3.82|-(NH3)|-NH3
M205T4.3_Tryptophan.L.Tryptophan	c18hypersil	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	2	a,b	-0.636922073413974	0.000959850161852645	1	0.065935513995985	0.950244965523746	0	-0.257882265407765	0.300738234942257	0	-0.0417598582881915	0.911812487315293	0	1.75894968978536	1.50977447445396	E	E	E	E	E	E	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M205T4.3	205.09801416893	229.274391749985	[201][M]+	[M+H+HCOOH]+ 158.087	13	36	@M132.0814T3.82|+(HCOOH)+(HCN)|+(C2H3NO2)|@M159.0923T3.82|+(HCOOH)|+(H2O-CO)|@M188.0714T3.82|+(NH3)|+NH3|@M190.0773T3.82|+(CH3.)|@M206.1012T3.82|-13C|@M207.1046T3.82|-18O|-13C2|@M208.1043T3.82|-13C3|-13C-18O
M221.0927T3.82	c18hypersil					-0.585016703446733	0.00193911341682736	1	0.0607017916056716	0.952957020238489	0	-0.285720286488004	0.282067465775995	0	-0.079734497324468	0.80775634612665	0	1.68166170727335	1.46369648984629	E	E	E	E	E	E											M221T4	221.092714573592	229.239851129359		[M+H+K]2+ 402.218	13	36	@M159.0923T3.82|+(H2O)+(CO2)
M137T1.1_Hypoxanthine.6.Oxopurine	c18hypersil	Hypoxanthine;6-Oxopurine	CHEBI:17368	2	a,b	-0.647429567616992	0.0118414906681927	1	0.478342592317631	0.14619080287541	0	-0.0752710981772537	0.797902306485527	0	0.0858898227342024	0.737798082839831	0	1.36689207166851	0.829637915347588	E	E	E	E	E	E	C00262	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00157	CID790	C5H4N4O	136.03851	FDGQSTZJBFJUBT-UHFFFAOYSA-N	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	M137T1.1	137.046396402463	61.3804617400447	[78][M]+	[M+H]+ 136.039	3	37	@M138.0497T1.02|-13C
M177.0402T0.9	c18hypersil					0.176419415391614	0.454272100405042	0	0.0136621147423988	0.948852751302616	0	0.205272641658091	0.519486385286558	0	0.129144381076724	0.672286750315666	0	0.682588047395091	1.27320452498296	E	E	E	E	E	E											M177T1.5	177.040179183419	54.1782565114308	[142][M]+		4	38	@M141.0188T0.9|+2(H2O)|@M178.0435T0.9|-13C
M189T2_Gly.Leu.Glycyl.L.leucine	c18hypersil	Gly-Leu;Glycyl-L-leucine	CHEBI:185298	2	a,b	-0.188916218778527	0.676395661328344	0	-0.36825134214698	0.557985973699929	0	-0.284952045350284	0.668976448545804	0	-0.121016911584608	0.865540770616789	0	0.207889690626112	0.337736356861457	E	E	E	E	E	E	C02155	Protien metabolism	Petptides	Dipeptides	HMDB00759	CID92843	C8H16N2O3	188.11609	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	M189T2	189.124487681646	147.47684786613	[165][M]+	[M+H]+ 188.118	65	39	@M143.1187T2.46|+(HCOOH)|+(H2O-CO)|@M171.1138T2.46|+(H2O)|@M190.1278T2.46|-13C|@M191.1284T2.46|-18O|-13C2
M292.1305T2.43	c18hypersil					-0.0629778932524978	0.877973167204365	0	-0.818924134519321	0.315552858342307	0	-0.442285107139124	0.69825915870518	0	0.133661722530041	0.89884169041914	0	0.00638866398943285	0.268278337577255	E	E	E	E	E	E											M292T2	292.130526810325	145.998969176502		[M+H+HCOOH]+ 245.119	65	39	@M171.1138T2.46|+(C3H7O2NS)
M144T1.3_Stachydrine.L.Proline.be.	c18hypersil	Stachydrine;L-Proline betaine	CHEBI:35280	2	a,b	0.0264921940045539	0.811972680975128	0	-1.02193308058254	1.28061033562627e-06	1	-0.0305164023379731	0.971304698417972	0	-1.15459126888413	1.90954703582095e-07	1	0.132570620948105	0.0875975377788823	E	E	E	E	E	E	C10172				HMDB04827	CID115244	C7H13NO2	143.09463	CMUNUTVVOOHQPW-LURJTMIESA-N	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	M144T1.3	144.102591907859	51.5644247409379	[83][M]+		4	40	@M145.1059T0.86|-13C
M190.1085T4.83	c18hypersil					0.299315407120403	0.321290043897316	0	-0.18777250286545	0.69683075756069	0	0.0300401421754621	0.949046868590257	0	-0.111155474100912	0.773292841316117	0	0.772938937987975	0.0163605336033982	E	E	E	E	E	E											M190T5.1	190.108530503841	289.753969220229	[171][M]+	[M+H]+ 189.103	33	41	@M144.1027T4.82|+(HCOOH)|+(H2O-CO)|@M191.1118T4.82|-13C
M144.9827T1.32	c18hypersil					-0.071377752537007	0.838276405487158	0	-0.703608665859896	0.264122089734811	0	-0.210705521744927	0.811415911878574	0	-0.969294261216493	0.0477230590039397	1	0.248522102435971	1.05452801319968	E	E	E	E	E	E											M145T1	144.982691054854	79.4852486358203		[M+K]+ 106.014	56	42	@M146.981T1.33|-34S|-41K|-37Cl
M146T2_N.Isobutyrylglycine.4.Ac.	c18hypersil	N-Isobutyrylglycine|4-Acetamidobutanoic acid;4-Acetamidobutyric acid	CHEBI:17645	2	a,b	-0.204393494527899	0.628651638549192	0	-1.20324473624558	0.0611744713379217	0	-0.575847968995522	0.485766966085684	0	-0.722772310826066	0.277030790372197	0	0.142495265556722	1.15967684075644	E	E	E	E	E	E	C02946	Amino acid metabolism|Lipid metabolism	Aginine and Proline metabolism|Fatty acids	Pustrescine|Acylglycine	HMDB00730|HMDB03681	CID10855600|CID18189	C6H11NO3	145.0739	DCICDMMXFIELDF-UHFFFAOYSA-N|UZTFMUBKZQVKLK-UHFFFAOYSA-N	InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)|InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	M146T2	146.081960166797	120.628475419062	[88][M]+	[M+H]+ 145.075	40	43	@M147.0852T2.01|-13C|@M168.0638T2|-Na
