variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M205.1234T15.7	c18acquity					0.380239391173115	0.845870200710721	0	0.0205151711826872	0.964240757852568	0	0.599836063519543	0.634172550790156	0	-0.304685048902831	0.516568925792812	0	1.33406804404103	E	E	B	E	E	E	M205T16	205.123396026015	943.477975797246	[85][M]-	[M-H]- 206.131 [M-H-CO]- 234.126	135	35	@M161.1334T15.7|+(CO2)|@M206.1269T15.7|-13C|@M233.1185T15.7|-(CO)
M206.1269T15.7	c18acquity					0.198995529209178	0.939964658706629	0	-0.0829781949377217	0.947290320573114	0	0.235475353138538	0.87176339703029	0	-0.358174199898359	0.446956091343991	0	0.322812852911576	E	E	E	E	E	E	M206T16	206.126923177577	943.427715610884	[85][M+1]-		135	35	@M205.1234T15.7|+13C|@M234.1259T15.7|-(CO)|@M325.2174T15.7|-(NC3H9)-(CH3COOH)
M233.1185T15.7	c18acquity					0.350239670588007	0.839784475374162	0	0.00384749943265561	0.977265566485913	0	0.33288124510206	0.771626151196348	0	-0.429425773242967	0.285790984373454	0	0.947760576375207	E	E	B	E	E	E	M233T16	233.118466280782	943.206605320416		[M-H]- 234.126	135	35	@M161.1334T15.7|+(CO2)+(CO)|@M205.1234T15.7|+(CO)|@M234.1259T15.7|-13C
M234.1259T15.7	c18acquity					0.335171449044532	0.875419309559306	0	-0.097509445674401	0.948417125287132	0	0.591313422248177	0.611532030244764	0	-0.392943105765656	0.380839004009105	0	1.2588600585989	E	E	B	E	E	E	M234T16	234.125949860521	943.166100386682			135	35	@M206.1269T15.7|+(CO)|@M233.1185T15.7|+13C
M343.2278T15.7	c18acquity					0.312889660726754	0.906895845271742	0	-0.108410862454043	0.939151517879405	0	0.437097367527993	0.76809639518957	0	-0.404572175255538	0.429074443127707	0	0.90267287157187	E	E	E	E	E	E	M343T16	343.227821663885	943.085927485344	[218][M]-	[M-H]- 344.236	135	35	@M281.2275T15.7|+(H2O)+(CO2)|@M325.2174T15.7|+(H2O)|@M344.2313T15.7|-13C|@M345.2343T15.7|-18O|-13C2|@M411.2153T15.7|-(HCOONa)
M173.9944T8	c18acquity					0.979615243374136	0.451943141895547	0	-0.737703345333198	0.208421779279826	0	0.868833515143828	0.43491992325022	0	-0.169776176902237	0.715714258370193	0	2.0099574228388	E	E	A	E	E	A	M174T8	173.994436306933	477.851581794233	[55][M+1]-		94	36	@M174.9874T8|-15N
M190.9284T8.4	c18acquity					0.532514083117466	0.482347003432507	0	-0.190666679233269	0.714282465636059	0	0.510226367349889	0.480562224946938	0	-0.434468414289668	0.138542430439349	0	1.50065513905139	E	E	E	E	E	E	M191T8.1	190.928370609835	502.249725077914		[M-H+HCOOH]- 145.931	136	37	@M233.9467T8.4|-(C2H3O.)
M191.0197T1.2	c18acquity					0.374123519718363	0.198317415807086	0	0.0612299511389836	0.631779940341891	0	0.0691620211914135	0.881000244096902	0	-0.188589746540824	0.217079230035517	0	0.584980943107305	E	E	E	E	E	E	M191T1.4	191.019734855632	71.2595850720204	[74][M]-		8	38	@M192.0232T1.2|-13C
M209.1547T12.9	c18acquity					0.205598104041163	0.722579891693731	0	0.00721248322744295	0.953100460604971	0	0.00487667898156907	0.985264791595007	0	-0.167848135746567	0.43323889584207	0	0.410893500274531	E	E	E	E	E	E	M209T13	209.154691994969	771.069922955118			1921	39	@M253.1446T12.8|-(CO2)
M215.0328T0.9	c18acquity			4		-0.035074685662476	0.945915415289216	0	0.0769753658436159	0.518126908636353	0	-0.0075463265937934	0.961733353445628	0	0.191235845468793	0.0311327459842017	1	0.113571114206468	E	E	E	E	E	E	M215T1.2	215.032786079221	53.4082162372063	[93][M]-	[M+Cl]- 180.063	33	40	@M216.0362T0.9|-13C|@M217.0299T0.9|-34S|-41K|-37Cl|@M272.9914T0.9|-(NaCl)
M274.9885T0.9	c18acquity					-0.0896314469704684	0.839784475374162	0	0.0230705516066507	0.946215543912983	0	-0.0479748945089575	0.890922369931398	0	0.226370223014889	0.0753985326058817	0	0.398529983711652	E	E	E	E	E	E	M275T1.2	274.988541825572	53.4373616932063	[131][M+2]-		33	40	@M217.0299T0.9|+(NaCl)|@M272.9914T0.9|+34S|+41K|+37Cl|@M332.9471T0.9_2|-(NaCl)
M330.95T0.9_2	c18acquity					-0.0328419080422382	0.945915415289216	0	-0.0406105032029007	0.783091272732887	0	-0.020994687692804	0.923111562090951	0	0.190559924914952	0.0528956710377669	0	0.389850449078874	E	E	E	E	E	E	M331T1.2	330.949991309802	53.3899271588285	[206][M]-	[M-H]- 331.953	33	40	@M332.9471T0.9_2|-34S|-41K|-37Cl|@M334.9442T0.9|-44Ca|@M388.9088T0.9|-(NaCl)
M332.9471T0.9_2	c18acquity			4		-0.0403772837553316	0.939964658706629	0	-0.0299326709499503	0.849609259412654	0	-0.0209909071975929	0.923517033664289	0	0.243695172158446	0.0235237377735219	1	0.287679184067695	E	E	E	E	E	E	M333T1.2	332.94714749308	53.4373616932063	[206][M+2]-		33	40	@M274.9885T0.9|+(NaCl)|@M330.95T0.9_2|+34S|+41K|+37Cl|@M334.9442T0.9|-34S|-41K|-37Cl
M334.9442T0.9	c18acquity					-0.0273766759525333	0.951910575344052	0	-0.0506628138092573	0.737075722739851	0	-0.0308025227526691	0.923111562090951	0	0.183179912241497	0.107004468606047	0	0.534888830957651	E	E	E	E	E	E	M335T1.1	334.944179124568	53.3555096482214	[206][M+4]-		33	40	@M330.95T0.9_2|+44Ca|@M332.9471T0.9_2|+34S|+41K|+37Cl
M388.9088T0.9	c18acquity					-0.0487445372931905	0.948972314919956	0	-0.104718043454229	0.657562684453824	0	-0.00737622788848746	0.976528203360806	0	0.225733523190232	0.203811973860133	0	0.034059644376532	E	E	E	E	E	E	M389T1	388.908840825323	53.6691092986045		[M-H+HCOOH]- 343.919	33	40	@M330.95T0.9_2|+(NaCl)
M227T18_Myristic.acid	c18acquity	Myristic acid	CHEBI:28875	1	a,b,c'	0.0608512310518883	0.939964658706629	0	0.0428273849584073	0.856828753509659	0	-0.150159418215877	0.801005451933155	0	-0.371152731095542	0.0346530085429894	1	0.829895454580559	E	E	E	E	E	E	M227T18	227.201667633925	1061.04273563064	[97][M]-		28	41	@M228.2051T17.7|-13C
M284.2465T17.8	c18acquity					-0.253253376152257	0.543861032497723	0	0.228856002477428	0.270279524762634	0	-0.0882928440342763	0.874113498865626	0	0.356389453049625	0.0539627035277251	0	1.0697754022699	E	E	E	E	E	E	M284T18	284.246540493806	1065.86506979002	[137][M+1]-		14	42	@M283.2432T17.8|+13C|@M328.2363T17.8|-(CO2)
M327.233T17.8	c18acquity			4		-0.283824965400434	0.65128544559132	0	0.358117590752311	0.147555156743952	0	-0.115505695663657	0.869254598395605	0	0.483105917050977	0.034651471992107	1	1.16423415848857	E	E	E	E	E	E	M327T18.1	327.232994513426	1065.97185218865	[203][M]-	[M-H]- 328.24	14	42	@M229.1962T17.8|+(C5H6O2)|@M283.2432T17.8|+(CO2)|@M328.2363T17.8|-13C|@M329.2395T17.8|-18O|-13C2
M241.1809T15	c18acquity					0.292860619477745	0.799959440682813	0	0.643547180746921	0.134029157994922	0	-0.301604318126021	0.874113498865626	0	-0.132209630505475	0.857949515877043	0	0.655475537189291	E	E	E	E	E	E	M241T15	241.180928341241	899.1674160492	[108][M]-	[M-H-CH2]- 256.195	1946	43	@M242.1842T15|-13C
M242.0799T0.9	c18acquity					-0.372040035933241	0.39908713438604	0	-0.157925133545692	0.408778588097232	0	-0.105393601279344	0.869254598395605	0	-0.0846892556759276	0.697158113994926	0	1.16927682633063	E	E	E	E	E	E	M242T1.3	242.079922220402	53.2176737068487	[109][M]-	[M-H-CH2]- 257.103	33	44	@M243.0833T0.9|-13C
M253.2174T17.9	c18acquity			4		0.172371239515726	0.938850538081005	0	-0.790103258069994	0.0196307109252117	1	-0.411099933983987	0.66947560026183	0	-1.29419782999518	0.0001709061887158	1	1.38266068494269	E	E	E	E	E	E	M253T18	253.217368822553	1074.66356427814	[118][M]-	[M-H]- 254.225	534	45	@M254.2208T17.9|-13C|@M255.2238T17.9|-18O|-13C2|@M321.2048T17.9|-(HCOONa)
M255T19_Palmitic.acid	c18acquity	Palmitic acid	CHEBI:15756	2	a,b	-0.0140142157747896	0.994838456746133	0	0.0844307602309158	0.606247763039401	0	-0.115522498994547	0.66947560026183	0	-0.0112557807708527	0.96571036924468	0	1.54992420681841	E	E	E	E	E	E	M255T19	255.232972378168	1132.20760785175	[120][M]-		404	46	@M256.2364T18.9|-13C
M319T16_8.S..Hydroxy..5Z.9E.11Z..	c18acquity	8(S)-Hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoic acid	CHEBI:34486	2	a,b	0.514867915825281	0.73881638143059	0	0.065637637533623	0.903202053097274	0	0.743557388480877	0.480562224946938	0	-0.247500433431036	0.553127361729906	0	1.83846807673498	E	E	B	E	E	E	M319T16	319.227875154107	951.587307573708	[190][M]-	[M-H]- 320.236	41	47	@M257.2275T15.9_2|+(H2O)+(CO2)|@M301.2173T15.9|+(H2O)|@M302.2207T15.9|+(OH.)|@M320.2313T15.9|-13C|@M321.2342T15.9|-18O|-13C2|@M387.2152T15.9|-(HCOONa)
M388.2186T15.9	c18acquity					0.287509065336927	0.811888824833177	0	0.23257700349221	0.605712489134796	0	0.504551414184499	0.552268361444415	0	-0.029915791772309	0.918905640729233	0	1.49963613763861	E	E	B	E	E	E	M388T16	388.218568395672	951.587307573708	[241][M+1]-		41	47	@M320.2313T15.9|+(HCOONa)|@M387.2152T15.9|+13C
M431.2414T15.9	c18acquity					0.166084935222518	0.927799112545239	0	0.0227009466664629	0.959891590532018	0	0.45514674723219	0.535805855959717	0	-0.169300581107034	0.576400542838651	0	1.51023398982836	E	E	E	E	E	E	M431T16	431.241366261677	951.61848733758			41	47	@M387.2152T15.9|+(C2H4O)
M303.233T18	c18acquity			4		-0.450299499826549	0.480232947750222	0	0.400569518592427	0.161390058504676	0	-0.188146341799992	0.736438644702501	0	0.486787149067652	0.0191014363715898	1	1.31170051303932	E	E	E	E	E	E	M303T18.1	303.232950344209	1079.05208243587		[M-H]- 304.239	534	48	@M259.2432T18|+(CO2)|@M304.2364T18|-13C|@M305.2395T18|-18O|-13C2
M273.9602T0.7	c18acquity					0.256143699464333	0.351283726603525	0	0.0669944127329654	0.580914720801943	0	-0.0670353727426498	0.884355975360283	0	-0.00303989238521751	0.997234552911553	0	0.483258770485957	E	E	E	E	E	E	M274T1	273.960203830566	43.1353120914718			90	49	@M274.9571T0.7|-15N
M279.233T18.2	c18acquity					-0.141349723408251	0.845870200710721	0	0.202589728479364	0.426537287250374	0	-0.365509143258613	0.412740550960066	0	0.177660084059966	0.315722327415345	0	2.29873042652071	E	E	E	E	E	E	M279T18	279.232977316424	1090.36183559342	[135][M]-		622	50	@M280.2364T18.2|-13C|@M281.2393T18.2|-18O|-13C2
M281T19_Elaidic.acid	c18acquity	Elaidic acid	CHEBI:27997	2	a,b	0.023659769282002	0.945915415289216	0	-0.0220085293677705	0.837245529524671	0	0.0316985499905016	0.907729667845992	0	0.00614871338969181	0.96571036924468	0	0.0124800820079053	E	E	E	E	E	E	M281T19	281.248653873874	1141.4892748864	[136][M]-		93	51	@M282.2521T19|-13C
M283.2643T20.2	c18acquity			4		-0.10622181269922	0.904775312711166	0	0.456322873445844	0.00545297689636143	1	-0.0303622943671016	0.927274973321884	0	0.402995481305455	0.0171994923538784	1	0.0680428524829994	E	E	E	E	E	E	M283T20	283.26426046975	1213.52887906467	[139][M]-	[M+Cl]- 248.295 [M-H]- 284.272	114	52	@M284.2676T20.2|-13C
M288.9365T0.7	c18acquity					0.228980188793001	0.527884163750596	0	-0.1291139426908	0.542974356129983	0	-0.0417685383961999	0.95001140264852	0	-0.196005604907585	0.226596647054047	0	0.118120531955924	E	E	E	E	E	E	M289T1.1	288.936483344888	43.0935687372298	[140][M]-		90	53	@M289.9383T0.7|-13C|-15N|@M290.9347T0.7|-34S|-41K|-37Cl
M292.0723T0.9	c18acquity					-0.491801793861271	0.351283726603525	0	-0.100021784821585	0.645987577218019	0	-0.17945057000734	0.75428582203692	0	0.0536429703054342	0.797245003448157	0	1.4664761121092	E	E	E	E	E	E	M292T1.1	292.072283515974	53.2396528436159	[141][M]-	[M+Cl]- 257.103	33	54	@M294.0694T0.9|-34S|-41K|-37Cl
M295.2279T15.4	c18acquity					0.189432261161045	0.935664990862925	0	-0.181990269304979	0.787845444509284	0	-0.268786541646405	0.866427028619546	0	-0.585181184688983	0.173203624455459	0	0.654734141778265	E	E	E	E	E	E	M295T15	295.227863049428	925.031275981044	[144][M]-		1259	55	@M296.2313T15.4|-13C|@M297.234T15.4|-18O|-13C2|@M363.2154T15.4|-(HCOONa)
M297.2435T15.7	c18acquity					0.0197057830762688	0.993198556450638	0	0.111347959113136	0.837245529524671	0	-0.690596734523078	0.522205851592465	0	-0.400591311102634	0.429074443127707	0	1.50775646621356	E	E	E	E	E	E	M297T16	297.243544273284	941.850848167278	[154][M]-		1800	56	@M298.2469T15.7|-13C|@M365.231T15.7|-(HCOONa)
M297.2435T15.9	c18acquity					0.167613071009336	0.868313158845906	0	0.466323528051529	0.228216567109808	0	-0.302562278414415	0.759751226343327	0	-0.0911070478461404	0.843231349624089	0	1.22159213530771	E	E	E	E	E	E	M297T16.1	297.243519233073	951.666513555798	[155][M]-		41	57	@M298.2469T15.9|-13C
M301.2173T17.3	c18acquity					-0.256232531369701	0.612899442850627	0	-0.195715033544728	0.398015324870744	0	-0.179603879703269	0.787167432909695	0	-0.033193955998188	0.933513895919113	0	1.47564489210519	E	E	E	E	E	E	M301T17	301.217272351643	1040.13738430196	[157][M]-	[M+Cl]- 266.248 [M-H]- 302.225	168	58	@M302.2207T17.3|-13C
M303.921T0.9	c18acquity					-0.254884831752202	0.541401530193811	0	0.0881042042307225	0.777313454765331	0	-0.166360979908948	0.66947560026183	0	0.240632507334443	0.103340061534917	0	0.982452805468771	E	E	E	E	E	E	M304T1	303.920962850974	53.4245467588409		[M+Cl]- 268.952	33	59	@M305.918T0.9|-34S|-41K|-37Cl
M305.2487T18.7	c18acquity			4		-0.146601836441258	0.913706160513576	0	0.711998665547608	0.00192844374392162	1	-0.194794049490996	0.627098611848347	0	0.649532242067107	0.000226607726434713	1	1.30504087848132	E	E	E	E	E	E	M305T19	305.248683991498	1122.15089969026	[165][M]-		1110	60	@M306.2522T18.7|-13C
M309.2799T20.3	c18acquity			4		0.141623865668491	0.859664703335092	0	-0.259841927657478	0.292734591967425	0	-0.397603674297168	0.43491992325022	0	-0.6578144116466	0.00196999485408687	1	1.82977790457769	E	E	E	E	E	E	M309T20.4	309.27994250779	1217.88990916739	[172][M]-		216	61	@M310.2833T20.3|-13C
M311.2228T15.2	c18acquity					0.381787655014682	0.480232947750222	0	0.456333851666985	0.0558391357732806	0	-0.0855347289442978	0.923111562090951	0	-0.0823114485592118	0.810589851464343	0	0.327546702235706	E	E	E	E	E	E	M311T15	311.222788133086	911.66915638833	[183][M]-		70	62	@M312.2261T15.2|-13C
M317.2122T15.2	c18acquity					0.660513796012211	0.679486200427055	0	-0.209008571206295	0.844081739492342	0	0.577686945625397	0.611532030244764	0	-0.563026549536801	0.19444392701773	0	1.30374517581214	E	E	B	E	E	E	M317T15	317.212238895667	910.585523620938	[189][M]-		1213	63	@M318.2158T15.2|-13C
M321.2436T16.2	c18acquity					0.401907884854989	0.828778353204425	0	-0.172300450179295	0.858592946023268	0	0.240415480924563	0.864998730012924	0	-0.627382087840031	0.155905657303746	0	0.643049098725861	E	E	B	E	E	E	M321T16.1	321.243554111467	969.866388719112	[193][M]-		1283	64	@M322.2472T16.2|-13C
M329.2486T18.1	c18acquity					0.052739573010129	0.982885063211321	0	-0.220151122262145	0.602472233435709	0	-0.17823853662617	0.866427028619546	0	-0.33039986982388	0.267974560940766	0	1.20997279275543	E	E	E	E	E	E	M329T18.1	329.248593705361	1088.26698153089	[204][M]-		630	65	@M330.252T18.1|-13C
M329.2487T18.4	c18acquity			4		-0.0480544214434708	0.993758190925093	0	0.502636522209864	0.00801881216485271	1	-0.241369300437572	0.542507263493053	0	0.550291038388197	0.00227596956095431	1	1.47886039661543	E	E	E	E	E	E	M329T18.2	329.248656305976	1102.42847501721	[205][M]-	[M+Cl]- 294.279 [M-H]- 330.256	57	66	@M330.252T18.4|-13C
M353.1425T17.9	c18acquity			4		0.213977270059003	0.927799112545239	0	-0.806738297729513	0.0469390223734936	1	-0.369321005362442	0.777324397408156	0	-1.37677662909704	0.000528427490430557	1	1.24560627903132	E	E	E	E	E	E	M353T18	353.142514148579	1074.33428907205	[222][M]-		534	67	@M354.1449T17.9|-13C|@M355.1452T17.9|-18O|-41K|-13C2
M359.0483T1.2	c18acquity			4		0.543908729364912	0.478244215320689	0	-0.220013423959013	0.627847613916209	0	-0.0600374517996975	0.969686139760074	0	-0.654210272128767	0.0172660692000395	1	0.0349136374156139	E	E	E	E	E	E	M359T1	359.048287923263	70.8025775490228			8	68	@M381.0301T1.2|-Na
M379.1582T18.2	c18acquity					-0.0864859346937479	0.843692122416946	0	0.149384019987179	0.285483073981526	0	-0.141225736761029	0.680340858812062	0	0.119779360937438	0.359275098226577	0	1.7057696280712	E	E	E	E	E	E	M379T18	379.158232787779	1090.28397662959	[230][M]-		635	69	@M380.1605T18.2|-13C
M400.9091T0.8	c18acquity			4		0.0318762205593046	0.972248560670953	0	-0.215668949631949	0.0395206479963697	1	0.150472013535152	0.480562224946938	0	-0.337944534551056	0.000847694622712492	1	1.55698378443596	E	E	E	E	E	E	M401T1	400.909146803976	48.3173031496787	[248][M]-		18	70	@M468.8967T0.8|-(HCOONa)
M604.8716T0.8	c18acquity			4		0.0755708027773601	0.799110883721674	0	-0.242045439041858	0.00179929238138997	1	0.113774632926503	0.43491992325022	0	-0.32178248784682	2.56939179157437e-05	1	1.3880207971422	E	E	E	E	E	E	M605T1	604.871611009153	48.2395949445535	[400][M]-		18	70	@M468.8967T0.8|+2(HCOONa)|@M536.8842T0.8|+(HCOONa)|@M672.859T0.8|-(HCOONa)
M740.8464T0.8	c18acquity			4		0.0229001579203558	0.972248560670953	0	-0.191740755340255	0.00606856877357823	1	0.0376436321444658	0.855830591687896	0	-0.299273643692553	0.000239314531425376	1	0.526906406795682	E	E	E	E	E	E	M741T1	740.846422926197	48.2425518754511	[503][M]-	[M+Cl+NaCOOH]- 637.891	18	70	@M672.859T0.8|+(HCOONa)|@M808.834T0.8|-(HCOONa)|@M876.8217T0.8_1|-2(HCOONa)
M808.834T0.8	c18acquity			4		0.0215520216395895	0.9804537094211	0	-0.18912224965417	0.0077329983412349	1	0.0685821266143591	0.66630674953977	0	-0.273914335952337	0.000165627917725586	1	1.04488101480326	E	E	E	E	E	E	M809T1	808.8339568045	48.2943350434009	[541][M]-		18	70	@M672.859T0.8|+2(HCOONa)|@M740.8464T0.8|+(HCOONa)|@M876.8217T0.8_1|-(HCOONa)|@M944.8091T0.8_1|-2(HCOONa)
M876.8217T0.8_1	c18acquity			4		0.0694756877500229	0.83847704010067	0	-0.221137496238958	0.0101870315741691	1	0.110139318407283	0.603520611905098	0	-0.338410146811608	0.000349906602641045	1	1.06029284706473	E	E	E	E	E	E	M877T1	876.821668028805	48.2515796616669	[589][M]-		18	70	@M740.8464T0.8|+2(HCOONa)|@M808.834T0.8|+(HCOONa)|@M944.8091T0.8_1|-(HCOONa)
M944.8091T0.8_1	c18acquity			4		0.046407244817992	0.918402882353964	0	-0.21534004711163	0.00514624703331178	1	0.0570447433117174	0.78253606971623	0	-0.323155721684028	0.000275478075024861	1	0.644182107186523	E	E	E	E	E	E	M945T1	944.809095909433	48.2449382523184		[M+Cl+CF3COOH]- 775.846	18	70	@M808.834T0.8|+2(HCOONa)|@M876.8217T0.8_1|+(HCOONa)
M407.1724T7.5	c18acquity			4		0.0692835190111989	0.918402882353964	0	1.08815782400073	0.00251849037156239	1	-0.0270856975316303	0.95927153626296	0	0.908440909890537	0.00875295424949545	1	0.146924090842058	E	E	E	E	E	E	M407T8	407.172356262206	452.053190465716		[2M-H]- 204.091	32	71	@M429.1544T7.5|-Na
M419.1531T15.9	c18acquity					0.669416619885341	0.606533023327339	0	0.229723308179391	0.686425575331317	0	0.809709894740436	0.43491992325022	0	-0.283964955698377	0.516949841592742	0	1.95295504694888	E	E	B	E	E	E	M419T16	419.153123736275	951.514542463026	[258][M]-		41	72	@M421.1531T15.9|-18O|-34S|-41K|-37Cl
M450.2626T14.2	c18acquity			4		0.291408990325031	0.66896794064537	0	-1.38583944346916	1.63148308332249e-08	1	-0.0519935104272626	0.985264791595007	0	-1.6247084420561	9.74064392660765e-10	1	0.11648448480511	E	E	E	E	E	E	M450T14	450.262632575985	849.296763591018	[264][M]-		2264	73	@M451.266T14.2|-13C
M452.2783T15.1	c18acquity			4		-0.0722347158519199	0.739604806113638	0	-0.436103586288271	0.000269101807336706	1	0.0445906261739086	0.881000244096902	0	-0.305959465673963	0.00682671202470087	1	0.321940291878966	E	E	E	E	E	E	M452T15	452.27830406078	906.456103041522	[266][M]-		1186	74	@M453.2815T15.1|-13C
M476.2783T14.6	c18acquity			4		0.147986695381885	0.81714082732146	0	-0.638018921161802	5.86346161381533e-05	1	-0.229752120492776	0.66630674953977	0	-0.790660854021283	2.0369719588761e-05	1	1.05194957773866	E	E	E	E	E	E	M476T15	476.278273356559	876.640437208716	[277][M]-	[M-H]- 477.286	52	75	@M477.2817T14.6|-13C|@M478.2846T14.6|-18O|-13C2|@M544.2656T14.6|-(HCOONa)
M476.2783T14.4	c18acquity			4		0.0403673623317253	0.988238572868581	0	-0.737942393038864	1.55733740719681e-05	1	-0.229821507768802	0.66630674953977	0	-0.864055719107229	1.04084989933904e-05	1	0.931087758726347	E	E	E	E	E	E	M476T14	476.278306888413	864.131328566982	[278][M]-		1904	76	@M477.2819T14.4|-13C
M478.2939T15.5	c18acquity			4		0.138020108003015	0.791447604470842	0	-0.601629223544343	7.05291894600267e-06	1	-0.0906713034570998	0.87176339703029	0	-0.682328971141557	1.66590012603476e-06	1	0.338376150920083	E	E	E	E	E	E	M478T15	478.293942711082	929.142962653662	[280][M]-		1266	77	@M479.2973T15.5|-13C
M538.315T14.2	c18acquity			4		0.379242364563133	0.532372719128794	0	-1.29889457118125	7.39911329038152e-07	1	0.263557573804029	0.480562224946938	0	-1.50669022533574	2.11139336324203e-08	1	0.659944797126744	E	E	E	E	E	E	M538T14	538.315025785114	854.51038110453	[333][M]-		1167	78	@M478.2939T14.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M479.2973T14.2|+(CH3COO.)|@M539.3184T14.2|-13C|@M540.3212T14.2|-18O|-13C2|@M541.3243T14.2|-13C3|-13C-18O|@M582.3414T14.2|-(C2H4O)|@M606.3025T14.2|-(HCOONa)
M610.2453T14.2	c18acquity			4		0.393071681275025	0.498103284528186	0	-1.25169229810557	9.76645579584261e-07	1	0.279639960013718	0.480562224946938	0	-1.36792716611674	7.36314890352907e-08	1	0.754466036287099	E	E	E	E	E	E	M610T14	610.245275951952	854.523736597722	[405][M]-		1173	78	@M611.2477T14.2|-13C|@M678.2335T14.2|-(HCOONa)
M611.2477T14.2	c18acquity			4		0.250206874001702	0.819406249961983	0	-1.26307992554854	2.28539925326462e-06	1	0.287765307721575	0.480562224946938	0	-1.39369697291563	1.10190144793194e-07	1	0.831413880264707	E	E	E	E	E	E	M611T14	611.247725587321	854.52892239879	[405][M+1]-		1174	78	@M610.2453T14.2|+13C|@M683.2373T14.2|-(CO2)-(CO)
M678.2335T14.2	c18acquity			4		0.213231799706609	0.82267569217516	0	-0.960637279044386	4.56778519002606e-05	1	0.250971778791587	0.480562224946938	0	-1.10831132166734	9.3906176664105e-07	1	0.907168076895748	E	E	E	E	E	E	M678T14	678.233521873447	854.669456184378			1175	78	@M610.2453T14.2|+(HCOONa)
M683.2373T14.2	c18acquity			4		0.243280526394509	0.791447604470842	0	-1.21026131620178	4.67409808078878e-07	1	0.220943639607963	0.480562224946938	0	-1.39922856987297	5.452723760123e-09	1	0.720488252254901	E	E	E	E	E	E	M683T14	683.237314565793	854.518550796654			1176	78	@M611.2477T14.2|+(CO2)+(CO)|@M686.2461T14.2|-13C3|-13C-18O
M686.2461T14.2	c18acquity			4		0.473011665771951	0.290785279575646	0	-1.3470039184978	1.63148308332249e-08	1	0.270913101518722	0.43491992325022	0	-1.57863989588044	9.74064392660765e-10	1	0.757089700931775	E	E	E	E	E	E	M686T14	686.246071084892	854.531178177072			1177	78	@M606.3025T14.2|+2(NaCl)|@M683.2373T14.2|+13C3|+13C+18O
