variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M104T8.1_L.serine	hilic	L-Serine;Serine	CHEBI:17115	2	a,b	C00065	Amino acid metabolism|Carbohydrate metabolism|Lipid metabolism	Cysteine and Methionine|Glycine, Serine and Threonine|Glyoxylate and dicarboxylate metabolism|Sphingolipid metabolism	Cysteine|Serine|Glyoxylate|Sphingosine	HMDB00187	CID5951	C3H7NO3	105.04259	MTCFGRXMJLQNBG-REOHCLBHSA-N	InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)/t2-/m0/s1	M104T8.1	104.035398685789	480.099677326567	[38][M+3]-		2	18	@M105.0387T8|-13C
M105T6_D.glyceric.acid	hilic	D-Glyceric acid	CHEBI:32398	2	a,b	C00258	Amino acid metabolism|Carbohydrate metabolism	Glycine, Serine and Threonine|Glyoxylate and dicarboxylate metabolism|Pentose Phosphate pathway	Serine|Glyoxylate|Glycerate	HMDB00139	CID439194	C3H6O4	106.02661	RBNPOMFGQQGHHO-UWTATZPHSA-N	InChI=1S/C3H6O4/c4-1-2(5)3(6)7/h2,4-5H,1H2,(H,6,7)/t2-/m1/s1	M105T6	105.019347161813	368.623601126344	[51][M]-		309	19	@M106.0227T6.14|-13C
M288.0763T7.95	hilic															M288T8.1	288.076285204808	476.971272216221	[416][M]-	[M-H-C5H8O4]- 421.138	2	20	@M108.0126T7.96|+(C6H10O5)+(H2O)|@M289.0798T7.95|-13C|@M290.0722T7.94|-34S|-41K|-37Cl
M144.0125T2.16	hilic															M144T2	144.012500752295	129.586621772228		[M-H-CH4]- 161.052 [M-H-CO2]- 189.008	18	21	@M110T2_Pyrrole.2.carboxylic.acid|+(H2S)
M110.9854T8.59	hilic															M111T9	110.985359906143	515.285189353668		[M+Cl]- 76.0167	1288	22	@M111.9887T8.59|-13C|@M291.0491T8.57|-(C6H10O5)-(H2O)
M191T10_citric.acid	hilic	Citric acid|Isocitric acid	CHEBI:30769|CHEBI:30887	2	a,b	C00158|C00311	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Citrate Cycle|Glyoxylate and dicarboxylate metabolism	Glutamate|Krebs cycle|Citrate	HMDB00094|HMDB00193	CID311|CID1198	C6H8O7	192.027	KRKNYBCHXYNGOX-UHFFFAOYSA-N|ODBLHEXUDAPZAU-UHFFFAOYSA-N	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)|InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)	M191T10	191.019869255792	608.554907908888	[220][M]-	[M+Cl]- 156.056	23	23	@M111.0088T10.14|+2(H2O)+(CO2)|@M173T10_cis.Aconitic.acid.Dehydr.|+(H2O)|@M192.0232T10.14|-13C|@M193.0239T10.14|-18O|-13C2
M111.9296T11.65	hilic															M112T12	111.929552622247	698.762988800787			2291	24	@M113.9367T11.65|-18O|-13C2
M112.9374T11.65	hilic															M113T12	112.937392890098	699.034439428764			2291	24	@M113.9367T11.65|-13C|-15N|@M293.0011T11.65|-(C6H10O5)-(H2O)
M112.9857T1.64	hilic															M113T2	112.985705583888	98.3737778947091	[56][M]-		37	25	@M113.989T1.64|-13C
M114T6.1_L.proline	hilic	L-Proline;Proline	CHEBI:17203	2	a,b	C00148	Amino acid metabolism	Aginine and Proline metabolism	L-Proline	HMDB00162	CID145742	C5H9NO2	115.06333	ONIBWKKTOPOVIA-BYPYZUCNSA-N	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	M114T6.1	114.056078000667	375.317400978672	[60][M]-		7	26	@M115.0594T6.26|-13C|@M116.0603T6.27|-18O|-13C2
M116.0071T9.11	hilic															M116T9	116.007111755835	546.876999832599	[62][M+1]-		538	27	@M115T9_Maleic.acid.Fumaric.acid|+13C|@M117.008T9.11|-13C|-15N|@M134.0177T9.21|-(H2O)|@M231.9947T9.2|-(H3PO4)-(H2O)
M117.008T9.11	hilic															M117T9	117.008038611544	546.870821993904	[62][M+2]-		538	27	@M115T9_Maleic.acid.Fumaric.acid|+18O|+13C2|@M116.0071T9.11|+13C|+15N
M133T9_malic.acid	hilic	Diglycolic acid|L-malic acid;(S)-malic acid;(2S)-2-hydroxybutanedioic acid;malic acid	CHEBI:6650	2	a,b	C00149	Carbohydrate metabolism	Citrate Cycle|Glyoxylate and dicarboxylate metabolism|Pyruvate metabolism	Krebs cycle|Citrate|Pyruvate	HMDB00156	CID8088|CID222656	C4H6O5	134.0215	QEVGZEDELICMKH-UHFFFAOYSA-N|BJEPYKJPYRNKOW-REOHCLBHSA-N	InChI=1S/C4H6O5/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)|InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/t2-/m0/s1	M133T9	133.014336430846	552.396025655114	[92][M]-	[M-H]- 134.023	6	27	@M115T9_Maleic.acid.Fumaric.acid|+(H2O)|@M134.0177T9.21|-13C|@M135.0185T9.21|-18O|-13C2|@M230.9913T9.2|-(H3PO4)
M212.9808T9.13	hilic															M213T9	212.980774120958	547.772870697162			538	27	@M115T9_Maleic.acid.Fumaric.acid|+(H3PO4)
M231.9947T9.2	hilic															M232T9	231.994739368296	552.050758759213	[304][M+1]-		6	27	@M116.0071T9.11|+(H3PO4)+(H2O)|@M134.0177T9.21|+(H3PO4)|@M230.9913T9.2|+13C|@M267.0361T9.21|-(H2O)-(NH3)
M267.0361T9.21	hilic															M267T9.1	267.036064039609	552.896509510838		[2M-H]- 134.023	6	27	@M231.9947T9.2|+(H2O)+(NH3)
M328.9685T9.2	hilic															M329T9	328.96847421793	552.143015564481		[M-2H+K]- 292.02	6	27	@M230.9913T9.2|+(H3PO4)
M115T2.2_hexanoic.acid	hilic	Caproic acid;Hexanoic acid	CHEBI:30776	2	a,b	C01585	Lipid metabolism	Fatty acids	Straight chain	HMDB00535	CID8892	C6H12O2	116.08373	FUZZWVXGSFPDMH-UHFFFAOYSA-N	InChI=1S/C6H12O2/c1-2-3-4-5-6(7)8/h2-5H2,1H3,(H,7,8)	M115T2.2	115.076522081929	93.5029673587562	[63][M]-	[M-H-C6H10O4]- 262.142	45	28	@M116.0799T1.56|-13C
M115.9757T17.09	hilic															M116T17	115.975698035146	1025.4355748632			28	29	@M117.9738T17.09|-34S|-41K|-37Cl|@M158.9815T17.09|-(NHCO)|@M159.9655T17.09|-(CO2)|@M161.9635T17.09|-(CH2S)
M117.9738T17.09	hilic															M118T17.1	117.973808231627	1025.66932256023			28	29	@M115.9757T17.09|+34S|+41K|+37Cl|@M161.9635T17.09|-(CO2)
M156.9137T17.12	hilic															M157T17	156.91374369173	1027.43195724369			28	29	@M154.9156T17.13|+34S|+41K|+37Cl|@M200.9036T17.13|-(CO2)
M158.9815T17.09	hilic															M159T17.1	158.981522974294	1025.58400310839		[M+Cl]- 124.005	28	29	@M115.9757T17.09|+(NHCO)
M159.9655T17.09	hilic															M160T17	159.965522073481	1025.57981579935			28	29	@M115.9757T17.09|+(CO2)|@M161.9635T17.09|-34S|-41K|-37Cl|@M197.9214T17.09|-K
M161.9635T17.09	hilic															M162T17.1	161.963528985866	1025.5786511433		[M-H-HCOOH]- 208.967	28	29	@M115.9757T17.09|+(CH2S)|@M117.9738T17.09|+(CO2)|@M159.9655T17.09|+34S|+41K|+37Cl|@M199.9089T17.13|-Ca|@M199.9196T17.09|-K
M162.9476T17.1	hilic															M163T17	162.947601428961	1025.74183624243	[151][M]-		28	29	@M200.9036T17.13|-K
M197.9214T17.09	hilic															M198T17	197.921449058782	1025.42604536008			28	29	@M154.9156T17.13|+(NHCO)|@M159.9655T17.09|+K|@M199.9196T17.09|-34S|-41K|-37Cl|@M214.9481T17.09|-(NH3)|-NH3|@M241.9115T17.09|-(CO2)|@M258.938T17.09|-(NH3)-(CO2)|@M259.922T17.09|-(H2O)-(CO2)
M198.9055T17.13	hilic															M199T17	198.905459927752	1027.6557217137	[235][M]-	[M-H]- 199.91	28	29	@M154.9156T17.13|+(CO2)|@M199.9089T17.13|-13C|@M200.9036T17.13|-34S|-41K|-37Cl|@M236.8615T17.1|-K|@M258.938T17.09|-(NH3)-(CONH)|@M259.922T17.09|-(NH3)-(CO2)|@M261.9094T17.1|-Na-CH3CN|@M261.9201T17.09|-(CH2S)-(NH3)
M199.9196T17.09	hilic															M200T17.1	199.919570801858	1025.4063076943			28	29	@M161.9635T17.09|+K|@M197.9214T17.09|+34S|+41K|+37Cl|@M261.9201T17.09|-(H2O)-(CO2)
M214.9481T17.09	hilic															M215T17	214.948119534862	1025.5786511433			28	29	@M154.9156T17.13|+(NH3)+(CONH)|@M197.9214T17.09|+(NH3)|+NH3|@M258.938T17.09|-(CO2)
M215.932T17.09	hilic															M216T17	215.931992291903	1025.66728701384		[M-H+NH3]- 199.91	28	29	@M258.938T17.09|-(NHCO)|@M259.922T17.09|-(CO2)|@M261.9201T17.09|-(CH2S)
M237.865T17.11	hilic															M238T17	237.865004099096	1026.51785947508	[321][M+1]-		28	29	@M199.9089T17.13|+K|@M236.8615T17.1|+13C|@M238.8596T17.11|-15N
M238.8596T17.11	hilic															M239T17	238.859645446161	1026.38544574123	[321][M+2]-		28	29	@M200.9036T17.13|+K|@M236.8615T17.1|+34S|+41K|+37Cl|@M237.865T17.11|+15N|@M240.8578T17.11|-34S|-41K|-37Cl
M240.8578T17.11	hilic															M241T17	240.857834335417	1026.78473997029			28	29	@M236.8615T17.1|+44Ca|@M238.8596T17.11|+34S|+41K|+37Cl
M241.9115T17.09	hilic															M242T17	241.91147202245	1025.42402728986			28	29	@M197.9214T17.09|+(CO2)|@M258.938T17.09|-(NH3)|-NH3|@M259.922T17.09|-(H2O)
M242.8954T17.1	hilic															M243T17	242.895373435041	1026.01944343982			28	29	@M244.8935T17.1|-34S|-41K|-37Cl|@M260.9061T17.1|-(H2O)
M244.8935T17.1	hilic															M245T17	244.893500769228	1026.01944343982		[M-H+HCOOH]- 199.91	28	29	@M242.8954T17.1|+34S|+41K|+37Cl|@M262.9042T17.12|-(H2O)
M253.8881T17.08	hilic															M254T17	253.888129992692	1025.09700565277			28	29	@M296.8941T17.08|-(NHCO)|@M297.8779T17.09|-(CO2)|@M359.8786T17.09|-(H2O)-2(CO2)
M254.8722T17.1	hilic															M255T17	254.87217560768	1026.01944343982			28	29	@M256.8704T17.1|-34S|-41K|-37Cl|@M292.8282T17.1|-K|@M298.862T17.1|-(CO2)|@M300.8602T17.1|-(CH2S)
M256.8704T17.1	hilic															M257T17	256.870392418461	1026.25582462033		[M-H]- 257.878	28	29	@M254.8722T17.1|+34S|+41K|+37Cl|@M294.8262T17.11|-K|@M300.8602T17.1|-(CO2)
M260.9061T17.1	hilic															M261T17.1	260.906061720597	1026.22208724284	[360][M]-		28	29	@M242.8954T17.1|+(H2O)|@M261.9094T17.1|-13C|@M262.9042T17.12|-34S|-41K|-37Cl|@M298.862T17.1|-K
M262.9042T17.12	hilic															M263T17	262.90417849211	1026.99153071498	[362][M]-		28	29	@M244.8935T17.1|+(H2O)|@M260.9061T17.1|+34S|+41K|+37Cl|@M261.9094T17.1|+15N|@M300.8602T17.1|-K
M292.8282T17.1	hilic															M293T17	292.828182753336	1026.23300711495			28	29	@M254.8722T17.1|+K|@M294.8262T17.11|-34S|-41K|-37Cl|@M335.8339T17.08|-(NHCO)|@M336.8181T17.11|-(CO2)|@M338.816T17.11|-(CH2S)
M294.8262T17.11	hilic															M295T17	294.826170851958	1026.36987155682		[M-2H+K]- 257.878	28	29	@M256.8704T17.1|+K|@M292.8282T17.1|+34S|+41K|+37Cl|@M338.816T17.11|-(CO2)|@M340.8141T17.11|-(CH2S)
M296.8941T17.08	hilic															M297T17	296.894149682769	1025.06340900822			28	29	@M253.8881T17.08|+(NHCO)|@M258.938T17.09|+K
M297.8779T17.09	hilic															M298T17	297.87787309145	1025.12840889073			28	29	@M253.8881T17.08|+(CO2)|@M259.922T17.09|+K|@M335.8339T17.08|-K|@M359.8786T17.09|-(H2O)-(CO2)
M298.862T17.1	hilic															M299T17	298.862021414195	1026.16963086923	[441][M]-		28	29	@M254.8722T17.1|+(CO2)|@M260.9061T17.1|+K|@M299.8654T17.11|-13C|@M300.8602T17.1|-34S|-41K|-37Cl|@M360.8626T17.1|-(H2O)-(CO2)|@M361.866T17.11|-Na-CH3CN
M299.8654T17.11	hilic															M300T17	299.8653666139	1026.5991150106	[441][M+1]-		28	29	@M261.9094T17.1|+K|@M298.862T17.1|+13C|@M300.8602T17.1|-15N|@M361.866T17.11|-(H2O)-(CO2)
M300.8602T17.1	hilic															M301T17	300.860173801147	1026.17597274952	[441][M+2]-		28	29	@M254.8722T17.1|+(CH2S)|@M256.8704T17.1|+(CO2)|@M262.9042T17.12|+K|@M298.862T17.1|+34S|+41K|+37Cl|@M299.8654T17.11|+15N|@M362.8606T17.11|-(H2O)-(CO2)
M335.8339T17.08	hilic															M336T17	335.833948025262	1024.81755735813			28	29	@M259.922T17.09|+2K|@M292.8282T17.1|+(NHCO)|@M297.8779T17.09|+K|@M397.8343T17.08|-(H2O)-(CO2)
M336.8181T17.11	hilic															M337T17	336.818116632196	1026.30230961085	[519][M]-		28	29	@M292.8282T17.1|+(CO2)|@M337.8215T17.11|-13C|@M338.816T17.11|-34S|-41K|-37Cl|@M340.8141T17.11|-44Ca|@M374.7739T17.11|-K
M337.8215T17.11	hilic															M338T17	337.821496653729	1026.65743691096	[519][M+1]-		28	29	@M336.8181T17.11|+13C|@M338.816T17.11|-15N
M338.816T17.11	hilic															M339T17	338.815991946838	1026.38544574123	[519][M+2]-		28	29	@M292.8282T17.1|+(CH2S)|@M294.8262T17.11|+(CO2)|@M336.8181T17.11|+34S|+41K|+37Cl|@M337.8215T17.11|+15N|@M340.8141T17.11|-34S|-41K|-37Cl|@M376.7719T17.11|-K
M340.8141T17.11	hilic															M341T17	340.814065926199	1026.30230961085		[M-H]- 341.814	28	29	@M294.8262T17.11|+(CH2S)|@M336.8181T17.11|+44Ca|@M338.816T17.11|+34S|+41K|+37Cl
M359.8786T17.09	hilic															M360T17	359.878586685037	1025.12840889073		[M-H]- 360.888	28	29	@M253.8881T17.08|+(H2O)+2(CO2)|@M261.9094T17.1|+(H2SO4)|@M297.8779T17.09|+(H2O)+(CO2)|@M397.8343T17.08|-K
M360.8626T17.1	hilic															M361T17.1	360.862637927128	1026.20981962755	[558][M]-		28	29	@M298.862T17.1|+(H2O)+(CO2)|@M361.866T17.11|-13C|@M362.8606T17.11|-34S|-41K|-37Cl|@M398.8185T17.11|-K
M361.866T17.11	hilic															M362T17	361.866028379377	1026.84038998458	[558][M+1]-		28	29	@M298.862T17.1|+Na+CH3CN|@M299.8654T17.11|+(H2O)+(CO2)|@M360.8626T17.1|+13C|@M362.8606T17.11|-15N|@M399.8221T17.11|-K
M362.8606T17.11	hilic															M363T17	362.860644484552	1026.35838540371	[558][M+2]-		28	29	@M300.8602T17.1|+(H2O)+(CO2)|@M360.8626T17.1|+34S|+41K|+37Cl|@M361.866T17.11|+15N|@M400.8164T17.11|-K
M374.7739T17.11	hilic															M375T17	374.773909485541	1026.31233854778			28	29	@M336.8181T17.11|+K|@M376.7719T17.11|-34S|-41K|-37Cl|@M436.7745T17.11|-(H2O)-(CO2)|@M437.7779T17.11|-Na-CH3CN
M376.7719T17.11	hilic															M377T17	376.771920830555	1026.38544574123		[M+Cl]- 341.814	28	29	@M338.816T17.11|+K|@M374.7739T17.11|+34S|+41K|+37Cl|@M438.7724T17.11|-(H2O)-(CO2)
M397.8343T17.08	hilic															M398T17	397.834314413017	1024.87364002214		[M-2H+K]- 360.888	28	29	@M335.8339T17.08|+(H2O)+(CO2)|@M359.8786T17.09|+K|@M435.7905T17.08|-K
M398.8185T17.11	hilic															M399T17	398.818475177292	1026.31233854778	[612][M]-	[2M-H]- 199.91	28	29	@M360.8626T17.1|+K|@M399.8221T17.11|-13C|@M400.8164T17.11|-34S|-41K|-37Cl
M399.8221T17.11	hilic															M400T17	399.822069560883	1026.50427209882	[612][M+1]-		28	29	@M361.866T17.11|+K|@M398.8185T17.11|+13C|@M400.8164T17.11|-15N
M400.8164T17.11	hilic															M401T17	400.816394712601	1026.34038619673	[612][M+2]-		28	29	@M362.8606T17.11|+K|@M398.8185T17.11|+34S|+41K|+37Cl|@M399.8221T17.11|+15N
M430.7405T17.11	hilic															M431T17	430.740452965824	1026.31233854778		[M-H-CO2]- 475.74	28	29	@M432.7384T17.11|-34S|-41K|-37Cl|@M474.7304T17.11|-(CO2)|@M476.7283T17.11|-(CH2S)
M432.7384T17.11	hilic															M433T17	432.738406421794	1026.65743691096		[M-H-COCH2]- 475.74	28	29	@M430.7405T17.11|+34S|+41K|+37Cl|@M476.7283T17.11|-(CO2)
M435.7905T17.08	hilic															M436T17	435.790505005889	1024.75296012995		[M+2Cl]2- 801.641	28	29	@M397.8343T17.08|+K
M436.7745T17.11	hilic															M437T17	436.774517897692	1026.30230961085	[651][M]-	[2M-2H+K]- 199.91	28	29	@M374.7739T17.11|+(H2O)+(CO2)|@M437.7779T17.11|-13C|@M438.7724T17.11|-34S|-41K|-37Cl|@M440.7701T17.11|-44Ca|@M474.7304T17.11|-K
M437.7779T17.11	hilic															M438T17	437.777881883387	1026.59255178102	[651][M+1]-		28	29	@M374.7739T17.11|+Na+CH3CN|@M436.7745T17.11|+13C|@M438.7724T17.11|-15N
M438.7724T17.11	hilic															M439T17	438.77244937314	1026.31233854778	[651][M+2]-		28	29	@M376.7719T17.11|+(H2O)+(CO2)|@M436.7745T17.11|+34S|+41K|+37Cl|@M437.7779T17.11|+15N|@M440.7701T17.11|-34S|-41K|-37Cl|@M476.7283T17.11|-K
M440.7701T17.11	hilic															M441T17	440.770073199038	1026.79345227775		[M-H]- 441.767	28	29	@M436.7745T17.11|+44Ca|@M438.7724T17.11|+34S|+41K|+37Cl
M474.7304T17.11	hilic															M475T17	474.730442580324	1026.36987155682		[M-H]- 475.74	28	29	@M430.7405T17.11|+(CO2)|@M436.7745T17.11|+K|@M476.7283T17.11|-34S|-41K|-37Cl
M476.7283T17.11	hilic															M477T17	476.728348278673	1026.48269635419		[M+Cl]- 441.767	28	29	@M430.7405T17.11|+(CH2S)|@M432.7384T17.11|+(CO2)|@M438.7724T17.11|+K|@M474.7304T17.11|+34S|+41K|+37Cl|@M514.684T17.11|-K
M514.684T17.11	hilic															M515T17	514.683983484054	1026.76556572013		[M+Cl]- 479.713	28	29	@M476.7283T17.11|+K
M236.0778T8.25	hilic															M236T8	236.077826892229	495.057552656983	[319][M]-	[M-H]- 237.083	15	30	@M116.0354T8.25|+(C4H8O4)|@M192.0879T8.26|+(CO2)|@M237.0812T8.25|-13C
M116T5.1_L.valine	hilic	L-Valine;Valine	CHEBI:16414	2	a,b	C00183	Amino acid metabolism	Valine, Leucine and Isoleucine biosynthesis|Valine, Leucine and Isoleucine degradation	Valine	HMDB00883	CID6287	C5H11NO2	117.07898	KZSNJWFQEVHDMF-BYPYZUCNSA-N	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)/t4-/m0/s1	M116T5.1	116.071770500428	302.630828136493	[64][M]-	[M-H]- 117.079	12	31	@M117.0751T5.05|-13C
M116.9072T1.68	hilic															M117T2	116.90721398638	100.81381865101		[M-H-CO2]- 161.908	37	32	@M118.9042T1.68|-34S|-41K|-37Cl|@M120.9013T1.68|-44Ca|@M160.897T1.68|-(CO2)|@M222.8976T1.68|-(H2O)-2(CO2)
M224.8948T1.68	hilic															M225T2	224.894768502701	101.087253862276		[M-2H+K]- 187.934	37	32	@M118.9042T1.68|+(H2O)+2(CO2)|@M222.8976T1.68|+34S|+41K|+37Cl
M117T9.1_methylmalonic.acid	hilic	Methylmalonic acid;2-Methylmalonic acid|Succinic acid	CHEBI:30860|CHEBI:15741	2	a,b	C02170|C00042	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Valine, Leucine and Isoleucine degradation|Butanoate metabolism|Citrate Cycle|Propanoate metabolism	Glutamate|Valine|L-Glutamate|Krebs cycle|Succinate	HMDB00202|HMDB00254	CID487|CID1110	C4H6O4	118.0266	ZIYVHBGGAOATLY-UHFFFAOYSA-N|KDYFGRWQOYBRFD-UHFFFAOYSA-N	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)|InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)	M117T9.1	117.019439075447	527.064725978202	[67][M]-		748	33	@M118.0228T8.78|-13C
M118.0148T6.99	hilic															M118T7	118.014768591298	419.416118931351	[69][M]-		1504	34	@M119.0181T6.99|-13C
M118.9987T9.63	hilic															M119T10.1	118.998653124454	577.935291936021	[71][M]-		17	35	@M120.002T9.63|-13C|@M121.003T9.63|-18O|-13C2
M121T2.2_nicotinamide	hilic	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	2	a,b	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M121T2.2	121.040863629941	133.27106016843	[76][M]-	[M-H]- 122.045	18	36	@M122.0442T2.22|-13C
M166.0621T4.39	hilic															M166T4	166.062124060549	263.610342726101	[159][M]-		1	37	@M122.0724T4.39|+(CO2)
M123.0565T1.7	hilic															M123T2.2	123.056474094678	102.084837209237			2248	38	@M187.0185T1.75|-(SO2)
M124.9914T2.31	hilic															M125T2	124.991429708464	138.65055641318	[79][M]-	[M-H-CO]- 153.994	18	39	@M126.9872T2.31|-34S|-41K|-37Cl
M124.9915T4.81	hilic															M125T5	124.991511208169	288.400109095554		[M-H-CH4]- 142.034	12	40	@M126.9872T4.81|-34S|-41K|-37Cl
M146.0653T7.81	hilic															M146T8.1	146.065290275414	468.517855504225			2	41	@M145T8.2_L.Glutamine.Glutamine|+13C|@M326.129T7.81|-(C6H10O5)-(H2O)
M325.1257T7.81	hilic															M325T8.1	325.125684795159	468.830932186482	[501][M]-	[M-H+NH3]- 309.104	2	41	@M127.0513T7.81|+(C6H14O7)|@M145T8.2_L.Glutamine.Glutamine|+(C6H10O5)+(H2O)|@M326.129T7.81|-13C|@M327.13T7.82|-18O|-13C2
M128T5_X5.oxoproline	hilic	D-Pyroglutamic acid;5-oxo-D-proline|L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline	CHEBI:16010|CHEBI:18183	2	a,b	C02237|C01879	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID439685|CID7405	C5H7NO3	129.0426	ODHCTXKNWHHXJC-GSVOUGTGSA-N|ODHCTXKNWHHXJC-VKHMYHEASA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1	M128T5	128.035458971658	279.753859831019	[82][M]-		996	42	@M130.0395T4.67|-18O|-13C2
M129.0388T4.66	hilic															M129T5	129.038766389397	279.795616199873	[82][M+1]-		997	42	@M130.0395T4.67|-13C|-15N
M131T9.11_L.ornithine	hilic	Ornithine;L-Ornithine	CHEBI:15729	2	a,b	C00077	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|Glutathione metabolism	L-Proline|Urea cylcle|Spermidine	HMDB00214	CID6262	C5H12N2O2	132.08988	AHLPHDHHMVZTML-BYPYZUCNSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	M131T9.11	131.082703816431	569.870603729527	[91][M]-	[2M-2H+Na]- 55.0559	17	43	@M132.086T9.5|-13C
M132.0126T3	hilic															M132T3	132.012565609881	180.030255661262		[M-H-C5H8O4]- 265.061	22	44	@M134.0084T3|-34S|-41K|-37Cl
M133.9919T2.5	hilic															M134T2	133.991887366523	149.746435630496			1821	45	@M135.9877T2.51|-34S|-41K|-37Cl
M178.9631T16.68	hilic															M179T17	178.963055781701	1000.55091980111			31	46	@M134.9733T16.68|+(CO2)
M135T7	hilic	L-Threonic acid		2	a,b	C01620	Carbohydrate metabolism	Ascorbate and Aldarate metabolism	Others	HMDB00943	CID5460407	C4H8O5	136.03717	JPIJQSOTBSSVTP-STHAYSLISA-N	InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)/t2-,3+/m0/s1	M135T7	135.029992003601	424.01906224939	[98][M]-		3	47	@M136.0332T7.07|-13C
M137.0341T7.07	hilic															M137T7	137.034135751716	424.004309841798	[98][M+2]-		3	47	@M136.0332T7.07|+13C|+15N
M135T4.1_hypoxanthine	hilic	Hypoxanthine;6-Oxopurine	CHEBI:17368	2	a,b	C00262	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00157	CID790	C5H4N4O	136.03851	FDGQSTZJBFJUBT-UHFFFAOYSA-N	InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)	M135T4.1	135.031254805373	264.058418001912	[99][M]-	[M-H]- 136.039	1	48	@M181T4_9.Methyluric.acid.1.Meth.|-(HCOOH)|-(H2O-CO)
M163.0185T2.88	hilic															M163T3	163.018463157641	172.68115690619		[M-H-C5H8O4]- 296.061	22	49	@M136.0075T2.88|+(HCN)|@M165.0142T2.87|-34S|-41K|-37Cl
M137.0051T9.96	hilic															M137T10.3	137.005071039686	597.637391651465	[100][M]2-	[M-H+Cl]2- 240.048 [M-2H]2- 276.025	27	50	@M137.5068T9.96|-13Cdb
M137T2.1	hilic	3-Hydroxypicolinamide;3-Hydroxypyridine-2-carboxamide|2-Aminonicotinic acid;2-Aminopyridine-3-carboxylic acid|Nicotinamide N-oxide		2	a,b		Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB02730	CID70277|CID72930|CID72661	C6H6N2O2	138.0429	VIHUZJYFQOEUMI-UHFFFAOYSA-N|KPIVDNYJNOPGBE-UHFFFAOYSA-N|USSFUVKEHXDAPM-UHFFFAOYSA-N	InChI=1S/C6H6N2O2/c7-6(10)5-4(9)2-1-3-8-5/h1-3,9H,(H2,7,10)|InChI=1S/C6H6N2O2/c7-5-4(6(9)10)2-1-3-8-5/h1-3H,(H2,7,8)(H,9,10)|InChI=1S/C6H6N2O2/c7-6(9)5-2-1-3-8(10)4-5/h1-4H,(H2,7,9)	M137T2.1	137.03575645467	147.711017292076	[101][M]-	[M+Cl]- 102.067	25	51	@M138.0391T2.46|-13C
