variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M243.9658T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M244T1.1	243.965784169421	53.4232214199497		[M+Cl]- 208.991	33	NA		0.507867774063692	0.480562224946938	0	0.720933256089493	0.0157977884329806	1	1.63926201735697		0
M130.9986T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M131T1.2	130.998560996491	70.8772083243852			439	NA		0.460925460374078	0.480562224946938	0	0.64059485192343	0.0181087369276381	1	1.88786876964315		0
M96.0202T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M96T1	96.0202490004067	70.964257084692			8	NA		-0.435085059055066	0.480562224946938	0	-0.511773495649644	0.0465606019407193	1	1.62183819049477		0
M164.0718T9.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M164T9	164.071847760324	558.889428442324		[M-H-COCH2]- 207.09	294	NA		0.42145424649572	0.480562224946938	0	0.74945853957216	0.00157228377987728	1	1.57258020267326		0
M125.0182T1.2_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M125T1.3	125.018224063626	71.0934993799488	[25][M+1]-		8	NA		-0.40248708631785	0.480562224946938	0	-0.453673076028464	0.0644385404576875	0	1.38895889816184		0
M171.9466T8.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M172T8.1	171.946645857038	502.42405271323			136	NA		0.367936781547517	0.480562224946938	0	-0.34473357766262	0.130749985733197	0	1.38279814870837		0
M272.2313T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M272T16	272.231323471965	937.39863058941	[128][M+1]-		17	NA		-0.350784514074157	0.480562224946938	0	-0.120188062017135	0.646193593417738	0	1.74051733952288		0
M278.2207T17.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M278T18	278.220748581525	1053.91323572493	[133][M+1]-		2050	NA		-0.342744047711211	0.480562224946938	0	0.205038143324709	0.318737201446989	0	2.15833805415274		0
M267.0395T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M267T1	267.039533765072	52.6954592727307		[M+Cl+NH3]- 215.051	33	NA		-0.326992509922722	0.480562224946938	0	0.828387539980099	0.000294175753465745	1	1.27359197919021		0
M113.0243T1.2_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M113T1.5	113.024340334292	71.4135889795284			8	NA		0.315227804664538	0.480562224946938	0	-0.785110085120433	0.000253070819580507	1	1.4433453760568		0
M197.9397T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M198T1.1	197.939676507186	53.5433208242338		[M-H-C3H2O3]- 284.947	33	NA		0.311473904024691	0.480562224946938	0	-0.160709810001004	0.398188338106308	0	1.59702416139499		0
M710.1707T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M710T14	710.170724810838	854.492093011518			1178	NA		0.300042990503192	0.480562224946938	0	-1.33471687163086	3.28482178589691e-07	1	0.76770044373918		0
M147.0451T9.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M147T9	147.045118332434	558.714387349895			2319	NA		0.297003500016501	0.480562224946938	0	-0.0660288777703339	0.722606669936803	0	1.31815796533433		0
M161.994T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M162T1.4	161.993986245338	51.1711752560015			44	NA		0.291380098948832	0.480562224946938	0	0.225727045407456	0.199482490302463	0	2.1124493022922		0
M611.2477T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M611T14	611.247725587321	854.52892239879	[405][M+1]-		1174	78	@M610.2453T14.2|+13C|@M683.2373T14.2|-(CO2)-(CO)	0.287765307721575	0.480562224946938	0	-1.39369697291563	1.10190144793194e-07	1	0.831413880264707		0
M610.2453T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M610T14	610.245275951952	854.523736597722	[405][M]-		1173	78	@M611.2477T14.2|-13C|@M678.2335T14.2|-(HCOONa)	0.279639960013718	0.480562224946938	0	-1.36792716611674	7.36314890352907e-08	1	0.754466036287099		0
M538.315T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M538T14	538.315025785114	854.51038110453	[333][M]-		1167	78	@M478.2939T14.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M479.2973T14.2|+(CH3COO.)|@M539.3184T14.2|-13C|@M540.3212T14.2|-18O|-13C2|@M541.3243T14.2|-13C3|-13C-18O|@M582.3414T14.2|-(C2H4O)|@M606.3025T14.2|-(HCOONa)	0.263557573804029	0.480562224946938	0	-1.50669022533574	2.11139336324203e-08	1	0.659944797126744		0
M103.9201T7.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M104T8.2	103.92014847023	475.59276436864			201	NA		0.263153716114356	0.480562224946938	0	0.15722333847388	0.363070081157222	0	1.29150143939802		0
M678.2335T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M678T14	678.233521873447	854.669456184378			1175	78	@M610.2453T14.2|+(HCOONa)	0.250971778791587	0.480562224946938	0	-1.10831132166734	9.3906176664105e-07	1	0.907168076895748		0
M471.0196T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M471T1.1	471.019579376698	47.2568487851554			18	NA		0.247181844193243	0.480562224946938	0	-0.0525849205918529	0.729011505849481	0	1.9058678840066		0
M153.0305T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M153T1.3	153.0305157438	71.2106949289776			8	NA		0.23880780469772	0.480562224946938	0	0.151039292647511	0.313027337504719	0	1.49230284401123		0
M946.9321T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M947T1.1	946.932139384484	47.1949524649993		[M-H+NaCOOH]- 879.949	18	NA		0.234668764446258	0.480562224946938	0	0.0162850734979649	0.969902804065381	0	1.92111912230193		0
M985.8256T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M986T1	985.825552699104	47.1920187793446		[3M-2H]2- 657.892	18	NA		-0.233934758845303	0.480562224946938	0	0.119077552281421	0.377869949592808	0	2.0221056574731		0
M467.334T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M467T16	467.333958461816	937.308553775868	[273][M+1]-		17	NA		-0.22462201463758	0.480562224946938	0	-0.305286004560939	0.0163386468651329	1	1.50674549925586		0
M683.2373T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M683T14	683.237314565793	854.518550796654			1176	78	@M611.2477T14.2|+(CO2)+(CO)|@M686.2461T14.2|-13C3|-13C-18O	0.220943639607963	0.480562224946938	0	-1.39922856987297	5.452723760123e-09	1	0.720488252254901		0
M226.9659T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M227T1.1	226.965864280028	46.149505508229			139	NA		-0.220295346691486	0.480562224946938	0	-0.023856047764772	0.935308119632186	0	1.84304806462117		0
M624.7377T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M625T1	624.737698975492	53.3241159666406			33	NA		-0.215530969076021	0.480562224946938	0	0.271498972516213	0.045584391003106	1	1.37087855058862		0
M609.3607T14.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M609T14	609.360719597628	869.3394267732	[404][M+1]-		36	NA		-0.213571212403519	0.480562224946938	0	-0.198968528731953	0.120444134743954	0	1.72255347124965		0
M211.0974T13	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M211T13.1	211.097435507157	780.752427123582			1915	NA		0.205925010590661	0.480562224946938	0	-0.381562521726439	0.00477003941876903	1	1.51947512756275		0
M666.3081T17.1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M666T17	666.308141229875	1027.04527468237			854	NA		0.201928615035129	0.480562224946938	0	-0.660733432155698	2.56939179157437e-05	1	0.841714848155149		0
M613.3337T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M613T15.4	613.333748107658	897.493858841862	[412][M+1]-		742	NA		-0.200734240262406	0.480562224946938	0	0.0774601777721085	0.537486901235144	0	1.78891102582878		0
M532.2995T15	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M532T15.1	532.29946299242	897.171770780778	[326][M+2]-		26	NA		0.199279839383454	0.480562224946938	0	0.0275007592783059	0.90445350012412	0	1.36168819733271		0
M125.0971T9.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M125T10	125.09713097401	595.43834780424	[26][M]-		107	NA		0.195270744938986	0.480562224946938	0	-0.0367594846538708	0.747582196474682	0	2.24074804911085		0
M652.3444T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M652T15	652.344366660254	917.199110244942			1970	NA		-0.180044869408045	0.480562224946938	0	-0.0528401277370456	0.71116943967715	0	1.71452161125021		0
M911.8785T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M912T1.1	911.878480789524	48.0652477415759		[M-H]- 912.882	18	NA		0.175848004702612	0.480562224946938	0	0.0412392738771263	0.783388185423407	0	1.49836063980587		0
M911.8967T0.8_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M912T1.2	911.89672923205	47.9957491434582	[609][M+2]2-		668	NA		0.175848004702612	0.480562224946938	0	0.0412392738771263	0.783388185423407	0	1.49836063980587		0
M714.2582T14.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M714T14	714.258221147749	869.370629879136		[M-H+HCOOH]- 669.273 [M+Cl]- 679.284	36	NA		-0.172382591736655	0.480562224946938	0	-0.241401742686239	0.0151154959375697	1	1.46359180652009		0
M753.2408T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M753T15	753.240789119865	916.948000106916			1982	NA		-0.155699080451672	0.480562224946938	0	-0.152727275229839	0.106172586696326	0	1.67280262466638		0
M400.9091T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M401T1	400.909146803976	48.3173031496787	[248][M]-		18	70	@M468.8967T0.8|-(HCOONa)	0.150472013535152	0.480562224946938	0	-0.337944534551056	0.000847694622712492	1	1.55698378443596		0
M836.3447T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M836T1.1	836.344739974727	48.181577217809	[568][M+1]2-		18	NA		0.149621300075927	0.480562224946938	0	-0.139563513315089	0.115626050883056	0	1.90601803876618		0
M168.8575T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M169T1.1	168.857547361126	53.9456737546079			33	NA		0.137491006554557	0.480562224946938	0	-0.233801859572083	0.00955056943875873	1	1.36485922570604		0
M712.1859T15.3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M712T15	712.185913494936	916.873502647716	[486][M]-		1976	NA		0.129692117468466	0.480562224946938	0	0.125898430703215	0.11501494474433	0	2.05348718782792		0
M565.1444T14.7_7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M565T15.8	565.144389865406	882.215097961848	[361][M+1]2-		11	NA		-0.124599803195713	0.480562224946938	0	-0.190436241846495	0.0078611773378598	1	1.75925219769644		0
M127.8701T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M128T1	127.870147607289	53.0621848326952		[M-H-CO2]- 172.867	33	NA		0.123543224120553	0.480562224946938	0	-0.0651606411929944	0.393663863762139	0	1.70597491832846		0
M386.9396T0.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M387T1	386.939558916412	47.8452149779466	[239][M+2]-		18	NA		0.0916509089848798	0.48138279967022	0	-0.0144165266857943	0.797245003448157	0	2.19066075156766		0
M792.5758T15.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M793T16	792.575787308202	937.280572800474	[518][M]-		17	NA		-0.294282478642456	0.483633200882899	0	-0.289616436515168	0.118814918554854	0	1.91916785627092		0
M211.0976T12.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M211T13	211.09757070495	762.757878478488			1910	NA		0.186635554199755	0.483633200882899	0	-0.135142343817382	0.247664665336239	0	1.67816176747919		0
M700.3054T14.8	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M700T15	700.305406562806	885.354533361396		[M-H]- 701.312	172	NA		-0.202124270645903	0.485429522649867	0	-0.218327286707146	0.0836000380931813	0	1.55033783376918		0
M142.0257T1.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M142T1.2	142.025730594059	71.2753348518384			8	NA		-0.386595771395303	0.486166700199623	0	-0.370153956863497	0.130775590629103	0	1.62548176019053		0
M141.9124T7.5_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M142T8	141.912429879897	452.104686159452			830	NA		-0.227491517963388	0.486973152192682	0	0.223395183249963	0.120444134743954	0	1.86606767565581		0
M154.9984T1.2_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M155T1.4	154.998438185755	70.964257084692		[M-H+NaCOOH]- 88.0176	8	NA		0.207263710517164	0.492576910273196	0	-0.114848320868877	0.383431888292401	0	1.30504319222841		0
M128.0352T7.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M128T8.1	128.035200887551	476.359915766453			2086	NA		0.37236748551703	0.494263809916229	0	-0.170604737296484	0.478640188883951	0	1.83939012923906		0
M767.5632T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M768T15	767.563226766667	912.935326540782	[513][M+1]-		9	NA		-0.211471078469421	0.494945827032305	0	-0.228298866018591	0.0878731940384508	0	1.87200359437118		0
M684.8897T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M685T1	684.889667855134	53.4557365586907			851	NA		-0.213406042584632	0.496189031616133	0	0.332826792067017	0.0188806704181676	1	1.48024477736027		0
M163.1128T15.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M163T16	163.112849808759	951.680678826546			41	29	@M180.1112T15.9|-(OH.)|@M207.1026T15.9|-(CO2)	0.589945959936898	0.501664589019355	0	-0.238700036384131	0.532411573615483	0	1.67199479650932		0
M121T9_4.Hydroxybenzaldehyde	metabolomics_plasma_c18acquity_neg	MX2	c18acquity	4-Hydroxybenzaldehyde	CHEBI:17597	2	a,b	M121T9	121.029485644015	531.479600710349	[23][M]-		182	22	@M122.0328T8.9|-13C	0.501401853542662	0.501664589019355	0	0.629844465574855	0.046687315348152	1	1.62451780966794		0
M159.1026T9.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M159T9	159.102611785566	553.429986192815			194	NA		0.255571287649804	0.501664589019355	0	-0.16869405533261	0.309521974276653	0	1.74994037984655		0
M737.2642T14.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M737T15.2	737.264222370093	884.021793777636	[496][M+3]-		172	NA		0.231155674077939	0.501664589019355	0	0.301631297533438	0.037848992655139	1	1.90593755367104		0
M492.3096T14.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M492T15	492.309578917174	895.17414283467			2226	NA		-0.255662803034813	0.507554508075105	0	-0.443092220412323	0.00579180706525547	1	1.4290746329918		0
M267.9442T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M268T1	267.94424809016	53.6017690766214		[M-H]- 268.952	33	NA		-0.195971825632691	0.507554508075105	0	0.292488427637876	0.0255346371148759	1	1.2515402527457		0
M422.1561T15.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M422T16	422.15607189918	951.652491707256	[258][M+3]-		41	NA		0.414820312621032	0.512122611454927	0	-0.173376463277163	0.528825649369376	0	1.76556791103283		0
M610.3154T14.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M610T14.1	610.315377490768	851.490772714548			1892	NA		0.262454446680442	0.512122611454927	0	-0.292711676570947	0.0905185488744806	0	1.56769178425629		0
M141.9125T8.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M142T8.1	141.912460984676	502.142524432934		[M-H-C4H8]- 198.979	136	NA		0.240467317834103	0.512122611454927	0	-0.208137833697347	0.183165521654934	0	1.4192875214661		0
M546.2811T15.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M546T15	546.28111594738	929.092450849656			1268	NA		-0.202027936409205	0.512122611454927	0	-0.614164958958632	9.29526735459754e-06	1	1.29037051755773		0
M979.3872T0.8_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M979T1.3	979.387193550556	47.7354237096001	[640][M+1]2-		18	NA		-0.135331059458252	0.512122611454927	0	0.648760229432135	6.43801378621978e-07	1	0.852235401313518		0
M542.74T15.2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M543T15.5	542.739962829813	914.689567518876	[341][M+1]-		9	NA		-0.119160472807263	0.512122611454927	0	-0.11087109625592	0.159348736400444	0	1.95722863694721		0
M297.2435T15.7	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M297T16	297.243544273284	941.850848167278	[154][M]-		1800	56	@M298.2469T15.7|-13C|@M365.231T15.7|-(HCOONa)	-0.690596734523078	0.522205851592465	0	-0.400591311102634	0.429074443127707	0	1.50775646621356		0
M479.2878T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M479T15	479.287756779392	876.537586874682	[277][M+3]-		52	NA		-0.276342854545119	0.522205851592465	0	-0.67154747534741	0.000216360943458538	1	1.3377657811484		0
M505.3129T14.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M505T14	505.31285788607	869.417025175266	[299][M+1]-		36	85	@M504.3095T14.5|+13C|@M565.3341T14.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH	-0.170223346227926	0.522205851592465	0	-0.231207588851914	0.034651471992107	1	1.8258376876594		0
M564.6415T14.7_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M565T15.2	564.641462736829	882.319294598394	[361][M]2-		11	NA		-0.146531798865727	0.522205851592465	0	-0.21271829604378	0.0241966726180372	1	1.74793867262611		0
M568.4592T15.6_3	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M568T16.11	568.459237111321	936.60943107471		[M-2H+K]- 531.498	17	NA		0.111470896625637	0.522205851592465	0	-0.205630902978696	0.00872084033483847	1	1.27367849737147		0
M937.8839T0.8_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M938T1.1	937.883876550136	47.4038036355726	[619][M]2-		18	NA		0.188758971670403	0.524378972981042	0	0.0125631241093842	0.974890803781568	0	1.58705163941868		0
M431.2414T15.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M431T16	431.241366261677	951.61848733758			41	47	@M387.2152T15.9|+(C2H4O)	0.45514674723219	0.535805855959717	0	-0.169300581107034	0.576400542838651	0	1.51023398982836		0
M938.3861T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M938T1.3	938.386072968642	47.3711385995314	[619][M+1]2-		18	NA		0.220308549886914	0.535805855959717	0	0.241116328692309	0.100257430246121	0	1.97798392239943		0
M945.3115T0.8_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M945T1.2	945.311538934003	48.2236227640905		[M+Cl+NaCOOH]- 842.355 [M-H+NaCOOH]- 878.331 [M-H]- 946.322 [M-H-H20]- 964.336	18	NA		0.196930144855145	0.535805855959717	0	-0.476291072599524	0.00124896635567143	1	1.25649580634845		0
M145.0142T1.2_1	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M145T1.3	145.01420607273	71.2274569312638			8	9	@M101.0243T1.2|+(CO2)	0.243870687228748	0.538899603052879	0	-0.735395636968194	0.000170595405300092	1	1.1972670174131		0
M110.0328T7.5	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M110T8	110.032849531699	451.680398735672	[10][M+1]-		837	NA		-0.435595447555004	0.542507263493053	0	-0.030982965089887	0.973381285280234	0	1.89597661590551		0
M462.2991T15.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M462T16	462.299100790555	952.897990110828			2186	NA		0.344471298104718	0.542507263493053	0	0.0704380629974874	0.841638765027239	0	1.22116922957831		0
M545.2691T14.6	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M545T15	545.269118999351	876.234087161112	[344][M+1]-		52	NA		-0.304655640648948	0.542507263493053	0	-0.657521734075605	0.00110485639394618	1	1.34668551333597		0
M329.2487T18.4	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M329T18.2	329.248656305976	1102.42847501721	[205][M]-	[M+Cl]- 294.279 [M-H]- 330.256	57	66	@M330.252T18.4|-13C	-0.241369300437572	0.542507263493053	0	0.550291038388197	0.00227596956095431	1	1.47886039661543		0
M506.3156T14.7_2	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			4		M506T15.1	506.315573486557	881.877032441532	[300][M+2]-		11	NA		-0.105652113919772	0.542507263493053	0	-0.167607685035726	0.0152982413121992	1	1.64004947834865		0
M328.7566T0.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M329T1	328.75657275294	51.7483215346906		[2M-2H+Na]- 153.889	33	NA		-0.093265844992473	0.542507263493053	0	0.022183585577082	0.731974112741226	0	2.20685472378951		0
M388.2186T15.9	metabolomics_plasma_c18acquity_neg	MX2	c18acquity			NA		M388T16	388.218568395672	951.587307573708	[241][M+1]-		41	47	@M320.2313T15.9|+(HCOONa)|@M387.2152T15.9|+13C	0.504551414184499	0.552268361444415	0	-0.029915791772309	0.918905640729233	0	1.49963613763861		0
