variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M652.9751T0.72	c18hypersil															M653T1	652.9750875	43.29886099		[M+Na]+ 629.986 [M+Na]+ 629.986	49	32	@M517.0001T0.72|+2(HCOONa)
M182T1.5_L.Tyrosine.Tyrosine.3.Am.	c18hypersil	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine|DL-3-Phenylserine;β-Hydroxy-phenylalanine	CHEBI:17895	2	a,b	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	HMDB00158|HMDB03831|HMDB02184	CID6057|CID440311|CID94134	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N|VHVGNTVUSQUXPS-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)|InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	M182T1.5	182.0818312	67.33190076	[147][M]+	[M+H]+ 181.076	18	33	@M136.0761T1.12|+(HCOOH)|+(H2O-CO)|@M147.0444T1.12|+(H2O)+(NH3)|@M165.0551T1.12|+(NH3)|+NH3|@M183T1.4_Dulcitol.Galactitol.D.Ma.|-13C|@M364.1596T1.12|-(C6H14O6)
M363.1561T1.12	c18hypersil															M363T1.1	363.1560745	67.26798063	[571][M]+	[2M+H]+ 181.076	18	33	@M364.1596T1.12|-13C
M137.0272T1.03	c18hypersil															M137T1.2	137.0272323	61.50710801		[2M+3H]3+ 204.023	26	34	@M159.0089T1.01|-Na
M138.907T0.8	c18hypersil															M139T1	138.907044	47.83424791			1212	35	@M140.9041T0.8|-34S|-41K|-37Cl|@M142.9011T0.8|-44Ca|@M179.9337T0.79|-(CH3CN)|-(C2H3N)|@M196.8659T0.8|-(NaCl)
M140.9041T0.8	c18hypersil															M141T1	140.9040533	47.74613765			1214	35	@M138.907T0.8|+34S|+41K|+37Cl|@M142.9011T0.8|-34S|-41K|-37Cl|@M181.9307T0.79|-(CH3CN)|-(C2H3N)|@M198.863T0.8|-(NaCl)
M142.9011T0.8	c18hypersil															M143T1	142.9011465	47.86062984			1218	35	@M138.907T0.8|+44Ca|@M140.9041T0.8|+34S|+41K|+37Cl|@M200.8601T0.8|-(NaCl)
M150.933T0.78	c18hypersil															M151T1.1	150.9329582	46.59138419			49	35	@M148.9359T0.78|+34S|+41K|+37Cl|@M208.8918T0.78|-(NaCl)
M179.9337T0.79	c18hypersil															M180T1.1	179.9336847	47.6083197			1257	35	@M138.907T0.8|+(CH3CN)|+(C2H3N)|@M181.9307T0.79|-34S|-41K|-37Cl
M181.9307T0.79	c18hypersil															M182T1.1	181.9306957	47.61665924			1260	35	@M140.9041T0.8|+(CH3CN)|+(C2H3N)|@M179.9337T0.79|+34S|+41K|+37Cl
M196.8659T0.8	c18hypersil															M197T1.1	196.8659244	48.09942354			1275	35	@M138.907T0.8|+(NaCl)|@M198.863T0.8|-34S|-41K|-37Cl|@M200.8601T0.8|-44Ca|@M254.8247T0.81|-(NaCl)|@M264.8535T0.78|-(HCOONa)
M198.863T0.8	c18hypersil															M199T1	198.8629959	48.09942354			1278	35	@M140.9041T0.8|+(NaCl)|@M196.8659T0.8|+34S|+41K|+37Cl|@M200.8601T0.8|-34S|-41K|-37Cl|@M256.8217T0.81|-(NaCl)|@M266.8507T0.78|-(HCOONa)
M200.8601T0.8	c18hypersil															M201T1.1	200.8600573	48.1061667			1279	35	@M142.9011T0.8|+(NaCl)|@M196.8659T0.8|+44Ca|@M198.863T0.8|+34S|+41K|+37Cl|@M258.8187T0.8|-(NaCl)
M206.8948T0.78	c18hypersil															M207T1	206.8947529	47.03693115			1284	35	@M148.9359T0.78|+(NaCl)|@M208.8918T0.78|-34S|-41K|-37Cl|@M210.8888T0.78|-44Ca|@M264.8535T0.78|-(NaCl)|@M274.8825T0.77|-(HCOONa)
M208.8918T0.78	c18hypersil															M209T1	208.8917797	47.04589626			1287	35	@M150.933T0.78|+(NaCl)|@M206.8948T0.78|+34S|+41K|+37Cl|@M210.8888T0.78|-34S|-41K|-37Cl|@M266.8507T0.78|-(NaCl)|@M276.8795T0.77|-(HCOONa)
M210.8888T0.78	c18hypersil															M211T1	210.8887823	46.94864321		[M+H]+ 209.879	90	35	@M206.8948T0.78|+44Ca|@M208.8918T0.78|+34S|+41K|+37Cl
M216.9237T0.77	c18hypersil															M217T1.1	216.9236757	46.24711108	[223][M]+		49	35	@M148.9359T0.78|+(HCOONa)|@M218.9207T0.77|-34S|-41K|-37Cl|@M274.8825T0.77|-(NaCl)
M254.8247T0.81	c18hypersil															M255T1	254.8246504	48.33597823			1335	35	@M196.8659T0.8|+(NaCl)|@M256.8217T0.81|-34S|-41K|-37Cl|@M258.8187T0.8|-44Ca|@M312.7835T0.8|-(NaCl)
M256.8217T0.81	c18hypersil															M257T1	256.8216911	48.32025727			1337	35	@M198.863T0.8|+(NaCl)|@M254.8247T0.81|+34S|+41K|+37Cl|@M258.8187T0.8|-34S|-41K|-37Cl|@M314.7806T0.8|-(NaCl)|@M324.8095T0.78|-(HCOONa)
M258.8187T0.8	c18hypersil															M259T1	258.818723	48.29992577			29	35	@M200.8601T0.8|+(NaCl)|@M254.8247T0.81|+44Ca|@M256.8217T0.81|+34S|+41K|+37Cl|@M260.8158T0.81|-34S|-41K|-37Cl|@M316.7777T0.8|-(NaCl)
M260.8158T0.81	c18hypersil															M261T1	260.8158104	48.32110428			1343	35	@M258.8187T0.8|+34S|+41K|+37Cl
M264.8535T0.78	c18hypersil															M265T1.1	264.8535481	46.91503983		[M+Na]+ 241.865	90	35	@M196.8659T0.8|+(HCOONa)|@M206.8948T0.78|+(NaCl)|@M266.8507T0.78|-34S|-41K|-37Cl|@M268.8476T0.78|-44Ca|@M322.8125T0.78|-(NaCl)|@M332.8413T0.78|-(HCOONa)
M266.8507T0.78	c18hypersil															M267T1	266.8506553	46.87850248		[M+Na]+ 243.861	90	35	@M198.863T0.8|+(HCOONa)|@M208.8918T0.78|+(NaCl)|@M264.8535T0.78|+34S|+41K|+37Cl|@M268.8476T0.78|-34S|-41K|-37Cl|@M324.8095T0.78|-(NaCl)|@M334.8383T0.78|-(HCOONa)
M268.8476T0.78	c18hypersil															M269T1	268.8476403	46.77556504			90	35	@M264.8535T0.78|+44Ca|@M266.8507T0.78|+34S|+41K|+37Cl
M276.8795T0.77	c18hypersil															M277T1	276.8794847	46.38013306			49	35	@M208.8918T0.78|+(HCOONa)|@M218.9207T0.77|+(NaCl)|@M274.8825T0.77|+34S|+41K|+37Cl|@M334.8383T0.78|-(NaCl)|@M344.8672T0.77|-(HCOONa)
M312.7835T0.8	c18hypersil															M313T1	312.7835142	48.0584281			1379	35	@M254.8247T0.81|+(NaCl)|@M314.7806T0.8|-34S|-41K|-37Cl|@M316.7777T0.8|-44Ca|@M370.7424T0.81|-(NaCl)
M314.7806T0.8	c18hypersil															M315T1	314.7805718	48.07207274			1381	35	@M256.8217T0.81|+(NaCl)|@M312.7835T0.8|+34S|+41K|+37Cl|@M316.7777T0.8|-34S|-41K|-37Cl|@M318.7749T0.8|-44Ca|@M372.7395T0.81|-(NaCl)
M316.7777T0.8	c18hypersil															M317T1	316.7777057	48.10269286			1383	35	@M258.8187T0.8|+(NaCl)|@M312.7835T0.8|+44Ca|@M314.7806T0.8|+34S|+41K|+37Cl|@M318.7749T0.8|-34S|-41K|-37Cl|@M374.7365T0.81|-(NaCl)
M318.7749T0.8	c18hypersil															M319T1	318.7748796	48.01301183			1385	35	@M314.7806T0.8|+44Ca|@M316.7777T0.8|+34S|+41K|+37Cl
M322.8125T0.78	c18hypersil															M323T1	322.8124521	46.94874781			90	35	@M264.8535T0.78|+(NaCl)|@M324.8095T0.78|-34S|-41K|-37Cl|@M326.8065T0.78|-44Ca|@M380.7713T0.78|-(NaCl)
M324.8095T0.78	c18hypersil															M325T1	324.8095217	46.96846		[M+Na]+ 301.82	90	35	@M256.8217T0.81|+(HCOONa)|@M266.8507T0.78|+(NaCl)|@M322.8125T0.78|+34S|+41K|+37Cl|@M326.8065T0.78|-34S|-41K|-37Cl|@M382.7684T0.78|-(NaCl)
M326.8065T0.78	c18hypersil															M327T1.1	326.806518	46.95197932		[3M+H+Na]2+ 209.879	90	35	@M322.8125T0.78|+44Ca|@M324.8095T0.78|+34S|+41K|+37Cl
M332.8413T0.78	c18hypersil															M333T1.1	332.8412772	46.57145614			49	35	@M264.8535T0.78|+(HCOONa)|@M274.8825T0.77|+(NaCl)|@M334.8383T0.78|-34S|-41K|-37Cl|@M336.8353T0.78|-44Ca|@M390.8001T0.78|-(NaCl)
M334.8383T0.78	c18hypersil															M335T1.1	334.838333	46.57145614		[M+Na]+ 311.845	49	35	@M266.8507T0.78|+(HCOONa)|@M276.8795T0.77|+(NaCl)|@M332.8413T0.78|+34S|+41K|+37Cl|@M336.8353T0.78|-34S|-41K|-37Cl|@M392.7972T0.78|-(NaCl)|@M402.8261T0.77|-(HCOONa)
M336.8353T0.78	c18hypersil															M337T1	336.8353418	46.57821187			49	35	@M332.8413T0.78|+44Ca|@M334.8383T0.78|+34S|+41K|+37Cl
M342.8702T0.77	c18hypersil															M343T1.1	342.8701844	46.14401756		[M+H-HCOOH]+ 387.869	49	35	@M274.8825T0.77|+(HCOONa)|@M344.8672T0.77|-34S|-41K|-37Cl|@M400.8291T0.77|-(NaCl)
M344.8672T0.77	c18hypersil															M345T1	344.8672475	46.14581314			49	35	@M276.8795T0.77|+(HCOONa)|@M342.8702T0.77|+34S|+41K|+37Cl
M370.7424T0.81	c18hypersil															M371T1	370.7424283	48.38581254			1424	35	@M312.7835T0.8|+(NaCl)|@M372.7395T0.81|-34S|-41K|-37Cl|@M374.7365T0.81|-44Ca
M372.7395T0.81	c18hypersil															M373T1	372.7394875	48.38979259			1428	35	@M314.7806T0.8|+(NaCl)|@M370.7424T0.81|+34S|+41K|+37Cl|@M374.7365T0.81|-34S|-41K|-37Cl|@M376.7335T0.81|-44Ca|@M430.6984T0.81|-(NaCl)
M374.7365T0.81	c18hypersil															M375T1	374.7365308	48.3935174			1429	35	@M316.7777T0.8|+(NaCl)|@M370.7424T0.81|+44Ca|@M372.7395T0.81|+34S|+41K|+37Cl|@M432.6955T0.81|-(NaCl)
M376.7335T0.81	c18hypersil															M377T1	376.7335468	48.4154336			1430	35	@M372.7395T0.81|+44Ca
M380.7713T0.78	c18hypersil															M381T1	380.7713454	47.06051386			1435	35	@M322.8125T0.78|+(NaCl)|@M382.7684T0.78|-34S|-41K|-37Cl|@M384.7653T0.78|-44Ca
M382.7684T0.78	c18hypersil															M383T1	382.7683938	47.08142789			1439	35	@M324.8095T0.78|+(NaCl)|@M380.7713T0.78|+34S|+41K|+37Cl|@M384.7653T0.78|-34S|-41K|-37Cl|@M440.7273T0.79|-(NaCl)
M384.7653T0.78	c18hypersil															M385T1	384.7653499	47.04734624			1443	35	@M380.7713T0.78|+44Ca|@M382.7684T0.78|+34S|+41K|+37Cl
M390.8001T0.78	c18hypersil															M391T1.1	390.8001167	46.64828644		[M+H]+ 389.793	49	35	@M332.8413T0.78|+(NaCl)|@M392.7972T0.78|-34S|-41K|-37Cl
M392.7972T0.78	c18hypersil															M393T1.1	392.7972147	46.64828644		[M+H]+ 391.792	49	35	@M334.8383T0.78|+(NaCl)|@M390.8001T0.78|+34S|+41K|+37Cl
M400.8291T0.77	c18hypersil															M401T1	400.8290601	46.4740286			49	35	@M342.8702T0.77|+(NaCl)|@M402.8261T0.77|-34S|-41K|-37Cl
M402.8261T0.77	c18hypersil															M403T1	402.8261434	46.46354933		[M+Na+NaCOOH]+ 311.845	49	35	@M334.8383T0.78|+(HCOONa)|@M400.8291T0.77|+34S|+41K|+37Cl
M430.6984T0.81	c18hypersil															M431T1	430.6983621	48.3935174			1465	35	@M372.7395T0.81|+(NaCl)|@M432.6955T0.81|-34S|-41K|-37Cl
M432.6955T0.81	c18hypersil															M433T1	432.6954708	48.391655			1467	35	@M374.7365T0.81|+(NaCl)|@M430.6984T0.81|+34S|+41K|+37Cl|@M434.6926T0.81|-34S|-41K|-37Cl|@M490.6544T0.81|-(NaCl)
M434.6926T0.81	c18hypersil															M435T1	434.6925888	48.41029836			1468	35	@M432.6955T0.81|+34S|+41K|+37Cl
M440.7273T0.79	c18hypersil															M441T1.1	440.7273063	47.10230753			1473	35	@M382.7684T0.78|+(NaCl)
M490.6544T0.81	c18hypersil															M491T1	490.6544343	48.4154336			1495	35	@M432.6955T0.81|+(NaCl)
M140.0475T1.57	c18hypersil															M140T2.1	140.0475087	94.01661761			4158	36	@M141.0553T1.57|-13C
M141.0553T1.57	c18hypersil															M141T2	141.0553472	93.96701463			4159	36	@M140.0475T1.57|+13C
M142.0615T3.31	c18hypersil															M142T3.12	142.0614535	198.7068604	[83][M]+		13	37	@M143.0647T3.31|-13C|@M144.0654T3.31|-18O|-13C2
M184.1703T12.7	c18hypersil															M184T13.2	184.1703366	761.7534756		[M+H-CH2]+ 197.179	23	38	@M142.1232T12.7|+(C3H6)
M144T1.3_Stachydrine.L.Proline.be.	c18hypersil	Stachydrine;L-Proline betaine	CHEBI:35280	2	a,b	C10172				HMDB04827	CID115244	C7H13NO2	143.09463	CMUNUTVVOOHQPW-LURJTMIESA-N	InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1	M144T1.3	144.1024782	51.43800383			1220	39	@M145.1058T0.86|-13C
M144.139T7.9	c18hypersil															M144T8.3	144.1389573	474.2884233			3950	40	@M145.1423T7.9|-13C
M146.0608T6.49	c18hypersil															M146T6	146.0608113	389.1277779	[92][M]+		512	41	@M147.0641T6.48|-13C
M146T2_N.Isobutyrylglycine.4.Ac.	c18hypersil	N-Isobutyrylglycine|4-Acetamidobutanoic acid;4-Acetamidobutyric acid	CHEBI:17645	2	a,b	C02946	Amino acid metabolism|Lipid metabolism	Aginine and Proline metabolism|Fatty acids	Pustrescine|Acylglycine	HMDB00730|HMDB03681	CID10855600|CID18189	C6H11NO3	145.0739	DCICDMMXFIELDF-UHFFFAOYSA-N|UZTFMUBKZQVKLK-UHFFFAOYSA-N	InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)|InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	M146T2	146.0818944	121.6699304	[87][M+2]+		3255	42	@M206.1145T2.03|-(NH3)-(CONH)
M146.1183T2.93	c18hypersil															M146T3.12	146.1182746	175.6171178	[93][M]+		3044	43	@M147.1216T2.93|-13C
M147T1.4_L.Lysine.Lysine	c18hypersil	L-Lysine;Lysine	CHEBI:18019	2	a,b	C00047	Amino acid metabolism|Metabolism of cofactors and vitamins	Lysine degradation|Biotin matabolism	Lysine|Biotin	HMDB00182	CID5962	C6H14N2O2	146.10553	KDXKERNSBIXSRK-YFKPBYRVSA-N	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	M147T1.4	147.1134033	42.24374871	[94][M]+		49	44	@M148.1167T0.71|-13C|@M169.0954T0.73|-Na|@M191.0774T0.74|-2Na
M192.0807T0.73	c18hypersil															M192T1.6	192.0807333	43.91504711	[169][M+1]+		49	44	@M148.1167T0.71|+2Na|@M191.0774T0.74|+13C
M249.0363T0.78	c18hypersil															M249T1.2	249.0363161	46.67934211		[M+K+CF3COOH]+ 76.0713	49	44	@M169.0954T0.73|+2(NaCl)|@M191.0774T0.74|+(NaCl)
M259.065T0.72	c18hypersil															M259T1.5	259.0650232	43.45428759	[327][M]+		49	44	@M191.0774T0.74|+(HCOONa)|@M327.0527T0.73|-(HCOONa)|@M395.0405T0.72|-2(HCOONa)
M327.0527T0.73	c18hypersil															M327T1.4	327.0526753	43.54414453	[512][M]+		49	44	@M191.0774T0.74|+2(HCOONa)|@M259.065T0.72|+(HCOONa)|@M395.0405T0.72|-(HCOONa)|@M463.0281T0.72|-2(HCOONa)
M395.0405T0.72	c18hypersil															M395T1.3	395.040483	43.37709253			49	44	@M259.065T0.72|+2(HCOONa)|@M327.0527T0.73|+(HCOONa)|@M463.0281T0.72|-(HCOONa)|@M531.0162T0.72|-2(HCOONa)
M463.0281T0.72	c18hypersil															M463T1.1	463.0281416	43.37507871	[767][M]+	[M+H]+ 462.018	49	44	@M327.0527T0.73|+2(HCOONa)|@M395.0405T0.72|+(HCOONa)|@M531.0162T0.72|-(HCOONa)|@M599.0035T0.72|-2(HCOONa)
M531.0162T0.72	c18hypersil															M531T1	531.0161572	43.36342134	[903][M]+	[M+Na+HCOOH]+ 462.018	49	44	@M395.0405T0.72|+2(HCOONa)|@M463.0281T0.72|+(HCOONa)|@M532.0193T0.72|-13C|@M599.0035T0.72|-(HCOONa)|@M666.9911T0.72|-2(HCOONa)
M532.0193T0.72	c18hypersil															M532T1	532.0192594	43.36019007	[903][M+1]+		49	44	@M531.0162T0.72|+13C
M599.0035T0.72	c18hypersil															M599T1	599.003521	43.35218833	[1041][M]+		49	44	@M463.0281T0.72|+2(HCOONa)|@M531.0162T0.72|+(HCOONa)|@M666.9911T0.72|-(HCOONa)|@M734.9788T0.72|-2(HCOONa)
M666.9911T0.72	c18hypersil															M667T1	666.991075	43.35218833			49	44	@M531.0162T0.72|+2(HCOONa)|@M599.0035T0.72|+(HCOONa)|@M734.9788T0.72|-(HCOONa)|@M802.9667T0.72|-2(HCOONa)
M734.9788T0.72	c18hypersil															M735T1.1	734.9787595	43.35218833		[3M+2Na+K-H]2+ 462.018	49	44	@M599.0035T0.72|+2(HCOONa)|@M666.9911T0.72|+(HCOONa)|@M802.9667T0.72|-(HCOONa)
M802.9667T0.72	c18hypersil															M803T1	802.9666698	43.33892868			49	44	@M666.9911T0.72|+2(HCOONa)|@M734.9788T0.72|+(HCOONa)
M170.0221T5.27	c18hypersil															M170T5	170.022119	316.1293158			1047	45	@M148.0401T5.33|+Na
M151.1447T0.82	c18hypersil															M151T1.8	151.144697	48.99974268	[98][M]+		1230	46	@M152.148T0.82|-13C
M285T1.3_Xanthosine	c18hypersil	Xanthosine	CHEBI:18107	2	a,b	C01762	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00299	CID64959	C10H12N4O6	284.07568	UBORTCNDUKBEOP-UUOKFMHZSA-N	InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1	M285T1.3	285.0842254	87.58222332	[408][M]+		2887	47	@M153T1.1_Xanthine|+(C5H8O4)|@M286.0875T1.46|-13C
M153.0665T1.35	c18hypersil															M153T1.3	153.0665007	80.89319659			2795	48	@M154.0698T1.35|-13C
M156T1.2_L.Histidine	c18hypersil	L-Histidine	CHEBI:15971	2	a,b	C00135	Amino acid metabolism|Metabolism of other amino acids	Histidine metabolism|beta-Alanine metabolism	Carnosine|beta-Alanine	HMDB00177	CID6274	C6H9N3O2	155.06948	HNDVDQJCIGZPNO-YFKPBYRVSA-N	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	M156T1.2	156.0774036	43.08067378	[102][M]+	[M+H]+ 155.07	49	49	@M178.0593T0.75|-Na|@M200.0414T0.74|-2Na
M156.139T12.69	c18hypersil															M156T13	156.1389549	761.6023855		[M+H]+ 155.134	23	50	@M210.1861T12.7|-(C4H6)
M182.1548T12.71	c18hypersil															M182T13	182.1548106	762.7133547		[M+H-CH4]+ 197.179	23	50	@M198.1861T12.7|-(CH4)
M198.1861T12.7	c18hypersil															M198T13.1	198.1860536	762.1683245		[M+H]+ 197.179	23	50	@M182.1548T12.71|+(CH4)|@M245.2274T12.7|-(CH5NO)
M210.1861T12.7	c18hypersil															M210T13.1	210.1860539	762.0952592			23	50	@M156.139T12.69|+(C4H6)|@M245.2274T12.7|-(H2O)-(NH3)
M246.2305T12.7	c18hypersil															M246T13	246.2304846	762.1482732	[293][M+1]+		23	50	@M281.2679T12.7|-(H2O)-(NH3)
M264.2414T12.7	c18hypersil															M264T13	264.2414317	761.8254213	[341][M+1]+		23	50	@M281.2679T12.7|-(NH3)|-NH3
M280.2647T12.7	c18hypersil															M280T13	280.2646894	762.2516438	[394][M]+	[M+H]+ 279.257	23	50	@M245.2274T12.7|+(H2O)+(NH3)|@M263.238T12.7|+(NH3)|+NH3|@M281.2679T12.7|-13C|@M282.2711T12.7|-18O|-13C2
M158T4.1_N.Tigloylglycine.Tiglylg.	c18hypersil	N-Tigloylglycine;Tiglylglycine|3-Methylcrotonylglycine		2	a,b		Lipid metabolism	Fatty acids	Acylglycine	HMDB00959|HMDB00459	CID6441567|CID169485	C7H11NO3	157.0739	WRUSVQOKJIDBLP-HWKANZROSA-N|PFWQSHXPNKRLIV-UHFFFA	InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)/b5-3+|InChI=1S/C7H11NO3/c1-5(2)3-6(9)8-4-7(10)11/h3H,4H2,1-2H3,(H,8,9)(H,10,11)	M158T4.1	158.0819114	223.8825824		[M+H]+ 157.075	125	51	@M180.0639T3.73|-Na
M158.1184T4.74	c18hypersil															M158T5.1	158.1183916	284.1085875	[104][M]+	[M+H]+ 157.112	101	52	@M159.1217T4.74|-13C
M178.0541T2.34	c18hypersil															M178T2	178.0541142	140.4694148	[142][M]+	[M+H]+ 177.047	3921	53	@M160.0434T2.34|+(H2O)|@M179.0576T2.34|-13C|@M180.0499T2.34|-34S|-41K|-37Cl|@M200.0363T2.34|-Na
M161.0797T1.45	c18hypersil															M161T1.3	161.0797283	87.20403305	[112][M+1]+		2790	54	@M160.0764T1.46|+13C|@M178.1064T1.46|-(NH3)|-NH3|@M297.0529T1.46|-2(HCOONa)
M177T1.7_Serotonin.5.Hydroxytrypt.	c18hypersil	Serotonin;5-Hydroxytryptamine|(-)-Cotinine;Cotinine	CHEBI:28790|CHEBI:127762	2	a,b	C00780	Amino acid metabolism|Miscellaneous	Tryptophan metabolism|Miscellaneous	Hydroxytryptophan|Miscellaneous	HMDB00259|HMDB01046	CID5202|CID854019	C10H12N2O	176.095	QZAYGJVTTNCVMB-UHFFFAOYSA-N|UIKROCXWUNQSPJ-VIFPVBQESA-N	InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2|InChI=1S/C10H12N2O/c1-12-9(4-5-10(12)13)8-3-2-6-11-7-8/h2-3,6-7,9H,4-5H2,1H3/t9-/m0/s1	M177T1.7	177.1031307	87.4121714	[141][M]+	[M+K+NH3]+ 121.113 [M+Na+NH3]+ 137.087 [M+H+NH3]+ 159.069	2790	54	@M160.0764T1.46|+(NH3)|+NH3|@M178.1064T1.46|-13C|@M179.1097T1.45|-18O|-13C2
M297.0529T1.46	c18hypersil															M297T1.2	297.0528906	87.36886309			2892	54	@M161.0797T1.45|+2(HCOONa)
M160T4.1_N.Isovalerylglycine.N.Is.	c18hypersil	N-Isovalerylglycine;N-Isovaleroylglycine		2	a,b					HMDB00678	CID546304	C7H13NO3	159.08954	ZRQXMKMBBMNNQC-UHFFFAOYSA-N	InChI=1S/C7H13NO3/c1-5(2)3-6(9)8-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	M160T4.1	160.0976415	242.9160854	[113][M]+	[M+H]+ 159.09	3314	55	@M161.101T4.05|-13C|@M182.0797T4.06|-Na
M160.1339T0.88	c18hypersil															M160T1.7	160.1339076	52.87880426	[115][M]+	[M+H-CO2]+ 203.117	33	56	@M161.1372T0.88|-13C
M161.0301T0.65	c18hypersil															M161T1.2	161.0301241	38.71488149	[117][M]+		14	57	@M162.0309T0.64|-13C|-15N
M162T1.6_Carnitine.DL.Carnitine	c18hypersil	Carnitine;DL-Carnitine	CHEBI:11060	2	a,b	C00487	Amino acid metabolism|Lipid metabolism	Lysine degradation|Fatty acids	Proteine Lysine|Acylcarnitine	HMDB00062	CID288	C7H15NO3	161.10519	PHIQHXFUZVPYII-UHFFFAOYSA-N	InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3	M162T1.6	162.1130889	48.88715669	[118][M]+		1240	58	@M163.1164T0.82|-13C
M164.03T0.8	c18hypersil															M164T1.2	164.02998	47.96699739			1244	59	@M221.9889T0.8|-(NaCl)
M183.1025T6.84	c18hypersil															M183T7.1	183.1025157	410.487626			2063	60	@M165.0919T6.83|+(H2O)
M201.1646T11.29	c18hypersil															M201T11	201.164567	677.490975			2573	61	@M167.1073T11.29|+2(NH3)
M169.0193T3.12	c18hypersil															M169T3	169.0192928	187.4193431			4024	62	@M231.0201T3.12|-(H2O)-(CO2)
M259.015T3.12	c18hypersil															M259T3	259.0150382	187.4429209			93	62	@M231.0201T3.12|+(CO)
M169T1.1_Uric.acid	c18hypersil	Uric acid	CHEBI:17775	2	a,b	C00366	Nucleotide metabolism	Purine metabolism	Inosine and Xanthine	HMDB00289	CID1175	C5H4N4O3	168.02834	LEHOTFFKMJEONL-UHFFFAOYSA-N	InChI=1S/C5H4N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h(H4,6,7,8,9,10,11,12)	M169T1.1	169.0362831	57.69204519	[128][M]+	[M+H-CO2]+ 212.015	33	63	@M170.0395T0.96|-13C|@M248.9771T0.92|-2(NaCl)
M213.0006T0.92	c18hypersil															M213T1.1	213.0006042	55.40467819		[M+Na+K]2+ 364.051	33	63	@M248.9771T0.92|-(HCl)|@M270.9592T0.91|-(NaCl)
M250.9741T0.92	c18hypersil															M251T1	250.9740996	55.39090739		[M+K]+ 212.015	33	63	@M248.9771T0.92|+34S|+41K|+37Cl|@M272.9564T0.91|-Na
M270.9592T0.91	c18hypersil															M271T1.2	270.9591825	54.81302718			33	63	@M213.0006T0.92|+(NaCl)|@M248.9771T0.92|+Na|@M272.9564T0.91|-34S|-41K|-37Cl
M272.9564T0.91	c18hypersil															M273T1.2	272.9563805	54.75671044		[M+Na+K-H]+ 212.015	33	63	@M250.9741T0.92|+Na|@M270.9592T0.91|+34S|+41K|+37Cl
M188.1291T5.6	c18hypersil															M188T6	188.1291244	335.8988727	[163][M]+	[M+H]+ 187.12	88	64	@M170.1185T5.6|+(H2O)
M172.1341T5.77	c18hypersil															M172T6.2	172.134108	346.4760605			2596	65	@M173.1374T5.77|-13C|@M194.1162T5.78|-Na|@M210.0901T5.78|-K
M195.1197T5.77	c18hypersil															M195T6.1	195.1196972	346.4976447	[178][M+1]+		2603	65	@M173.1374T5.77|+Na|@M194.1162T5.78|+13C|@M212.1268T5.77|-(OH.)
M212.1268T5.77	c18hypersil															M212T6.1	212.1267828	346.3879807	[216][M]+		2608	65	@M194.1162T5.78|+(H2O)|@M195.1197T5.77|+(OH.)
